epoch,checkpoint_allowed,checkpoint_score,generalization_score,val_acc,val_f1_weighted,val_f1_macro,val_qwk,val_chgacc,val_persistence_rate,train_eval_loss,train_monitor_loss,train_loss,train_optim_loss,train_objective_loss,train_NLL,train_Objective,val_loss,val_monitor_loss,val_NLL,val_Objective,Protocol,loss_gap,lr
68,True,0.8453722100776075,0.7066425061057453,0.9153132250580046,0.9082493272435798,0.7326609079178477,0.8355525933224182,0.4925373134328358,0.9164733178654292,0.11094242190346519,0.11094242190346519,0.11094242190346519,0.15742330351354974,0.11094242190346519,0.11094242190346519,0.11094242190346519,0.23626809622402545,0.23626809622402545,0.23626809622402545,0.23626809622402545,benchmark_ce,0.12532567432056024,5.6242661106559356e-05
69,True,0.8402090309717711,0.6980323040131294,0.91415313225058,0.9052870014998597,0.7023669281733799,0.8319982849012844,0.4925373134328358,0.9153132250580046,0.10808780093048392,0.10808780093048392,0.10808780093048392,0.1538381216245411,0.10808780093048392,0.10808780093048392,0.10808780093048392,0.23556644886870076,0.23556644886870076,0.23556644886870076,0.23556644886870076,benchmark_ce,0.12747864793821684,5.6242661106559356e-05
70,True,0.8466488062848201,0.7084136323308651,0.9176334106728539,0.9103590308334137,0.7341953954933832,0.8394335396033616,0.47761194029850745,0.9211136890951276,0.10762766726835726,0.10762766726835726,0.10762766726835726,0.15522677492499895,0.10762766726835726,0.10762766726835726,0.10762766726835726,0.23754762889196476,0.23754762889196476,0.23754762889196476,0.23754762889196476,benchmark_ce,0.1299199616236075,5.6242661106559356e-05
71,True,0.8489200448564875,0.7103975779789415,0.9187935034802784,0.9116380991775102,0.7352563107989177,0.8417278701198299,0.4925373134328358,0.919953596287703,0.10541429621283335,0.10541429621283335,0.10541429621283335,0.1552331209808153,0.10541429621283335,0.10541429621283335,0.10541429621283335,0.23475550642857948,0.23475550642857948,0.23475550642857948,0.23475550642857948,benchmark_ce,0.12934121021574613,5.6242661106559356e-05
72,True,0.8441144462971519,0.7056279304120455,0.9153132250580046,0.908376521355172,0.7296770604264143,0.8362343864981987,0.47761194029850745,0.9187935034802784,0.10690758864123158,0.10690758864123158,0.10690758864123158,0.14870026407858533,0.10690758864123158,0.10690758864123158,0.10690758864123158,0.23844589251610968,0.23844589251610968,0.23844589251610968,0.23844589251610968,benchmark_ce,0.13153830387487808,5.6242661106559356e-05
73,True,0.8509705276705454,0.7131814509714398,0.919953596287703,0.9129609994059459,0.7360824315374065,0.850321236325751,0.4925373134328358,0.9211136890951276,0.1069026486711832,0.1069026486711832,0.1069026486711832,0.1477782152810671,0.1069026486711832,0.1069026486711832,0.1069026486711832,0.2331800248335909,0.2331800248335909,0.2331800248335909,0.2331800248335909,benchmark_ce,0.1262773761624077,5.6242661106559356e-05
74,True,0.8459084588769559,0.709049549046614,0.9176334106728539,0.9104489277673274,0.734312944510019,0.8395748033779832,0.4626865671641791,0.9234338747099768,0.10422072412588504,0.10422072412588504,0.10422072412588504,0.15421824039972937,0.10422072412588504,0.10422072412588504,0.10422072412588504,0.23538890894916323,0.23538890894916323,0.23538890894916323,0.23538890894916323,benchmark_ce,0.1311681848232782,5.6242661106559356e-05
75,True,0.8462725600039729,0.7057668968622033,0.9176334106728539,0.9099935187244585,0.7173730707227826,0.8461634928903552,0.4925373134328358,0.9187935034802784,0.10424244695329196,0.10424244695329196,0.10424244695329196,0.14930389752190043,0.10424244695329196,0.10424244695329196,0.10424244695329196,0.23744546711720801,0.23744546711720801,0.23744546711720801,0.23744546711720801,benchmark_ce,0.13320302016391605,5.6242661106559356e-05
76,True,0.8475076403090923,0.7066447560217766,0.9187935034802784,0.9109268160539559,0.7208709456728482,0.8475415634948709,0.4925373134328358,0.919953596287703,0.10283277716359582,0.10283277716359582,0.10283277716359582,0.15260479320860365,0.10283277716359582,0.10283277716359582,0.10283277716359582,0.23987096592921903,0.23987096592921903,0.23987096592921903,0.23987096592921903,benchmark_ce,0.1370381887656232,5.6242661106559356e-05
77,True,0.8519615304801587,0.7135208515241269,0.9211136890951276,0.9140602827057799,0.736908101578111,0.8523352940892619,0.4925373134328358,0.9222737819025522,0.10299535991863712,0.10299535991863712,0.10299535991863712,0.14710209567021634,0.10299535991863712,0.10299535991863712,0.10299535991863712,0.23619770044805827,0.23619770044805827,0.23619770044805827,0.23619770044805827,benchmark_ce,0.13320234052942115,5.6242661106559356e-05
78,True,0.8494151991972702,0.7109695782899391,0.9187935034802784,0.9119051470969134,0.7321634477085466,0.8488046324995795,0.4925373134328358,0.919953596287703,0.10364070884733588,0.10364070884733588,0.10364070884733588,0.15064341298909517,0.10364070884733588,0.10364070884733588,0.10364070884733588,0.23537515041728815,0.23537515041728815,0.23537515041728815,0.23537515041728815,benchmark_ce,0.1317344415699523,5.6242661106559356e-05
79,True,0.8462056669248473,0.7055710533329244,0.9176334106728539,0.9099014282206527,0.7172546060491731,0.846028328393083,0.4925373134328358,0.9187935034802784,0.10261560117366482,0.10261560117366482,0.10261560117366482,0.15029534613237763,0.10261560117366482,0.10261560117366482,0.10261560117366482,0.23784309287590008,0.23784309287590008,0.23784309287590008,0.23784309287590008,benchmark_ce,0.13522749170223525,5.6242661106559356e-05
80,True,0.8463166405943534,0.7054435622600681,0.9176334106728539,0.9097399466693944,0.719931411859663,0.8453849137095211,0.4925373134328358,0.9187935034802784,0.10226300640643722,0.10226300640643722,0.10226300640643722,0.14331529103559407,0.10226300640643722,0.10226300640643722,0.10226300640643722,0.2399224246058751,0.2399224246058751,0.2399224246058751,0.2399224246058751,benchmark_ce,0.1376594181994379,2.8121330553279678e-05
81,True,0.8475540116096069,0.7070130324490357,0.9187935034802784,0.9108371984052058,0.720755018619546,0.8474069906736053,0.4925373134328358,0.919953596287703,0.10186555575821972,0.10186555575821972,0.10186555575821972,0.14542461699979503,0.10186555575821972,0.10186555575821972,0.10186555575821972,0.23801971668446506,0.23801971668446506,0.23801971668446506,0.23801971668446506,benchmark_ce,0.13615416092624533,2.8121330553279678e-05
82,True,0.849297327688785,0.7103802207475132,0.9187935034802784,0.9119051470969134,0.7321634477085466,0.8488046324995795,0.4925373134328358,0.919953596287703,0.10169397386261265,0.10169397386261265,0.10169397386261265,0.14975482438874504,0.10169397386261265,0.10169397386261265,0.10169397386261265,0.23773258058699193,0.23773258058699193,0.23773258058699193,0.23773258058699193,benchmark_ce,0.13603860672437929,2.8121330553279678e-05
83,True,0.8461389512182936,0.7052374748001558,0.9176334106728539,0.9099014282206527,0.7172546060491731,0.846028328393083,0.4925373134328358,0.9187935034802784,0.10158363698110531,0.10158363698110531,0.10158363698110531,0.14568494240936897,0.10158363698110531,0.10158363698110531,0.10158363698110531,0.23917740700697457,0.23917740700697457,0.23917740700697457,0.23917740700697457,benchmark_ce,0.13759377002586926,2.8121330553279678e-05
84,True,0.8492648765487459,0.7102179650473185,0.9187935034802784,0.9119051470969134,0.7321634477085466,0.8488046324995795,0.4925373134328358,0.919953596287703,0.10188723884992854,0.10188723884992854,0.10188723884992854,0.14452347279454913,0.10188723884992854,0.10188723884992854,0.10188723884992854,0.23838160338777084,0.23838160338777084,0.23838160338777084,0.23838160338777084,benchmark_ce,0.1364943645378423,2.8121330553279678e-05
85,True,0.8462057830349023,0.7055716338831993,0.9176334106728539,0.9099014282206527,0.7172546060491731,0.846028328393083,0.4925373134328358,0.9187935034802784,0.10135904975965224,0.10135904975965224,0.10135904975965224,0.14675614136155612,0.10135904975965224,0.10135904975965224,0.10135904975965224,0.23784077067480044,0.23784077067480044,0.23784077067480044,0.23784077067480044,benchmark_ce,0.1364817209151482,2.8121330553279678e-05
86,True,0.8514143138223524,0.7117400892741215,0.919953596287703,0.9130947738880176,0.733105789655235,0.8509409854649208,0.5074626865671642,0.9187935034802784,0.10137036235224421,0.10137036235224421,0.10137036235224421,0.14777847195560806,0.10137036235224421,0.10137036235224421,0.10137036235224421,0.23703979511089898,0.23703979511089898,0.23703979511089898,0.23703979511089898,benchmark_ce,0.13566943275865478,2.8121330553279678e-05
87,True,0.8482368595062947,0.7064975070164755,0.9187935034802784,0.9110908129609019,0.7181966996055791,0.8481757249086777,0.5074626865671642,0.9176334106728539,0.10086920003794565,0.10086920003794565,0.10086920003794565,0.14631632900708458,0.10086920003794565,0.10086920003794565,0.10086920003794565,0.23889121544305925,0.23889121544305925,0.23889121544305925,0.23889121544305925,benchmark_ce,0.1380220154051136,1.4060665276639839e-05
88,True,0.8483246980895255,0.7068002817382112,0.9187935034802784,0.9111813775225336,0.71831311955677,0.8483089458332329,0.5074626865671642,0.9176334106728539,0.09996957638206518,0.09996957638206518,0.09996957638206518,0.1457017221770387,0.09996957638206518,0.09996957638206518,0.09996957638206518,0.2380596143021076,0.2380596143021076,0.2380596143021076,0.2380596143021076,benchmark_ce,0.13809003792004243,1.4060665276639839e-05
89,True,0.8525673034020388,0.7127595480364176,0.9211136890951276,0.9142831511873598,0.7340463494899789,0.8530754716075226,0.5074626865671642,0.919953596287703,0.10007753739186091,0.10007753739186091,0.10007753739186091,0.14843514784966616,0.10007753739186091,0.10007753739186091,0.10007753739186091,0.23770323733764667,0.23770323733764667,0.23770323733764667,0.23770323733764667,benchmark_ce,0.13762569994578577,1.4060665276639839e-05
90,True,0.8544236713219763,0.7164549442657666,0.9211136890951276,0.9150253481105838,0.7472969387460234,0.8536810446640751,0.5074626865671642,0.919953596287703,0.09913963831034217,0.09913963831034217,0.09913963831034217,0.1403150695642069,0.09913963831034217,0.09913963831034217,0.09913963831034217,0.23650257741273553,0.23650257741273553,0.23650257741273553,0.23650257741273553,benchmark_ce,0.13736293910239336,1.4060665276639839e-05
91,True,0.8556040257162332,0.7176156252632799,0.9222737819025522,0.9162139604448145,0.7482377397713313,0.8558046169287388,0.5074626865671642,0.9211136890951276,0.09915194019694307,0.09915194019694307,0.09915194019694307,0.14360866520254717,0.09915194019694307,0.09915194019694307,0.09915194019694307,0.23659395502397307,0.23659395502397307,0.23659395502397307,0.23659395502397307,benchmark_ce,0.13744201482703,1.4060665276639839e-05
92,True,0.8543962714651722,0.716317944981746,0.9211136890951276,0.9150253481105838,0.7472969387460234,0.8536810446640751,0.5074626865671642,0.919953596287703,0.09887759731593966,0.09887759731593966,0.09887759731593966,0.14214737996770013,0.09887759731593966,0.09887759731593966,0.09887759731593966,0.23705057454881845,0.23705057454881845,0.23705057454881845,0.23705057454881845,benchmark_ce,0.1381729772328788,1.4060665276639839e-05
93,True,0.8543791758820606,0.7162324670661879,0.9211136890951276,0.9150253481105838,0.7472969387460234,0.8536810446640751,0.5074626865671642,0.919953596287703,0.09939436681925704,0.09939436681925704,0.09939436681925704,0.136497217448034,0.09939436681925704,0.09939436681925704,0.09939436681925704,0.23739248621105044,0.23739248621105044,0.23739248621105044,0.23739248621105044,benchmark_ce,0.1379981193917934,1.4060665276639839e-05
94,True,0.8547206157218353,0.7170037602300227,0.9211136890951276,0.914918230304696,0.7505419225385143,0.8530754716075226,0.5074626865671642,0.919953596287703,0.09885345780457507,0.09885345780457507,0.09885345780457507,0.1465681798647355,0.09885345780457507,0.09885345780457507,0.09885345780457507,0.23651265108061056,0.23651265108061056,0.23651265108061056,0.23651265108061056,benchmark_ce,0.13765919327603549,7.0303326383199195e-06
95,True,0.8526113677145284,0.7156800048749836,0.919953596287703,0.913730884107639,0.7496018994248873,0.8509409854649208,0.4925373134328358,0.9211136890951276,0.09879520015855306,0.09879520015855306,0.09879520015855306,0.140479575825624,0.09879520015855306,0.09879520015855306,0.09879520015855306,0.23706892974398755,0.23706892974398755,0.23706892974398755,0.23706892974398755,benchmark_ce,0.1382737295854345,7.0303326383199195e-06
96,True,0.8526039760711284,0.7156430466579836,0.919953596287703,0.913730884107639,0.7496018994248873,0.8509409854649208,0.4925373134328358,0.9211136890951276,0.09862808304389879,0.09862808304389879,0.09862808304389879,0.14285147200630854,0.09862808304389879,0.09862808304389879,0.09862808304389879,0.2372167626119874,0.2372167626119874,0.2372167626119874,0.2372167626119874,benchmark_ce,0.13858867956808862,7.0303326383199195e-06
97,True,0.8526347575222581,0.7157969539136326,0.919953596287703,0.913730884107639,0.7496018994248873,0.8509409854649208,0.4925373134328358,0.9211136890951276,0.09864609574683063,0.09864609574683063,0.09864609574683063,0.14653562896130404,0.09864609574683063,0.09864609574683063,0.09864609574683063,0.23660113358939136,0.23660113358939136,0.23660113358939136,0.23660113358939136,benchmark_ce,0.13795503784256075,7.0303326383199195e-06
98,True,0.85118531576863,0.7140929453853184,0.9187935034802784,0.9127349568043781,0.7455273852587999,0.8495593839503871,0.4925373134328358,0.919953596287703,0.09858072411219487,0.09858072411219487,0.09858072411219487,0.14283678724845178,0.09858072411219487,0.09858072411219487,0.09858072411219487,0.23684498753950553,0.23684498753950553,0.23684498753950553,0.23684498753950553,benchmark_ce,0.13826426342731066,7.0303326383199195e-06
99,True,0.8511896411980215,0.7141145725322761,0.9187935034802784,0.9127349568043781,0.7455273852587999,0.8495593839503871,0.4925373134328358,0.919953596287703,0.0987253505824303,0.0987253505824303,0.0987253505824303,0.14140763342801999,0.0987253505824303,0.0987253505824303,0.0987253505824303,0.23675847895167493,0.23675847895167493,0.23675847895167493,0.23675847895167493,benchmark_ce,0.13803312836924464,7.0303326383199195e-06
100,True,0.8526463732033407,0.7158550323190455,0.919953596287703,0.913730884107639,0.7496018994248873,0.8509409854649208,0.4925373134328358,0.9211136890951276,0.09838476165551573,0.09838476165551573,0.09838476165551573,0.14220556062408282,0.09838476165551573,0.09838476165551573,0.09838476165551573,0.23636881996774012,0.23636881996774012,0.23636881996774012,0.23636881996774012,benchmark_ce,0.13798405831222438,7.0303326383199195e-06
