class0_threshold,Accuracy,Precision_Weighted,Recall_Weighted,Macro_F1,Weighted_F1,Class0_Precision,Class0_Recall,Class0_F1,Class0_F2,Class0_Support,AUC,QWK,ChgAcc,Ordinal_MAE
0.41,0.9211136890951276,0.9212649402898134,0.9211136890951276,0.8407722998260218,0.9211787074841488,0.6774193548387096,0.7,0.6885245901639344,0.695364238410596,30,0.9683863045240618,0.8726082534273369,0.1044776119402985,0.07888631090487239
0.42,0.9211136890951276,0.9212649402898134,0.9211136890951276,0.8407722998260218,0.9211787074841488,0.6774193548387096,0.7,0.6885245901639344,0.695364238410596,30,0.9683863045240618,0.8726082534273369,0.1044776119402985,0.07888631090487239
0.43,0.9211136890951276,0.9212649402898134,0.9211136890951276,0.8407722998260218,0.9211787074841488,0.6774193548387096,0.7,0.6885245901639344,0.695364238410596,30,0.9683863045240618,0.8726082534273369,0.1044776119402985,0.07888631090487239
0.44,0.9222737819025522,0.9221890120495452,0.9222737819025522,0.8452664070995124,0.9222299808608493,0.7,0.7,0.7,0.7,30,0.9683863045240618,0.8739595563683662,0.11940298507462686,0.0777262180974478
0.45,0.9222737819025522,0.9221890120495452,0.9222737819025522,0.8452664070995124,0.9222299808608493,0.7,0.7,0.7,0.7,30,0.9683863045240618,0.8739595563683662,0.11940298507462686,0.0777262180974478
0.46,0.9222737819025522,0.9221890120495452,0.9222737819025522,0.8452664070995124,0.9222299808608493,0.7,0.7,0.7,0.7,30,0.9683863045240618,0.8739595563683662,0.11940298507462686,0.0777262180974478
0.47,0.9222737819025522,0.9221890120495452,0.9222737819025522,0.8452664070995124,0.9222299808608493,0.7,0.7,0.7,0.7,30,0.9683863045240618,0.8739595563683662,0.11940298507462686,0.0777262180974478
0.48,0.9222737819025522,0.9221890120495452,0.9222737819025522,0.8452664070995124,0.9222299808608493,0.7,0.7,0.7,0.7,30,0.9683863045240618,0.8739595563683662,0.11940298507462686,0.0777262180974478
0.49,0.9222737819025522,0.9221890120495452,0.9222737819025522,0.8452664070995124,0.9222299808608493,0.7,0.7,0.7,0.7,30,0.9683863045240618,0.8739595563683662,0.11940298507462686,0.0777262180974478
0.5,0.9222737819025522,0.9221890120495452,0.9222737819025522,0.8452664070995124,0.9222299808608493,0.7,0.7,0.7,0.7,30,0.9683863045240618,0.8739595563683662,0.11940298507462686,0.0777262180974478
