ticker,rating_date,current_ratio,debt_equity_ratio,gross_profit_margin,operating_profit_margin,ebit_margin,pretax_profit_margin,net_profit_margin,asset_turnover,roe,roa,operating_cashflow_ps,free_cashflow_ps,company_name,rating_agency,sector,source,rating_detail,delta_days
WOR,2012-06-15,1.3889,0.7141,0.131324,0.040088,0.040088,0.069932,0.045605,1.3498,0.167711,0.066755,1.5184,1.3591,"Worthington Industries, Inc.",Moody's Investors Service,Capital Goods,credit_rating_financial,2,352.0
EOG,2016-01-11,1.4249,0.5142,1.0,-0.763475,-0.754728,-0.783061155,-0.516649,0.3247,-0.349571,-0.167758,-8.3566,-4.0166,EOG Resources Inc.,Standard & Poor's Ratings Services,Energy,credit_rating_financial,2,96.0
PFE,2012-06-15,2.0936230609999997,0.8930036135,0.774668965,0.197546487,0.197546487,0.167307987,0.137577711,0.346419901,0.1080364025,0.0479458975,0.8267143020000001,0.7123354610000001,Pfizer Inc.,Fitch Ratings,Health Care,corporate_rating,2,83.0
KOS,2015-04-08,2.2517,0.5589,0.780636,0.389746,0.389746,0.472119617,0.316481,0.3016,0.208647,0.09545,-0.2376,-0.3366,"Kosmos Energy, Ltd.",Standard & Poor's Ratings Services,Energy,credit_rating_financial,0,240.0
AEP,2015-07-28,0.5621,1.1803,0.611829,0.190944,0.190944,0.14671,0.099752,0.2751,0.094535,0.026711,1.0034,-0.0857,AMERICAN ELECTRIC POWER,Egan-Jones Ratings Company,Public Utilities,credit_rating_financial,2,91.0
EMR,2015-09-15,1.2854,0.5925,0.437715,0.202899,0.202899,0.179947,0.121074,0.7335,0.220124,0.092567,0.1959,0.2092,EMERSON ELECTRIC CO.,Egan-Jones Ratings Company,Technology,credit_rating_financial,2,12.0
UHS,2015-04-09,1.3655,0.8648,0.890837,0.129591,0.129591,0.113304,0.066464,0.9143,0.159584,0.067413,1.4034,1.1211,"UNIVERSAL HEALTH SERVICES,",Egan-Jones Ratings Company,Health Care,credit_rating_financial,2,6.0
LYB,2015-01-30,2.6495,0.4663,0.138941,0.115791,0.115791,0.113386,0.087536,1.6141,0.308455,0.141402,0.1861,-0.7154,LyondellBasell Industries N.V.,Standard & Poor's Ratings Services,Basic Industries,credit_rating_financial,2,108.0
APD,2014-11-18,1.112,0.8135,0.269097,0.128279,0.128279,0.130798,0.095,0.5872,0.132422,0.056021,2.8614,3.6719,AIR PRODUCTS AND CHEMICALS,Egan-Jones Ratings Company,Basic Industries,credit_rating_financial,2,118.0
DGX,2015-03-09,1.2217,0.8387,0.394626,0.206409,0.206409,0.185279,0.118808,0.7986,0.213441,0.09477,-3.1574,-3.5297,QUEST DIAGNOSTICS INCORPORATED,Egan-Jones Ratings Company,Health Care,credit_rating_financial,2,4.0
NSC,2016-09-16,1.126,0.8281,0.651603,0.274379,0.274379,0.232328,0.147465,0.3079,0.127667,0.045578,0.2252,-0.9901,Norfolk Southern Corp.,Standard & Poor's Ratings Services,Miscellaneous,credit_rating_financial,2,310.0
RCII,2014-02-21,2.9141,0.6859,0.696018,0.079834,0.079834,0.06729,0.041615,1.0251,0.096384,0.042661,-1.2326,-1.1943,Rent-A-Center Inc.,Standard & Poor's Ratings Services,Miscellaneous,credit_rating_financial,1,17.0
ATI,2014-11-05,2.8808,0.5721,0.134029,0.065118,0.065118,0.049776,0.033941,0.747,0.061807,0.025593,1.0606,0.2552,Allegheny Technologies Incorporated,Moody's Investors Service,Capital Goods,credit_rating_financial,1,13.0
NVS,2015-08-12,1.3925,0.2881,0.676604,0.206753,0.206753,0.22881,0.190364,0.4277,0.151417,0.085551,0.4147,0.5093,NOVARTIS AG,Egan-Jones Ratings Company,Health Care,credit_rating_financial,2,104.0
CWST,2012-09-25,0.829,26.1513,0.320295,-0.023577,-0.023577,-0.162646,-0.1658,0.7384,-1.868179,-0.12261,0.5523,0.5001,Casella Waste Systems Inc.,Standard & Poor's Ratings Services,Miscellaneous,credit_rating_financial,0,1.0
GPS,2014-04-02,1.8119,0.4553,0.389708,0.133082,0.133082,0.129614,0.079267,2.0573,0.418027,0.163078,-0.3162,-0.4005,"GAP, INC",Egan-Jones Ratings Company,Consumer Services,credit_rating_financial,2,111.0
CENT,2014-06-18,3.6892,1.0055,0.280535,0.024283,0.024283,-0.002112,-0.001167,1.4241,-0.001915,-0.000775,-2.4314,-2.1363,CENTRAL GARDEN & PET COMPANY,Egan-Jones Ratings Company,Consumer Services,credit_rating_financial,1,103.0
RAD,2015-10-28,3.8418,0.1995,0.541836,0.068957,0.068957,0.060485,0.040847,0.651,0.040658,0.02659,3.5303,3.0325,Rite Aid Corp.,Standard & Poor's Ratings Services,Consumer Services,credit_rating_financial,0,1.0
LMT,2015-01-30,1.1089,1.8065,0.117233,0.125469,0.125469,0.117083,0.090472,1.0783,0.956765,0.08781,-1.9321,-1.9926,LOCKHEED MARTIN CORPORATION,Egan-Jones Ratings Company,Capital Goods,credit_rating_financial,2,99.0
WOR,2015-01-09,2.0332,0.7052,0.157534,0.043421,0.043421,0.069569,0.048394,1.3615,0.169494,0.069741,-0.6317,-1.0019,"WORTHINGTON INDUSTRIES, INC",Egan-Jones Ratings Company,Capital Goods,credit_rating_financial,2,100.0
BYD,2013-09-12,0.7264,2.6079,0.448821,0.101243,0.101243,-0.004462,-0.001653,0.3962,-0.007771,-0.001815,-0.2278,-0.3513,BOYD GAMING CORPORATION,Egan-Jones Ratings Company,Miscellaneous,credit_rating_financial,0,43.0
JAZZ,2014-02-04,4.2377,0.4245,0.882917,0.390077,0.390077,0.352982,0.247944,0.3898,0.166967,0.096645,0.5357,0.4728,"Jazz Pharmaceuticals, Inc.",Moody's Investors Service,Health Care,credit_rating_financial,1,221.0
AXL,2014-08-28,1.5125,26.461071,0.149253,0.074923,0.074923,0.026907,0.028872,1.0594,2.333334,0.031214,5.3046,4.8755,AMERICAN AXLE & MANUFACTURING,Egan-Jones Ratings Company,Consumer Durables,credit_rating_financial,1,8.0
ATO,2012-06-15,1.165216027,1.649875847,0.3043764585,0.1005106305,0.085637483,0.070522483,0.04809117,0.592783524,0.0880521715,0.0272686895,2.515356754,-1.438247756,Atmos Energy Corporation,Fitch Ratings,Public Utilities,corporate_rating,2,53.0
CPB,2013-12-10,0.6767,3.6802,0.361649,0.134128,0.134128,0.118604,0.05688,0.9674,0.561984,0.081701,-0.2965,-0.3313,CAMPBELL SOUP COMPANY,Egan-Jones Ratings Company,Consumer Non-Durables,credit_rating_financial,2,92.0
CNI,2015-09-15,0.9387,0.6243,0.525054,0.381079,0.381079,0.359321,0.261002,0.3817,0.228604,0.096857,0.747,0.4251,Canadian National Railway Company,Moody's Investors Service,Miscellaneous,credit_rating_financial,2,41.0
NOC,2014-07-24,1.6316,0.5582,0.218118,0.126637,0.126637,0.116094,0.079153,0.9348,0.183804,0.073993,0.1974,-0.0527,NORTHROP GRUMMAN CORPORATION,Egan-Jones Ratings Company,Technology,credit_rating_financial,2,73.0
FDX,2015-04-08,1.8229,0.3101,0.724186,0.083723,0.083723,0.080277,0.051002,1.3779,0.152124,0.070275,-1.0338,-1.8994,FedEx Corp.,Standard & Poor's Ratings Services,Miscellaneous,credit_rating_financial,2,1.0
DOV,2011-08-12,2.7349,0.3993,0.396537,0.151084,0.151084,0.133091,0.114593,0.7138,0.136858,0.072382,0.4082,0.0881,Dover Corp.,Standard & Poor's Ratings Services,Capital Goods,credit_rating_financial,2,177.0
BTU,2012-08-31,1.9543,0.5864,0.304505,0.202618,0.202618,0.170766,0.115264,0.5868,0.175932,0.072603,0.1018,-0.4879,Peabody Energy Corp.,Standard & Poor's Ratings Services,Energy,credit_rating_financial,1,77.0
MLM,2015-02-19,3.5876,0.6562,0.168846,0.101129,0.101129,0.076187,0.05629,0.6612,0.076309,0.036867,1.8308,1.7621,"MARTIN MARIETTA MATERIALS,",Egan-Jones Ratings Company,Miscellaneous,credit_rating_financial,2,64.0
CCJ,2016-06-03,4.0087,0.2739,0.266015,0.170922,0.170922,-0.049673,0.076501,0.283,0.066724,0.042871,-0.2076,0.2866,Cameco Corporation,DBRS,Miscellaneous,credit_rating_financial,2,25.0
AMD,2013-01-08,1.6213,3.7955,0.227776,-0.194762,-0.194762,-0.224456,-0.218185,1.3555,-1.868179,-0.26277943,-0.9709,-0.8351,Advanced Micro Devices Inc.,Standard & Poor's Ratings Services,Technology,credit_rating_financial,1,74.0
EMR,2011-05-20,1.4298,0.509,0.395741,0.166786,0.166786,0.136841,0.102857,0.921,0.20408,0.088911,0.2812,0.2889,Emerson Electric Co.,Standard & Poor's Ratings Services,Technology,credit_rating_financial,2,83.0
SLB,2014-07-18,1.741958239,0.767608983,0.230177028,0.15724578,0.15724578,0.15724578,0.11193907,0.72611503,0.143672391,0.081280641,8.644787645,5.574517375,Schlumberger N.V.,Egan-Jones Ratings Company,Energy,corporate_rating,2,66.0
DEO,2015-03-06,1.5397,1.2921,0.607233,0.263892,0.263892,0.264282,0.219146,0.4467,0.298287,0.098589,-0.5113,-0.4487,DIAGEO PLC,Egan-Jones Ratings Company,Consumer Non-Durables,credit_rating_financial,2,204.0
CLF,2016-09-08,1.6894,-1.4901,0.117469,0.07515,0.07515,0.155516,-0.391248,0.9428,-0.05651,0.067291,-2.0976,-0.7679,Cleveland-Cliffs Inc.,Moody's Investors Service,Miscellaneous,credit_rating_financial,1,188.0
TRTN,2016-08-01,2.2483,2.2985,0.92309,0.397658,0.397658,0.186083,0.156941,0.1519,0.092659,0.027403,0.7932,9.7107,Triton Container International Ltd.,Standard & Poor's Ratings Services,Miscellaneous,credit_rating_financial,2,10.0
USM,2015-08-27,1.4928,0.3402,0.495762,-0.036733,-0.036733,-0.015155,-0.011045,0.6024,-0.014188,-0.007273,-1.3856,-0.1157,UNITED STATES CELLULAR,Egan-Jones Ratings Company,Public Utilities,credit_rating_financial,1,148.0
LUV,2011-05-02,1.2947,0.5419,0.251322,0.081626,0.081626,0.06155,0.037921,0.7828,0.073593,0.029684,0.7604,0.8899,Southwest Airlines Co.,Standard & Poor's Ratings Services,Miscellaneous,credit_rating_financial,2,83.0
MTOR,2015-09-10,1.2447,-1.6325,0.129315,0.057621,0.057621,0.083643,0.066118,1.5155,-0.48547,0.114286,3.156,2.9359,"MERITOR, INC",Egan-Jones Ratings Company,Consumer Durables,credit_rating_financial,1,45.0
MDC,2013-01-07,7.8212,0.9322,0.169103,0.029122,0.029122,0.050801,0.051203,0.6184,0.071176,0.032229,-0.4228,0.0717,"M.D.C. Holdings, Inc.",Moody's Investors Service,Miscellaneous,credit_rating_financial,2,206.0
DHI,2012-09-11,4.6933,0.6497,0.168692,0.015728,0.015728,0.003327,0.019743,0.6787,0.027368,0.0134,-2.1673,-2.1582,D.R. Horton Inc.,Standard & Poor's Ratings Services,Miscellaneous,credit_rating_financial,1,88.0
CRK,2015-11-06,0.4633,1.2188,0.965054,-0.057762,-0.057762,-0.147326,-0.103932,0.2452,-0.065624,-0.02522,15.0124,-7.8461,"Comstock Resources, Inc.",Moody's Investors Service,Energy,credit_rating_financial,1,35.0
KAR,2014-03-13,1.2288,1.2595,0.446318,0.135989,0.135989,0.077213,0.046857,0.3989,0.063725,0.01869,-0.1314,-0.2037,"KAR Auction Services, Inc",Moody's Investors Service,Miscellaneous,credit_rating_financial,1,365.0
BGC,2012-07-23,1.7503,0.8332,0.982333,0.053913,0.053913,0.037113,0.013748,1.0423,0.092501,0.027299,0.4748,0.2968,General Cable Corporation,Moody's Investors Service,Capital Goods,credit_rating_financial,1,38.0
ABG,2013-11-08,1.2455,2.733,0.169097,0.03168,0.03168,0.018158,0.016395,2.9177,0.142376,0.03276,-5.8565,-4.4492,"ASBURY AUTOMOTIVE GROUP, INC",Egan-Jones Ratings Company,Consumer Services,credit_rating_financial,1,4.0
TRI,2012-05-23,0.7302,0.3821,0.230222,0.108569,0.108569,0.081408,0.069549,0.3678,0.047421,0.026259,-0.0069,-0.063,Thomson Reuters Corp.,Standard & Poor's Ratings Services,Technology,credit_rating_financial,2,315.0
VRSN,2014-04-16,0.888631698,-7.281942497,0.806221615,0.49549581,0.49417,0.472119617,0.399765678,0.362710076,-1.285420179,0.20216647,4.00714429,3.553492264,"VeriSign, Inc.",Standard & Poor's Ratings Services,Technology,corporate_rating,1,365.0
BCE,2015-02-19,0.6426,1.1638,0.410833,0.210932,0.210932,0.157647,0.117059,0.4495,0.167447,0.047429,0.9454,1.0103,BCE INC,Egan-Jones Ratings Company,Public Utilities,credit_rating_financial,1,66.0
WEN,2015-05-07,1.6522,0.8373,0.321949,0.121385,0.121385,0.096342,0.060763,0.483,0.067784,0.028138,-0.15,-0.326,Wendy's International Inc.,Standard & Poor's Ratings Services,Consumer Services,credit_rating_financial,0,93.0
MDLZ,2015-03-12,0.8389,0.598,0.36786,0.094674,0.094674,0.074582,0.063778,0.5129,0.079022,0.032963,-1.4987,-1.6287,"Mondelez International, Inc.",Standard & Poor's Ratings Services,Consumer Non-Durables,credit_rating_financial,2,15.0
EMR,2015-05-18,1.2854,0.5925,0.437715,0.202899,0.202899,0.179947,0.121074,0.7335,0.220124,0.092567,0.1959,0.2092,Emerson Electric Company,Moody's Investors Service,Technology,credit_rating_financial,2,95.0
CCI,2015-09-30,1.1802,1.6704,0.654186,0.307321,0.307321,0.087586,0.027479,0.1407,0.008644,0.002913,1.2604,0.9888,Crown Castle GS III Corp.,Standard & Poor's Ratings Services,Finance,credit_rating_financial,2,6.0
TEF,2016-11-07,0.9056,2.1799,0.726593,0.061352,0.061352,0.006586,0.058133,0.384,0.010814,0.002423,-0.4546,0.1433,Telefonica S.A.,Moody's Investors Service,Public Utilities,credit_rating_financial,2,63.0
EMR,2013-08-29,1.4196,0.5069,0.400131,0.153203,0.153203,0.127601,0.080616,1.0249,0.193833,0.084978,-0.1346,-0.1813,EMERSON ELECTRIC CO.,Egan-Jones Ratings Company,Technology,credit_rating_financial,2,76.0
AAPL,2014-04-24,1.6786,0.1373,0.376245,0.286695,0.286695,0.293459,0.216705,0.8257,0.299776,0.178923,0.1359,0.1363,Apple Inc.,Standard & Poor's Ratings Services,Technology,credit_rating_financial,2,83.0
BAH,2015-11-20,1.353,8.6479,0.508254,0.086984,0.086984,0.073163,0.044091,1.8418,1.247032,0.081205,-0.1766,-0.2757,Booz Allen Hamilton Inc.,Moody's Investors Service,Technology,credit_rating_financial,1,365.0
SBGI,2013-12-02,0.9898,-15.6497,0.684095,0.310155,0.310155,0.200004,0.136262,0.3889,-1.444114,0.052932,1.0765,-11.2802,"SINCLAIR BROADCAST GROUP, INC.",Egan-Jones Ratings Company,Public Utilities,credit_rating_financial,1,63.0
CNC,2016-06-09,1.0176,0.5043,0.114976,0.028019,0.028019,0.027597,0.016365,2.8434,0.149742,0.044815,3.3827,3.2571,Centene Corporation,Moody's Investors Service,Finance,credit_rating_financial,1,135.0
EE,2015-11-30,0.558228424,2.181240642,1.0,0.49549581,0.49417,0.472119617,0.399765678,0.1407,0.080585281,0.0253314,6.124670037,-0.86373711,El Paso Electric Company,Egan-Jones Ratings Company,Public Utilities,corporate_rating,2,347.0
BC,2014-07-30,2.186201533,1.675544174,0.270091437,0.085575846,0.074999349,0.074999349,0.064006044,1.224700102,0.209731114,0.078388208,2.527777778,1.194444444,Brunswick Corporation,Egan-Jones Ratings Company,Energy,corporate_rating,2,37.0
DHI,2013-01-29,5.1016,0.6935,0.197887,0.056821,0.056821,0.055788,0.219637,0.6007,0.266031,0.131936,-0.8732,-0.9157,D.R. Horton Inc.,Standard & Poor's Ratings Services,Miscellaneous,credit_rating_financial,1,99.0
HEP,2014-05-09,0.8719,1.7296,0.674149,0.421277,0.421277,0.283156,0.170148,0.2207,0.184354,0.062264,0.2498,0.0943,Holly Energy Partners LP,Standard & Poor's Ratings Services,Miscellaneous,credit_rating_financial,1,354.0
TGT,2014-06-26,0.9058,0.7746,0.297984,0.072532,0.072532,0.057815,0.027652,1.5999,0.165979,0.060467,2.1309,2.7387,TARGET CORPORATION,Egan-Jones Ratings Company,Consumer Services,credit_rating_financial,2,8.0
TFX,2011-11-11,2.1894,0.5131,0.485675,0.164517,0.164517,0.074829,0.143873,0.3837,0.049053,0.024065,0.5636,0.495,Teleflex Incorporated,Standard & Poor's Ratings Services,Health Care,credit_rating_financial,1,163.0
DIS,2016-08-31,1.007362546,1.033398821,0.460867846,0.255284728,0.264757693,0.260084124,0.168805723,0.604478828,0.217057668,0.102039486,8.17372306,5.203779381,Walt Disney Company (The),Standard & Poor's Ratings Services,Consumer Services,corporate_rating,2,236.0
WPP,2014-09-18,0.9981,0.5687,0.914396,0.127983,0.127983,0.117593,0.084986,0.4407,0.128987,0.040475,2.5818,2.2167,WPP PLC,Egan-Jones Ratings Company,Miscellaneous,credit_rating_financial,2,78.0
DVN,2015-03-12,1.0949,0.4275,1.0,0.227638,0.227638,0.196676,0.077866,0.4076,0.064197,0.033395,1.2712,-3.4269,DEVON ENERGY CORPORATION,Egan-Jones Ratings Company,Energy,credit_rating_financial,2,101.0
PAA,2015-09-03,0.8789,1.2198,0.057703,0.041391,0.041391,0.035823,0.020201,1.958,0.16921,0.062438,-0.2659,-1.3063,"PLAINS ALL AMERICAN PIPELINE,",Egan-Jones Ratings Company,Consumer Services,credit_rating_financial,2,17.0
OSK,2014-07-02,1.8494,0.4531,0.155484,0.065974,0.065974,0.058055,0.041226,1.6084,0.150062,0.06637,2.0015,1.9897,Oshkosh Corporation,Moody's Investors Service,Consumer Durables,credit_rating_financial,1,146.0
SNA,2016-08-29,2.6691,0.3621,0.491619,0.228108,0.228108,0.211912,0.142776,0.7741,0.201835,0.113274,1.7615,1.8105,Snap-on Inc.,Standard & Poor's Ratings Services,Capital Goods,credit_rating_financial,2,255.0
IDCC,2015-03-24,3.84,0.4545,1.0,0.406329,0.406329,0.369217,0.25093,0.3486,0.213212,0.085015,0.8018,0.7348,"INTERDIGITAL, INC",Egan-Jones Ratings Company,Finance,credit_rating_financial,2,125.0
JBLU,2014-08-08,0.6841,1.5101,0.487957,0.075472,0.075472,0.041951,0.025692,0.7047,0.067797,0.018105,0.2563,-0.4923,JETBLUE AIRWAYS CORPORATION,Egan-Jones Ratings Company,Miscellaneous,credit_rating_financial,1,86.0
EAT,2012-06-15,0.5458,1.1954,0.172915,0.07439,0.07439,0.06639,0.051083,1.8601,0.321387,0.095018,-0.07,-0.4053,"Brinker International, Inc.",Moody's Investors Service,Consumer Services,credit_rating_financial,1,83.0
TRI,2015-10-07,0.8192,0.4909,0.247835,0.119351,0.119351,0.078964,0.010786,0.3916,0.010651,0.005395,-0.7415,-0.7924,THOMSON REUTERS CORPORATION,Egan-Jones Ratings Company,Technology,credit_rating_financial,2,21.0
COMM,2013-10-28,2.3421,2.0898,0.319301,0.071718,0.071718,0.011229,0.001611,0.693,0.004528,0.001117,0.9915,1.0046,"CommScope Holding Company, Inc.",Moody's Investors Service,Technology,credit_rating_financial,1,160.0
MTW,2015-02-02,1.1728,1.8487,0.202672,0.04646,0.04646,-0.00885,0.062424,0.604,-0.003155,-0.000681,-7.1488,-5.3824,"The Manitowoc Company, Inc.",Standard & Poor's Ratings Services,Capital Goods,credit_rating_financial,1,340.0
BYD,2016-03-22,0.6774,7.7721,0.447105,0.081098,0.081098,-0.026156,-0.024759,0.4844,-0.115559,-0.011447,-0.213,-0.0295,Boyd Gaming Corporation,Moody's Investors Service,Miscellaneous,credit_rating_financial,1,320.0
WOR,2013-12-26,1.9311,0.5974,0.15184,0.049437,0.049437,0.07706,0.052232,1.339,0.156878,0.070141,1.356,1.1822,"WORTHINGTON INDUSTRIES, INC",Egan-Jones Ratings Company,Capital Goods,credit_rating_financial,2,71.0
SXC,2014-11-14,1.9166,1.2583,0.156379,0.079155,0.079155,0.053628,0.052984,0.9273,0.142634,0.040776,0.6013,3.2317,"SunCoke Energy, Inc.",Standard & Poor's Ratings Services,Capital Goods,credit_rating_financial,1,51.0
OSI,2015-11-10,2.0552,0.0195,0.339545,0.096126,0.096126,0.092729,0.067993,1.0223,0.111986,0.06951,-1.1538,0.7535,OSI Restaurant Partners LLC,Standard & Poor's Ratings Services,Consumer Services,credit_rating_financial,2,112.0
THC,2013-09-04,1.2986,2.9223,0.357176,0.075456,0.075456,0.018951,0.006702,1.0227,0.088946,0.012172,0.7298,0.2099,TENET HEALTHCARE CORPORATION,Egan-Jones Ratings Company,Health Care,credit_rating_financial,1,47.0
BAM,2013-09-09,2.7145,0.9773,0.257522,0.17053,0.17053,0.262672,0.230764,0.1749,0.031789,0.012316,-0.6061,-1.1207,Brookfield Asset Management Inc.,Standard & Poor's Ratings Services,Finance,credit_rating_financial,2,68.0
HPE,2015-12-18,1.3624,0.4657,0.323841,0.062619,0.062619,0.062265,0.07919,0.3889,0.077835,0.033035,-1.7721,-1.7449,Hewlett Packard Enterprise Co.,Standard & Poor's Ratings Services,Technology,credit_rating_financial,2,78.0
MMM,2014-05-15,1.6982,0.3348,0.478281,0.215931,0.215931,0.212562,0.150918,0.9201,0.263038,0.140715,0.8508,0.6866,3M COMPANY,Egan-Jones Ratings Company,Capital Goods,credit_rating_financial,2,99.0
CCU,2014-09-30,2.0006,0.2428,0.551696,0.159636,0.159636,0.140199,0.110835,0.6998,0.114828,0.07206,0.5097,0.539,"iHeartCommunications, Inc.",Fitch Ratings,Public Utilities,credit_rating_financial,0,21.0
SPXC,2013-08-14,1.275248344,2.177108434,0.287797846,0.069871958,0.054290681,0.054290681,0.044560332,0.688019603,0.097405005,0.030658382,2.320200952,1.110523533,SPX Corporation,Egan-Jones Ratings Company,Technology,corporate_rating,2,365.0
BSX,2014-05-20,1.7054,0.6195,0.675955,-0.533591,-0.533591,-0.566561,-0.561181,0.4226,-0.59214,-0.237146,0.2463,0.2866,BOSTON SCIENTIFIC CORPORATION,Egan-Jones Ratings Company,Health Care,credit_rating_financial,1,83.0
RELX,2015-05-26,0.4919,1.8283,0.703435,0.242855,0.242855,0.212888,0.165425,0.5207,0.47662,0.110821,0.0677,0.0531,RELX Inc.,Standard & Poor's Ratings Services,Consumer Non-Durables,credit_rating_financial,2,330.0
XOM,2014-01-13,1.005,0.0675,0.230211,0.16378,0.16446,0.16378,0.093368,1.44,0.277764,0.142845,0.7842,-0.2671,EXXON MOBIL CORPORATION,Egan-Jones Ratings Company,Energy,credit_rating_financial,2,105.0
FCN,2013-12-13,2.2169,0.6769,0.378179,0.037439,0.037439,0.001975,-0.023455,0.693,-0.034624,-0.016254,-1.0174,-0.9907,FTI Consulting Inc.,Standard & Poor's Ratings Services,Miscellaneous,credit_rating_financial,1,234.0
CAH,2013-12-04,1.218,0.645,0.048678,0.009852,0.009852,0.008784,0.003304,3.5128,0.056067,0.012975,1.6507,1.8289,"CARDINAL HEALTH, INC",Egan-Jones Ratings Company,Consumer Services,credit_rating_financial,2,76.0
HCHC,2014-11-06,1.661723457,8.092439416,0.458331354,-0.024853956,-0.067989434,-0.067989434,-0.026287908,0.760327388,-0.181734376,-0.019987417,0.185665771,-0.109280754,"HC2 Holdings, Inc.",Moody's Investors Service,Capital Goods,corporate_rating,0,83.0
HSY,2016-09-23,1.1609,1.4332,0.449511,0.187592,0.187592,0.175975,0.114112,1.3199,0.557351,0.150619,-1.4883,-1.6533,Hershey Company (The),Standard & Poor's Ratings Services,Consumer Non-Durables,credit_rating_financial,2,52.0
MTOR,2014-08-25,1.3231,-1.3844,0.107571,0.001906,0.001906,0.013889,-0.005991,1.4288,0.015815,-0.005058,-1.7809,-1.6065,"MERITOR, INC",Egan-Jones Ratings Company,Consumer Durables,credit_rating_financial,1,3.0
DHI,2014-02-20,5.9469,0.864,0.224594,0.102168,0.102168,0.105092,0.073922,0.7068,0.113926,0.052245,-2.555,-2.6203,"D. R. Horton, Inc.",Fitch Ratings,Miscellaneous,credit_rating_financial,1,1.0
TAC,2010-12-03,0.9941,1.3038,0.556678,0.136469,0.136469,0.084476,0.065341,0.2838,0.057311,0.020002,2.5387,-1.3875,TransAlta Corporation,DBRS,Public Utilities,credit_rating_financial,2,83.0
DHR,2015-09-15,2.013,0.1558,0.510964,0.170677,0.170677,0.186856,0.147404,0.5273,0.115387,0.074717,0.2536,0.1395,Danaher Corporation,Moody's Investors Service,Technology,credit_rating_financial,2,48.0
OTTR,2014-06-09,1.1449,0.8245,0.45317,0.126763,0.126763,0.082203,0.067731,0.4658,0.090861,0.030448,-2.3792,-3.6427,OTTER TAIL CORPORATION,Egan-Jones Ratings Company,Public Utilities,credit_rating_financial,1,69.0
MDC,2012-06-15,8.3549,0.9127,0.141555,-0.086257,-0.086257,-0.127471,-0.117542,0.4536,-0.11327,-0.052934,2.093,1.7105,"M.D.C. Holdings, Inc.",Moody's Investors Service,Miscellaneous,credit_rating_financial,2,83.0
COP,2012-12-04,1.0766,0.3441,0.533291,0.254219,0.254219,0.233029,0.188228,0.4312,0.109325,0.04691,2.732,-8.5843,ConocoPhillips Company,Moody's Investors Service,Energy,credit_rating_financial,2,172.0
NGG,2010-12-16,0.7722,5.9833,0.235097,0.235097,0.235097,0.156564,0.099165,0.3216,0.312247,0.030104,13.2046,5.0787,National Grid USA,Standard & Poor's Ratings Services,Public Utilities,credit_rating_financial,2,93.0
HMHC,2015-04-28,2.6666,0.1382,0.399524,-0.062239,-0.062239,-0.076694,-0.081243,0.4589,-0.063359,-0.03728,2.3692,2.2845,Houghton Mifflin Harcourt Publishers Inc.,Standard & Poor's Ratings Services,Consumer Non-Durables,credit_rating_financial,1,365.0
DGX,2013-10-30,0.8976,1.0834,0.409767,0.133523,0.133523,0.114854,0.063718,0.7937,0.132975,0.053042,-0.7115,-0.5594,QUEST DIAGNOSTICS INCORPORATED,Egan-Jones Ratings Company,Health Care,credit_rating_financial,2,5.0
SCCO,2010-12-01,2.9659,0.3288,0.500351,0.397707,0.397707,0.376092,0.248878,0.6164,0.240025,0.154266,1.1322,0.6584,Southern Power Company,Standard & Poor's Ratings Services,Miscellaneous,credit_rating_financial,2,239.0
BKH,2013-09-25,0.5512,1.0709,0.653231,0.235494,0.235494,0.1445,0.087266,0.3148,0.088776,0.029338,1.6107,10.4281,Black Hills Corporation,Moody's Investors Service,Public Utilities,credit_rating_financial,2,365.0
CENX,2012-06-15,2.5254,0.2478,0.065999,0.034868,0.034868,0.016395,0.008349,0.749,0.010908,0.006253,-1.4413,-1.5208,Century Aluminum Company,Moody's Investors Service,Capital Goods,credit_rating_financial,0,83.0
DTE,2014-01-31,0.8799,1.0363,0.500569,0.124521,0.124521,0.095435,0.068419,0.3725,0.083983,0.025757,-0.5344,-0.6883,DTE Energy Company,Moody's Investors Service,Public Utilities,credit_rating_financial,2,73.0
CRK,2015-11-09,0.4633,1.2188,0.965054,-0.057762,-0.057762,-0.147326,-0.103932,0.2452,-0.065624,-0.02522,15.0124,-7.8461,Comstock Resources Inc.,Standard & Poor's Ratings Services,Energy,credit_rating_financial,1,3.0
UFS,2012-06-15,2.701117318,0.974764468,0.256771205,0.105488239,0.089985745,0.089985745,0.065039202,0.956210598,0.122812921,0.062191174,18.74015583,14.87570901,Domtar Corporation,Moody's Investors Service,Basic Industries,corporate_rating,2,83.0
EFX,2015-09-21,0.9787,0.616,0.658275,0.265289,0.265289,0.230218,0.152698,0.5075,0.145878,0.075222,0.5484,0.4137,EQUIFAX INC,Egan-Jones Ratings Company,Miscellaneous,credit_rating_financial,2,52.0
TGT,2014-06-18,0.9058,0.7746,0.297984,0.072532,0.072532,0.057815,0.027652,1.5999,0.165979,0.060467,2.1309,2.7387,Target Corporation,Moody's Investors Service,Consumer Services,credit_rating_financial,2,72.0
AZO,2013-04-26,0.8149,-2.4342,0.515122,0.189321,0.189321,0.168876,0.108134,1.3732,-0.601006,0.148488,1.2687,-0.8062,"AutoZone, Inc.",Moody's Investors Service,Consumer Services,credit_rating_financial,2,176.0
