row_id,ticker,company_name,rating_date,sector,true_label,true_label_name,test_index,rank,model_key,model_label,predicted_class_id,predicted_class,predicted_probability,explained_class_id,explained_class,explained_class_model_probability,explained_class_lime_prediction_probability,lime_rule,lime_weight_for_explained_class,direction,feature_source,probability_source,lime_probability_source,xai_probability_source,proxy_mse,proxy_argmax_agreement,html_path,lime_instance_plot_path
10122,KOS,"Kosmos Energy, Ltd.",2016-02-09,5,0,0,862,6,dmf_dcs,DMF/DCS Fusion,0,Distressed,0.8890104951794757,2,IG,0.07125769052581535,0.9958792519106369,-0.70 < current_ratio <= -0.00,0.03235823869937531,supports_explained_class,aligned_original_financial_features,dmf_probs,LimeTabularExplainer,dmf_probs,0.04516375533948854,0.8456181079512478,/kaggle/working/credit_rating_artifacts/dmf_dcs_financial_lime_test_idx_862.html,/kaggle/working/credit_rating_artifacts/dmf_dcs_financial_lime_row_10122_all_classes_plot.png
10122,KOS,"Kosmos Energy, Ltd.",2016-02-09,5,0,0,862,7,dmf_dcs,DMF/DCS Fusion,0,Distressed,0.8890104951794757,2,IG,0.07125769052581535,0.9958792519106369,asset_turnover <= -0.84,0.027767026598899423,supports_explained_class,aligned_original_financial_features,dmf_probs,LimeTabularExplainer,dmf_probs,0.04516375533948854,0.8456181079512478,/kaggle/working/credit_rating_artifacts/dmf_dcs_financial_lime_test_idx_862.html,/kaggle/working/credit_rating_artifacts/dmf_dcs_financial_lime_row_10122_all_classes_plot.png
10122,KOS,"Kosmos Energy, Ltd.",2016-02-09,5,0,0,862,8,dmf_dcs,DMF/DCS Fusion,0,Distressed,0.8890104951794757,2,IG,0.07125769052581535,0.9958792519106369,-0.63 < operating_cashflow_ps <= 0.09,0.015936299429370054,supports_explained_class,aligned_original_financial_features,dmf_probs,LimeTabularExplainer,dmf_probs,0.04516375533948854,0.8456181079512478,/kaggle/working/credit_rating_artifacts/dmf_dcs_financial_lime_test_idx_862.html,/kaggle/working/credit_rating_artifacts/dmf_dcs_financial_lime_row_10122_all_classes_plot.png
10122,KOS,"Kosmos Energy, Ltd.",2016-02-09,5,0,0,862,9,dmf_dcs,DMF/DCS Fusion,0,Distressed,0.8890104951794757,2,IG,0.07125769052581535,0.9958792519106369,-0.39 < debt_equity_ratio <= 0.04,-0.014823830490783502,opposes_explained_class,aligned_original_financial_features,dmf_probs,LimeTabularExplainer,dmf_probs,0.04516375533948854,0.8456181079512478,/kaggle/working/credit_rating_artifacts/dmf_dcs_financial_lime_test_idx_862.html,/kaggle/working/credit_rating_artifacts/dmf_dcs_financial_lime_row_10122_all_classes_plot.png
10122,KOS,"Kosmos Energy, Ltd.",2016-02-09,5,0,0,862,10,dmf_dcs,DMF/DCS Fusion,0,Distressed,0.8890104951794757,2,IG,0.07125769052581535,0.9958792519106369,roa <= -0.25,-0.014111832316326586,opposes_explained_class,aligned_original_financial_features,dmf_probs,LimeTabularExplainer,dmf_probs,0.04516375533948854,0.8456181079512478,/kaggle/working/credit_rating_artifacts/dmf_dcs_financial_lime_test_idx_862.html,/kaggle/working/credit_rating_artifacts/dmf_dcs_financial_lime_row_10122_all_classes_plot.png
10582,PVH,PVH CORP,2013-06-21,3,1,1,1270,1,dmf_dcs,DMF/DCS Fusion,1,HY,0.9756580331356706,0,Distressed,0.007129051968245642,0.09907510205414222,-0.06 < pretax_profit_margin <= 0.40,0.012235239932488788,supports_explained_class,aligned_original_financial_features,dmf_probs,LimeTabularExplainer,dmf_probs,0.04516375533948854,0.8456181079512478,/kaggle/working/credit_rating_artifacts/dmf_dcs_financial_lime_test_idx_1270.html,/kaggle/working/credit_rating_artifacts/dmf_dcs_financial_lime_row_10582_all_classes_plot.png
10582,PVH,PVH CORP,2013-06-21,3,1,1,1270,2,dmf_dcs,DMF/DCS Fusion,1,HY,0.9756580331356706,0,Distressed,0.007129051968245642,0.09907510205414222,current_ratio > 0.38,0.007272475011372404,supports_explained_class,aligned_original_financial_features,dmf_probs,LimeTabularExplainer,dmf_probs,0.04516375533948854,0.8456181079512478,/kaggle/working/credit_rating_artifacts/dmf_dcs_financial_lime_test_idx_1270.html,/kaggle/working/credit_rating_artifacts/dmf_dcs_financial_lime_row_10582_all_classes_plot.png
10582,PVH,PVH CORP,2013-06-21,3,1,1,1270,3,dmf_dcs,DMF/DCS Fusion,1,HY,0.9756580331356706,0,Distressed,0.007129051968245642,0.09907510205414222,0.09 < operating_cashflow_ps <= 0.74,-0.007257822186562777,opposes_explained_class,aligned_original_financial_features,dmf_probs,LimeTabularExplainer,dmf_probs,0.04516375533948854,0.8456181079512478,/kaggle/working/credit_rating_artifacts/dmf_dcs_financial_lime_test_idx_1270.html,/kaggle/working/credit_rating_artifacts/dmf_dcs_financial_lime_row_10582_all_classes_plot.png
10582,PVH,PVH CORP,2013-06-21,3,1,1,1270,4,dmf_dcs,DMF/DCS Fusion,1,HY,0.9756580331356706,0,Distressed,0.007129051968245642,0.09907510205414222,-0.08 < free_cashflow_ps <= 0.26,0.004934576505161464,supports_explained_class,aligned_original_financial_features,dmf_probs,LimeTabularExplainer,dmf_probs,0.04516375533948854,0.8456181079512478,/kaggle/working/credit_rating_artifacts/dmf_dcs_financial_lime_test_idx_1270.html,/kaggle/working/credit_rating_artifacts/dmf_dcs_financial_lime_row_10582_all_classes_plot.png
10582,PVH,PVH CORP,2013-06-21,3,1,1,1270,5,dmf_dcs,DMF/DCS Fusion,1,HY,0.9756580331356706,0,Distressed,0.007129051968245642,0.09907510205414222,-0.08 < asset_turnover <= 0.62,0.0038200693667168367,supports_explained_class,aligned_original_financial_features,dmf_probs,LimeTabularExplainer,dmf_probs,0.04516375533948854,0.8456181079512478,/kaggle/working/credit_rating_artifacts/dmf_dcs_financial_lime_test_idx_1270.html,/kaggle/working/credit_rating_artifacts/dmf_dcs_financial_lime_row_10582_all_classes_plot.png
