epoch,train_Loss,val_Loss,train_Objective_Loss,val_Objective_Loss,train_CE_Loss,val_CE_Loss,train_Aux_Loss,val_Aux_Loss,val_LossGap,train_Accuracy,val_Accuracy,train_Macro_F1,val_Macro_F1,train_Class0_Precision,val_Class0_Precision,train_Class0_Recall,val_Class0_Recall,train_Class0_F1,val_Class0_F1,train_Class0_F2,val_Class0_F2,train_ChgAcc,val_ChgAcc,train_Ordinal_MAE,val_Ordinal_MAE,train_AUC,val_AUC,train_QWK,val_QWK,train_PersistenceAcc,val_PersistenceAcc,Learning_Rate,context_mask_prob,val_MetricScore,val_CheckpointScore,val_BalancedEligible,checkpoint_event
44,0.23423458635807037,0.24139878153800964,0.3691076934337616,0.3766390383243561,0.23423458635807037,0.24139878153800964,0.0214484054595232,0.02230796217918396,0.00716419517993927,0.9245314314148283,0.9211136890951276,0.8269388741839281,0.7869488939740656,0.7549668874172185,0.65,0.5507246376811594,0.43333333333333335,0.6368715083798883,0.52,0.5822267620020429,0.46428571428571436,0.11899791231732777,0.11940298507462686,0.0759661635428761,0.07888631090487239,0.974715552197052,0.9742885485297892,0.8705109166453047,0.866581690717895,0.9205506717531929,0.9222737819025522,0.001,0.01999999999999999,0.8098047615992264,0.7824761557211902,True,
45,0.23396560549736023,0.24171343445777893,0.3681493103504181,0.3763216435909271,0.23396560549736023,0.24171343445777893,0.021250907331705093,0.022197749465703964,0.007747828960418701,0.9241997014430253,0.9211136890951276,0.8254726870718719,0.7869488939740656,0.7533333333333333,0.65,0.5458937198067633,0.43333333333333335,0.6330532212885154,0.52,0.5777096114519427,0.46428571428571436,0.11691022964509394,0.11940298507462686,0.07629789351467905,0.07888631090487239,0.9750197798003613,0.9742617981917633,0.869880148612386,0.866581690717895,0.9205506717531929,0.9222737819025522,0.001,0.01999999999999999,0.8098047615992264,0.7823431890835789,True,
46,0.23373642563819885,0.24203811585903168,0.36731839179992676,0.3761085271835327,0.23373642563819885,0.24203811585903168,0.021054165437817574,0.02208571508526802,0.008301690220832825,0.9240338364571239,0.919953596287703,0.8253535098092204,0.7861205151370326,0.7533333333333333,0.65,0.5458937198067633,0.43333333333333335,0.6330532212885154,0.52,0.5777096114519427,0.46428571428571436,0.11482254697286012,0.1044776119402985,0.07646375850058053,0.08004640371229699,0.9752979271738397,0.9742364554947693,0.8696086935842761,0.8646757158913547,0.9205506717531929,0.9222737819025522,0.001,0.01999999999999999,0.8079356985099997,0.7804580018507556,True,
47,0.23335717618465424,0.24224235117435455,0.3666851818561554,0.37612366676330566,0.23335717618465424,0.24224235117435455,0.02090931311249733,0.02203183062374592,0.008885174989700317,0.9241997014430253,0.9211136890951276,0.8255034588063213,0.7870638254667294,0.7533333333333333,0.65,0.5458937198067633,0.43333333333333335,0.6330532212885154,0.52,0.5777096114519427,0.46428571428571436,0.11691022964509394,0.11940298507462686,0.07629789351467905,0.07888631090487239,0.975552348772137,0.9742222024569328,0.8699111649789544,0.8666921383476157,0.9205506717531929,0.9222737819025522,0.001,0.01999999999999999,0.8098328218929509,0.782125581404324,True,
48,0.2328128218650818,0.24223411083221436,0.36628812551498413,0.3763173222541809,0.2328128218650818,0.24223411083221436,0.020813535898923874,0.022017542272806168,0.009421288967132568,0.9245314314148283,0.9211136890951276,0.8275381244872785,0.7870638254667294,0.76,0.65,0.5507246376811594,0.43333333333333335,0.6386554621848739,0.52,0.5828220858895706,0.46428571428571436,0.11899791231732777,0.11940298507462686,0.0759661635428761,0.07888631090487239,0.9757924593250501,0.9742144106539096,0.8704694861593022,0.8666921383476157,0.9205506717531929,0.9222737819025522,0.001,0.01999999999999999,0.8098328218929509,0.7820628957954601,True,
49,0.23199211061000824,0.24194380640983582,0.36592745780944824,0.3765450119972229,0.23199211061000824,0.24194380640983582,0.020767152309417725,0.02205760031938553,0.009951695799827576,0.9241997014430253,0.9211136890951276,0.8248333971026964,0.7870638254667294,0.7567567567567568,0.65,0.5410628019323671,0.43333333333333335,0.6309859154929578,0.52,0.5737704918032787,0.46428571428571436,0.11899791231732777,0.11940298507462686,0.07629789351467905,0.07888631090487239,0.9760785335526775,0.9743167349766897,0.8697501988623377,0.8666921383476157,0.9205506717531929,0.9222737819025522,0.0006,0.01999999999999999,0.8098328218929509,0.7820573078600125,True,
50,0.23147007822990417,0.24177363514900208,0.3657981753349304,0.376809298992157,0.23147007822990417,0.24177363514900208,0.020766841247677803,0.022117601707577705,0.0103035569190979,0.9241997014430253,0.9211136890951276,0.8260548472329337,0.7870638254667294,0.7583892617449665,0.65,0.5458937198067633,0.43333333333333335,0.6348314606741573,0.52,0.5783009211873079,0.46428571428571436,0.11691022964509394,0.11940298507462686,0.07629789351467905,0.07888631090487239,0.9762381878904645,0.9743525130138205,0.869822969387445,0.8666921383476157,0.9205506717531929,0.9222737819025522,0.0006,0.01999999999999999,0.8098328218929509,0.7820491187778668,True,
51,0.23088344931602478,0.24154406785964966,0.3657255172729492,0.37713244557380676,0.23088344931602478,0.24154406785964966,0.020781204104423523,0.022192170843482018,0.010660618543624878,0.9238679714712225,0.9211136890951276,0.8238711935009307,0.7870638254667294,0.7602739726027398,0.65,0.5362318840579711,0.43333333333333335,0.6288951841359773,0.52,0.5698151950718686,0.46428571428571436,0.11482254697286012,0.11940298507462686,0.076629623486482,0.07888631090487239,0.9764104965590928,0.9742623729001303,0.868997825275462,0.8666921383476157,0.9205506717531929,0.9222737819025522,0.0006,0.01999999999999999,0.8098328218929509,0.782052184840794,True,
52,0.23032784461975098,0.24123041331768036,0.36553382873535156,0.37720823287963867,0.23032784461975098,0.24123041331768036,0.020769258961081505,0.022221162915229797,0.010902568697929382,0.9237021064853209,0.9222737819025522,0.8218036289102183,0.7912521311359625,0.7622377622377622,0.6842105263157895,0.5265700483091788,0.43333333333333335,0.6228571428571429,0.5306122448979592,0.5612770339855819,0.4676258992805755,0.11691022964509394,0.13432835820895522,0.07679548847238347,0.0777262180974478,0.9765667203976562,0.9742701647031535,0.868473427580986,0.8680807130229009,0.9205506717531929,0.9222737819025522,0.0006,0.01999999999999999,0.8122942861421956,0.7841696348571888,True,
53,0.2298036515712738,0.24091358482837677,0.3652469515800476,0.3771430552005768,0.2298036515712738,0.24091358482837677,0.020726194605231285,0.0222089271992445,0.011109933257102966,0.9241997014430253,0.9222737819025522,0.8246943675419924,0.7912521311359625,0.7655172413793103,0.6842105263157895,0.5362318840579711,0.43333333333333335,0.6306818181818182,0.5306122448979592,0.5704008221993834,0.4676258992805755,0.11899791231732777,0.13432835820895522,0.07629789351467905,0.0777262180974478,0.9767007406075642,0.9742752194279247,0.8694845961001569,0.8680807130229009,0.9205506717531929,0.9222737819025522,0.0006,0.01999999999999999,0.8122942861421956,0.7842081168079487,True,loss
54,0.22931219637393951,0.24059680104255676,0.364921897649765,0.3770039677619934,0.22931219637393951,0.24059680104255676,0.020675355568528175,0.02218252420425415,0.011284604668617249,0.9246972964007298,0.9222737819025522,0.827540524590843,0.7912521311359625,0.7687074829931972,0.6842105263157895,0.5458937198067633,0.43333333333333335,0.6384180790960452,0.5306122448979592,0.5794871794871795,0.4676258992805755,0.12108559498956159,0.13432835820895522,0.07580029855697462,0.0777262180974478,0.9768260311005897,0.9743114325651359,0.8704776721841729,0.8680807130229009,0.9205506717531929,0.9222737819025522,0.0006,0.01999999999999999,0.8122942861421956,0.7842505129957309,True,loss+balanced
55,0.2288944274187088,0.24043776094913483,0.3645381033420563,0.3768976628780365,0.2288944274187088,0.24043776094913483,0.020610012114048004,0.022152801975607872,0.011543333530426025,0.9245314314148283,0.9211136890951276,0.8268479339134518,0.7870638254667294,0.7635135135135135,0.65,0.5458937198067633,0.43333333333333335,0.6366197183098592,0.52,0.5788934426229507,0.46428571428571436,0.11899791231732777,0.11940298507462686,0.0759661635428761,0.07888631090487239,0.9769365379037648,0.9743794302969859,0.8702782511517478,0.8666921383476157,0.9205506717531929,0.9222737819025522,0.0006,0.01999999999999999,0.8098328218929509,0.7821675204244808,True,loss+balanced
56,0.22857892513275146,0.2403637021780014,0.3641319274902344,0.3767482042312622,0.22857892513275146,0.2403637021780014,0.020536012947559357,0.02211041934788227,0.011784777045249939,0.9243655664289269,0.9211136890951276,0.8262696438822087,0.7870638254667294,0.75,0.65,0.5507246376811594,0.43333333333333335,0.6350974930362117,0.52,0.5816326530612245,0.46428571428571436,0.11691022964509394,0.11940298507462686,0.07613202852877758,0.07888631090487239,0.9770297261074576,0.9743635014631765,0.870327396052409,0.8666921383476157,0.9205506717531929,0.9222737819025522,0.0006,0.01999999999999999,0.8098328218929509,0.7821533589569286,True,
57,0.22825919091701508,0.24031059443950653,0.3638016879558563,0.37670743465423584,0.22825919091701508,0.24031059443950653,0.020490113645792007,0.022102566435933113,0.012051403522491455,0.9243655664289269,0.9211136890951276,0.8262696438822087,0.7870638254667294,0.75,0.65,0.5507246376811594,0.43333333333333335,0.6350974930362117,0.52,0.5816326530612245,0.46428571428571436,0.11691022964509394,0.11940298507462686,0.07613202852877758,0.07888631090487239,0.9771190082125291,0.9744273106705736,0.870327396052409,0.8666921383476157,0.9205506717531929,0.9222737819025522,0.0006,0.01999999999999999,0.8098328218929509,0.7821319853273586,True,loss+balanced
58,0.22801870107650757,0.24027904868125916,0.36345094442367554,0.3765798509120941,0.22801870107650757,0.24027904868125916,0.02043144404888153,0.02207067795097828,0.012260347604751587,0.9245314314148283,0.9211136890951276,0.827623006079052,0.7870638254667294,0.7516339869281046,0.65,0.5555555555555556,0.43333333333333335,0.6388888888888888,0.52,0.5861365953109073,0.46428571428571436,0.11899791231732777,0.11940298507462686,0.0759661635428761,0.07888631090487239,0.9771991929719107,0.9744839875247999,0.870701466783782,0.8666921383476157,0.9205506717531929,0.9222737819025522,0.0006,0.01999999999999999,0.8098328218929509,0.782113221189137,True,
59,0.2276851087808609,0.24018368124961853,0.3632518947124481,0.3766387403011322,0.2276851087808609,0.24018368124961853,0.020405203104019165,0.022078076377511024,0.01249857246875763,0.9250290263725327,0.9211136890951276,0.8291926450195329,0.7870638254667294,0.7532467532467533,0.65,0.5603864734299517,0.43333333333333335,0.6426592797783933,0.52,0.5906313645621182,0.46428571428571436,0.12108559498956159,0.11940298507462686,0.07546856858517167,0.07888631090487239,0.9772968428389778,0.9745336617034992,0.8716013701488659,0.8666921383476157,0.9205506717531929,0.9222737819025522,0.0006,0.01999999999999999,0.8098328218929509,0.7821037076917844,True,loss+balanced
60,0.22735023498535156,0.24019460380077362,0.3631702959537506,0.3769293427467346,0.22735023498535156,0.24019460380077362,0.02038463018834591,0.022106260061264038,0.012844368815422058,0.9251948913584342,0.9222737819025522,0.828682477989839,0.7912521311359625,0.756578947368421,0.6842105263157895,0.5555555555555556,0.43333333333333335,0.6406685236768802,0.5306122448979592,0.5867346938775512,0.4676258992805755,0.12734864300626306,0.13432835820895522,0.07530270359927019,0.0777262180974478,0.9773903452069095,0.9745643528791953,0.8717293609491955,0.8680807130229009,0.9205506717531929,0.9222737819025522,0.0006,0.01999999999999999,0.8122942861421956,0.784143780746471,True,balanced
61,0.22710153460502625,0.24026742577552795,0.36307165026664734,0.37717580795288086,0.22710153460502625,0.24026742577552795,0.02034619450569153,0.02211160585284233,0.013165891170501709,0.9253607563443357,0.9211136890951276,0.8295249454029014,0.7870638254667294,0.7532467532467533,0.65,0.5603864734299517,0.43333333333333335,0.6426592797783933,0.52,0.5906313645621182,0.46428571428571436,0.1336116910229645,0.13432835820895522,0.07530270359927019,0.07888631090487239,0.9774741718743734,0.9746048159453341,0.8713610896897507,0.8666921383476157,0.9205506717531929,0.9222737819025522,0.0006,0.01999999999999999,0.8105790905496674,0.7826038954677663,True,
62,0.22681701183319092,0.24036921560764313,0.363095223903656,0.3776148557662964,0.22681701183319092,0.24036921560764313,0.0203449334949255,0.022166414186358452,0.01355220377445221,0.9251948913584342,0.9211136890951276,0.8305801765102871,0.7870638254667294,0.7548387096774194,0.65,0.5652173913043478,0.43333333333333335,0.6464088397790055,0.52,0.5951169888097659,0.46428571428571436,0.13569937369519833,0.13432835820895522,0.07546856858517167,0.07888631090487239,0.9775617823999139,0.9744669379351949,0.8711467473131098,0.8666921383476157,0.9205506717531929,0.9222737819025522,0.0006,0.01999999999999999,0.8105790905496674,0.7825371799888692,True,
63,0.22662632167339325,0.24054236710071564,0.3630753457546234,0.3779883086681366,0.22662632167339325,0.24054236710071564,0.020326709374785423,0.022202283143997192,0.013916045427322388,0.9250290263725327,0.9234338747099768,0.8304608227300269,0.7888342873097863,0.7548387096774194,0.65,0.5652173913043478,0.43333333333333335,0.6464088397790055,0.52,0.5951169888097659,0.46428571428571436,0.1419624217118998,0.16417910447761194,0.07563443357107315,0.0765661252900232,0.9776322705521473,0.974348539432614,0.8708761175911267,0.87061295780798,0.9205506717531929,0.9222737819025522,0.0006,0.01999999999999999,0.8143449176161126,0.7859908020010951,True,
64,0.22648754715919495,0.2407207041978836,0.3629617393016815,0.37820419669151306,0.22648754715919495,0.2407207041978836,0.02028575725853443,0.022200386971235275,0.01423315703868866,0.9251948913584342,0.9234338747099768,0.8305801765102871,0.7888342873097863,0.7548387096774194,0.65,0.5652173913043478,0.43333333333333335,0.6464088397790055,0.52,0.5951169888097659,0.46428571428571436,0.14822546972860126,0.16417910447761194,0.07546856858517167,0.0765661252900232,0.9777055757876019,0.9742977484979617,0.8711467473131098,0.87061295780798,0.9205506717531929,0.9222737819025522,0.0006,0.01999999999999999,0.8143449176161126,0.7859170811882974,True,
65,0.22635690867900848,0.24076786637306213,0.3627896308898926,0.3782041668891907,0.22635690867900848,0.24076786637306213,0.020243000239133835,0.02217293530702591,0.01441095769405365,0.9255266213302372,0.9234338747099768,0.8320319856713172,0.7888342873097863,0.7564102564102564,0.65,0.5700483091787439,0.43333333333333335,0.650137741046832,0.52,0.5995934959349594,0.46428571428571436,0.1524008350730689,0.16417910447761194,0.07513683861336871,0.0765661252900232,0.97778850671647,0.9743047278364779,0.8717899442505609,0.87061295780798,0.9205506717531929,0.9222737819025522,0.0006,0.01999999999999999,0.8143449176161126,0.785886312674618,True,
66,0.22618059813976288,0.2407936006784439,0.36256715655326843,0.3781876564025879,0.22618059813976288,0.2407936006784439,0.020203256979584694,0.02215570956468582,0.01461300253868103,0.9260242162879416,0.9222737819025522,0.8340690433321477,0.7782516496366476,0.7712418300653595,0.631578947368421,0.5700483091787439,0.4,0.6555555555555556,0.4897959183673469,0.601427115188583,0.4316546762589929,0.16075156576200417,0.16417910447761194,0.07447337866976281,0.0777262180974478,0.9778628949473741,0.9742906903487606,0.8732169541852138,0.8680807130229009,0.9205506717531929,0.9222737819025522,0.0006,0.01999999999999999,0.8088896530035387,0.7825268877340839,True,
67,0.22597792744636536,0.2407047003507614,0.36233505606651306,0.37806692719459534,0.22597792744636536,0.2407047003507614,0.020166603848338127,0.02213028259575367,0.014726772904396057,0.9258583513020402,0.9222737819025522,0.8327463575755099,0.7782516496366476,0.7697368421052632,0.631578947368421,0.5652173913043478,0.4,0.6518105849582173,0.4897959183673469,0.5969387755102041,0.4316546762589929,0.16075156576200417,0.16417910447761194,0.0746392436556643,0.0777262180974478,0.9779249604226629,0.9743972773999632,0.8728598939546452,0.8680807130229009,0.9205506717531929,0.9222737819025522,0.0006,0.01999999999999999,0.8088896530035387,0.7825310153557345,True,
68,0.2258336842060089,0.24060705304145813,0.36196452379226685,0.3777387738227844,0.2258336842060089,0.24060705304145813,0.020106183364987373,0.02207235060632229,0.014773368835449219,0.9256924863161387,0.9222737819025522,0.8307763150738662,0.7782516496366476,0.7718120805369127,0.631578947368421,0.5555555555555556,0.4,0.6460674157303371,0.4897959183673469,0.5885363357215968,0.4316546762589929,0.15866388308977036,0.16417910447761194,0.07480510864156577,0.0777262180974478,0.9780058274922551,0.9744848638488569,0.8723447304272519,0.8680807130229009,0.9205506717531929,0.9222737819025522,0.00035999999999999997,0.01999999999999999,0.8088896530035387,0.7825449533058687,True,
69,0.22573833167552948,0.24055710434913635,0.36173710227012634,0.37755489349365234,0.22573833167552948,0.24055710434913635,0.020069552585482597,0.02204025164246559,0.014818772673606873,0.9256924863161387,0.9234338747099768,0.8307763150738662,0.782301632972254,0.7718120805369127,0.6666666666666666,0.5555555555555556,0.4,0.6460674157303371,0.5,0.5885363357215968,0.43478260869565216,0.15866388308977036,0.16417910447761194,0.07480510864156577,0.0765661252900232,0.9780608679409871,0.9744752099675531,0.8723447304272519,0.8694814311802006,0.9205506717531929,0.9222737819025522,0.00035999999999999997,0.01999999999999999,0.8105716126291862,0.7840183769833626,True,
70,0.22561872005462646,0.24048230051994324,0.3615280091762543,0.37739232182502747,0.22561872005462646,0.24048230051994324,0.020037144422531128,0.022014422342181206,0.014863580465316772,0.9258583513020402,0.9222737819025522,0.8320818823182797,0.7814742855638483,0.7733333333333333,0.6666666666666666,0.5603864734299517,0.4,0.6498599439775911,0.5,0.5930470347648262,0.43478260869565216,0.15866388308977036,0.14925373134328357,0.07447337866976281,0.0777262180974478,0.978106588039008,0.9744360120653073,0.8735477881811773,0.8675591757362282,0.9205506717531929,0.9222737819025522,0.00035999999999999997,0.01999999999999999,0.8087002105902074,0.7822719764407228,True,
71,0.2255149930715561,0.24044321477413177,0.36135390400886536,0.37728041410446167,0.2255149930715561,0.24044321477413177,0.02000373788177967,0.021986186504364014,0.014928221702575684,0.9260242162879416,0.9222737819025522,0.8322161973476271,0.7814742855638483,0.7733333333333333,0.6666666666666666,0.5603864734299517,0.4,0.6498599439775911,0.5,0.5930470347648262,0.43478260869565216,0.15866388308977036,0.14925373134328357,0.07430751368386133,0.0777262180974478,0.9781490708494213,0.9744503188389556,0.8738344501358414,0.8675591757362282,0.9205506717531929,0.9222737819025522,0.00035999999999999997,0.01999999999999999,0.8087002105902074,0.7822720366414139,True,
72,0.22539062798023224,0.24036464095115662,0.36117643117904663,0.3771451711654663,0.22539062798023224,0.24036464095115662,0.019971724599599838,0.021956445649266243,0.014974012970924377,0.9258583513020402,0.9222737819025522,0.8320969048988845,0.7814742855638483,0.7733333333333333,0.6666666666666666,0.5603864734299517,0.4,0.6498599439775911,0.5,0.5930470347648262,0.43478260869565216,0.15866388308977036,0.14925373134328357,0.07447337866976281,0.0777262180974478,0.9781869317200659,0.9744426129084074,0.8735628565472429,0.8675591757362282,0.9205506717531929,0.9222737819025522,0.00035999999999999997,0.01999999999999999,0.8087002105902074,0.7822822564538071,True,
73,0.22528712451457977,0.2403220683336258,0.361001193523407,0.37703126668930054,0.22528712451457977,0.2403220683336258,0.019937695935368538,0.02192847616970539,0.01503494381904602,0.9263559462597446,0.9222737819025522,0.8336669632618374,0.7814742855638483,0.7748344370860927,0.6666666666666666,0.5652173913043478,0.4,0.6536312849162011,0.5,0.5975485188968336,0.43478260869565216,0.15866388308977036,0.14925373134328357,0.07397578371205839,0.0777262180974478,0.9782238194247653,0.9744780778544389,0.8744627865138592,0.8675591757362282,0.9205506717531929,0.9222737819025522,0.00035999999999999997,0.01999999999999999,0.8087002105902074,0.7822834592755387,True,
74,0.22515858709812164,0.24032506346702576,0.360882043838501,0.3770550787448883,0.22515858709812164,0.24032506346702576,0.019917557016015053,0.021927982568740845,0.015166476368904114,0.9260242162879416,0.9222737819025522,0.8322706433720363,0.7814742855638483,0.7647058823529411,0.6666666666666666,0.5652173913043478,0.4,0.65,0.5,0.5963302752293578,0.43478260869565216,0.16075156576200417,0.14925373134328357,0.07430751368386133,0.0777262180974478,0.9782570655656532,0.9744948407519031,0.8740603774526636,0.8675591757362282,0.9205506717531929,0.9222737819025522,0.00035999999999999997,0.01999999999999999,0.8087002105902074,0.7822670763428757,True,
75,0.22499758005142212,0.24030108749866486,0.3607804775238037,0.3771047592163086,0.22499758005142212,0.24030108749866486,0.019901638850569725,0.021932650357484818,0.015303507447242737,0.9260242162879416,0.9222737819025522,0.8322706433720363,0.7814742855638483,0.7647058823529411,0.6666666666666666,0.5652173913043478,0.4,0.65,0.5,0.5963302752293578,0.43478260869565216,0.16075156576200417,0.14925373134328357,0.07430751368386133,0.0777262180974478,0.9782909707493991,0.9744786718999742,0.8740603774526636,0.8675591757362282,0.9205506717531929,0.9222737819025522,0.00035999999999999997,0.01999999999999999,0.8087002105902074,0.7822554278071473,True,
76,0.224815234541893,0.24022267758846283,0.36070531606674194,0.37714195251464844,0.224815234541893,0.24022267758846283,0.019888482987880707,0.021933386102318764,0.015407443046569824,0.9255266213302372,0.9222737819025522,0.8302008221764003,0.7880053830168672,0.75,0.65,0.5652173913043478,0.43333333333333335,0.6446280991735537,0.52,0.5945121951219512,0.46428571428571436,0.16075156576200417,0.16417910447761194,0.07480510864156577,0.0777262180974478,0.9783193220342553,0.9744426783127244,0.873458621765738,0.8687068922402622,0.9205506717531929,0.9222737819025522,0.00035999999999999997,0.01999999999999999,0.813222057026837,0.7847189447730503,True,balanced
77,0.22465203702449799,0.2401610165834427,0.3606473207473755,0.37719377875328064,0.22465203702449799,0.2401610165834427,0.01987585984170437,0.02193490043282509,0.015508979558944702,0.9260242162879416,0.9222737819025522,0.8323393118946271,0.7880053830168672,0.7564102564102564,0.65,0.5700483091787439,0.43333333333333335,0.650137741046832,0.52,0.5995934959349594,0.46428571428571436,0.1649269311064718,0.16417910447761194,0.07430751368386133,0.0777262180974478,0.9783618034556748,0.9744271805791529,0.874300423090314,0.8687068922402622,0.9205506717531929,0.9222737819025522,0.00021599999999999996,0.01999999999999999,0.813222057026837,0.7847190925925693,True,
78,0.22453594207763672,0.24008074402809143,0.36062920093536377,0.3772156238555908,0.22453594207763672,0.24008074402809143,0.019874118268489838,0.021938621997833252,0.015544801950454712,0.9260242162879416,0.9222737819025522,0.8329445532045404,0.7880053830168672,0.7531645569620253,0.65,0.5748792270531401,0.43333333333333335,0.6520547945205479,0.52,0.603448275862069,0.46428571428571436,0.1649269311064718,0.16417910447761194,0.07430751368386133,0.0777262180974478,0.9783875357110966,0.9743898535548409,0.8744400941261119,0.8687068922402622,0.9205506717531929,0.9222737819025522,0.00021599999999999996,0.01999999999999999,0.813222057026837,0.7847308484166583,True,loss+balanced
79,0.22443509101867676,0.24002747237682343,0.36059632897377014,0.37723395228385925,0.22443509101867676,0.24002747237682343,0.019869649782776833,0.021940426900982857,0.015592381358146667,0.9256924863161387,0.9222737819025522,0.8315736885270919,0.7880053830168672,0.74375,0.65,0.5748792270531401,0.43333333333333335,0.6485013623978202,0.52,0.6022267206477733,0.46428571428571436,0.1649269311064718,0.16417910447761194,0.0746392436556643,0.0777262180974478,0.978407043611888,0.9743631441531315,0.8740394189910898,0.8687068922402622,0.9205506717531929,0.9222737819025522,0.00021599999999999996,0.01999999999999999,0.813222057026837,0.7847357932179889,True,
80,0.22433806955814362,0.24000275135040283,0.3605771064758301,0.37729412317276,0.22433806955814362,0.24000275135040283,0.019869517534971237,0.02195124328136444,0.015664681792259216,0.9263559462597446,0.9222737819025522,0.8355694137894266,0.7880053830168672,0.7484662576687117,0.65,0.5893719806763285,0.43333333333333335,0.6594594594594595,0.52,0.615539858728557,0.46428571428571436,0.17118997912317327,0.16417910447761194,0.07397578371205839,0.0777262180974478,0.9784256006828781,0.9743453199733879,0.8753714326821072,0.8687068922402622,0.9205506717531929,0.9222737819025522,0.00021599999999999996,0.01999999999999999,0.813222057026837,0.7847320613711796,True,
81,0.2242429554462433,0.24000407755374908,0.3605620563030243,0.3773850202560425,0.2242429554462433,0.24000407755374908,0.019871512427926064,0.021967697888612747,0.0157611221075058,0.9261900812738431,0.9222737819025522,0.8354498526777091,0.7880053830168672,0.7484662576687117,0.65,0.5893719806763285,0.43333333333333335,0.6594594594594595,0.52,0.615539858728557,0.46428571428571436,0.16910229645093947,0.16417910447761194,0.07414164869795986,0.0777262180974478,0.9784491921564111,0.9743924842924595,0.8751018643548275,0.8687068922402622,0.9205506717531929,0.9222737819025522,0.00021599999999999996,0.01999999999999999,0.813222057026837,0.7847202232926807,True,
82,0.22417114675045013,0.24002335965633392,0.36052021384239197,0.37744593620300293,0.22417114675045013,0.24002335965633392,0.019867094233632088,0.021978484466671944,0.01585221290588379,0.9260242162879416,0.9222737819025522,0.8353151716788935,0.7880053830168672,0.7484662576687117,0.65,0.5893719806763285,0.43333333333333335,0.6594594594594595,0.52,0.615539858728557,0.46428571428571436,0.16701461377870563,0.16417910447761194,0.07430751368386133,0.0777262180974478,0.9784635706122736,0.9743342058462302,0.874817527938472,0.8687068922402622,0.9205506717531929,0.9222737819025522,0.00021599999999999996,0.01999999999999999,0.813222057026837,0.7847054359763583,True,
83,0.22406567633152008,0.23998606204986572,0.3604685962200165,0.377470999956131,0.22406567633152008,0.23998606204986572,0.0198650099337101,0.021987659856677055,0.015920385718345642,0.9258583513020402,0.9222737819025522,0.8340296834696534,0.7880053830168672,0.7469135802469136,0.65,0.5845410628019324,0.43333333333333335,0.6558265582655827,0.52,0.6111111111111113,0.46428571428571436,0.16701461377870563,0.16417910447761194,0.07447337866976281,0.0777262180974478,0.9784900312031578,0.9743202775679984,0.8744636185915249,0.8687068922402622,0.9205506717531929,0.9222737819025522,0.00021599999999999996,0.01999999999999999,0.813222057026837,0.7847047147601566,True,
84,0.22397875785827637,0.2399941086769104,0.36043116450309753,0.37754034996032715,0.22397875785827637,0.2399941086769104,0.01986345276236534,0.022001635283231735,0.016015350818634033,0.9260242162879416,0.9222737819025522,0.8341643597485339,0.7880053830168672,0.7469135802469136,0.65,0.5845410628019324,0.43333333333333335,0.6558265582655827,0.52,0.6111111111111113,0.46428571428571436,0.16910229645093947,0.16417910447761194,0.07430751368386133,0.0777262180974478,0.978508629887605,0.9743059591258451,0.8747481503447989,0.8687068922402622,0.9205506717531929,0.9222737819025522,0.00021599999999999996,0.01999999999999999,0.813222057026837,0.7846917096227131,True,
85,0.22390837967395782,0.2400246113538742,0.36039435863494873,0.3776143789291382,0.22390837967395782,0.2400246113538742,0.01986234448850155,0.022015463560819626,0.016116231679916382,0.9261900812738431,0.9222737819025522,0.834851632061501,0.7880053830168672,0.7515527950310559,0.65,0.5845410628019324,0.43333333333333335,0.657608695652174,0.52,0.6117290192113246,0.46428571428571436,0.17118997912317327,0.16417910447761194,0.07414164869795986,0.0777262180974478,0.9785196144601915,0.9743137509288681,0.8749485540237134,0.8687068922402622,0.9205506717531929,0.9222737819025522,0.00021599999999999996,0.01999999999999999,0.813222057026837,0.7846735033839665,True,
86,0.2238360494375229,0.2400474101305008,0.3603649139404297,0.37768715620040894,0.2238360494375229,0.2400474101305008,0.019861333072185516,0.02202722057700157,0.016211360692977905,0.9261900812738431,0.9222737819025522,0.834851632061501,0.7880053830168672,0.7515527950310559,0.65,0.5845410628019324,0.43333333333333335,0.657608695652174,0.52,0.6117290192113246,0.46428571428571436,0.17118997912317327,0.16417910447761194,0.07414164869795986,0.0777262180974478,0.9785345115590552,0.9742494335484109,0.8749485540237134,0.8687068922402622,0.9205506717531929,0.9222737819025522,0.00021599999999999996,0.01999999999999999,0.813222057026837,0.7846575281470738,True,
87,0.22378164529800415,0.24007144570350647,0.36033204197883606,0.37773555517196655,0.22378164529800415,0.24007144570350647,0.019857389852404594,0.02203245647251606,0.01628980040550232,0.9261900812738431,0.9222737819025522,0.834851632061501,0.7880053830168672,0.7515527950310559,0.65,0.5845410628019324,0.43333333333333335,0.657608695652174,0.52,0.6117290192113246,0.46428571428571436,0.17118997912317327,0.16417910447761194,0.07414164869795986,0.0777262180974478,0.9785468059313188,0.9742224315237601,0.8749485540237134,0.8687068922402622,0.9205506717531929,0.9222737819025522,0.00021599999999999996,0.01999999999999999,0.813222057026837,0.7846433082669697,True,
