row_id,ticker,company_name,rating_date,sector,true_label,true_label_name,xai_test_index,xai_shared_sample_id,test_index,rank,model_key,model_label,predicted_class_id,predicted_class,predicted_probability,explained_class_id,explained_class,explained_class_model_probability,feature,feature_value,gradientshap_attribution,direction,feature_source,probability_source,xai_probability_source,xai_method,gradientshap_method,proxy_mse,proxy_argmax_agreement
test_000772,EMN,EASTMAN CHEMICAL COMPANY,2013-09-05,0,2,IG,518,test_idx_000518,518,1,dmf_dcs,DMF/DCS Fusion,2,IG,0.9799906627314472,2,IG,0.9799906627314472,pretax_profit_margin,0.2053378498497508,0.32352232933044434,supports_explained_class,aligned_original_financial_features,dmf_probs,dmf_probs,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.055902206537293185,0.869413813116657
test_000772,EMN,EASTMAN CHEMICAL COMPANY,2013-09-05,0,2,IG,518,test_idx_000518,518,2,dmf_dcs,DMF/DCS Fusion,2,IG,0.9799906627314472,2,IG,0.9799906627314472,operating_profit_margin,0.0755382458869231,-0.18304552137851715,opposes_explained_class,aligned_original_financial_features,dmf_probs,dmf_probs,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.055902206537293185,0.869413813116657
test_000772,EMN,EASTMAN CHEMICAL COMPANY,2013-09-05,0,2,IG,518,test_idx_000518,518,3,dmf_dcs,DMF/DCS Fusion,2,IG,0.9799906627314472,2,IG,0.9799906627314472,roa,0.8167032458166629,-0.0849880650639534,opposes_explained_class,aligned_original_financial_features,dmf_probs,dmf_probs,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.055902206537293185,0.869413813116657
test_000772,EMN,EASTMAN CHEMICAL COMPANY,2013-09-05,0,2,IG,518,test_idx_000518,518,4,dmf_dcs,DMF/DCS Fusion,2,IG,0.9799906627314472,2,IG,0.9799906627314472,debt_equity_ratio,-0.0023323264539321,0.08394811302423477,supports_explained_class,aligned_original_financial_features,dmf_probs,dmf_probs,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.055902206537293185,0.869413813116657
test_000772,EMN,EASTMAN CHEMICAL COMPANY,2013-09-05,0,2,IG,518,test_idx_000518,518,5,dmf_dcs,DMF/DCS Fusion,2,IG,0.9799906627314472,2,IG,0.9799906627314472,roe,0.4430022041870153,0.07542984187602997,supports_explained_class,aligned_original_financial_features,dmf_probs,dmf_probs,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.055902206537293185,0.869413813116657
test_000772,EMN,EASTMAN CHEMICAL COMPANY,2013-09-05,0,2,IG,518,test_idx_000518,518,6,dmf_dcs,DMF/DCS Fusion,2,IG,0.9799906627314472,2,IG,0.9799906627314472,operating_cashflow_ps,0.0643883051724697,-0.04594287648797035,opposes_explained_class,aligned_original_financial_features,dmf_probs,dmf_probs,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.055902206537293185,0.869413813116657
test_000772,EMN,EASTMAN CHEMICAL COMPANY,2013-09-05,0,2,IG,518,test_idx_000518,518,7,dmf_dcs,DMF/DCS Fusion,2,IG,0.9799906627314472,2,IG,0.9799906627314472,current_ratio,0.40190947862126,-0.0458487793803215,opposes_explained_class,aligned_original_financial_features,dmf_probs,dmf_probs,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.055902206537293185,0.869413813116657
test_000772,EMN,EASTMAN CHEMICAL COMPANY,2013-09-05,0,2,IG,518,test_idx_000518,518,8,dmf_dcs,DMF/DCS Fusion,2,IG,0.9799906627314472,2,IG,0.9799906627314472,ebit_margin,0.0864973282396786,0.04480832815170288,supports_explained_class,aligned_original_financial_features,dmf_probs,dmf_probs,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.055902206537293185,0.869413813116657
test_000772,EMN,EASTMAN CHEMICAL COMPANY,2013-09-05,0,2,IG,518,test_idx_000518,518,9,dmf_dcs,DMF/DCS Fusion,2,IG,0.9799906627314472,2,IG,0.9799906627314472,net_profit_margin,0.1860005032053514,0.0416925773024559,supports_explained_class,aligned_original_financial_features,dmf_probs,dmf_probs,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.055902206537293185,0.869413813116657
test_000772,EMN,EASTMAN CHEMICAL COMPANY,2013-09-05,0,2,IG,518,test_idx_000518,518,10,dmf_dcs,DMF/DCS Fusion,2,IG,0.9799906627314472,2,IG,0.9799906627314472,gross_profit_margin,-0.8742023115379266,-0.017490537837147713,opposes_explained_class,aligned_original_financial_features,dmf_probs,dmf_probs,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.055902206537293185,0.869413813116657
