rating_detail,company_name,ticker,rating_agency,rating_date,sector,source,current_ratio,debt_equity_ratio,gross_profit_margin,operating_profit_margin,ebit_margin,pretax_profit_margin,net_profit_margin,asset_turnover,roe,roa,operating_cashflow_ps,free_cashflow_ps
2,CVS Health,CVS,Moody's Investors Service,2012-11-27,Consumer Services,credit_rating_financial,1.5552,0.2632,0.192025,0.059124,0.059124,0.05367,0.032331,1.659,0.091693,0.054057,0.8768,0.9215
2,Conagra Brands Inc.,CAG,Standard & Poor's Ratings Services,2012-11-27,Consumer Non-Durables,credit_rating_financial,1.4465,0.6474,0.20996,0.061413,0.061413,0.04611,0.034986,1.1651,0.103153,0.040894,-0.5988,-0.3482
2,Western Union Company (The),WU,Moody's Investors Service,2012-11-27,Miscellaneous,corporate_rating,2.293737895,9.063470125,0.436131902,0.234783223,0.20632679,0.20632679,0.181100833,0.598455476,1.090686796,0.108380785,1.959497438,1.569680939
2,Murphy Oil Corporation,MUR,Moody's Investors Service,2012-11-27,Energy,credit_rating_financial,1.2115,0.1146,0.233819,0.069373,0.069373,0.066163,0.039832,1.4077,0.091356,0.052629,6.5089,4.6595
2,Pitney Bowes Inc.,PBI,Standard & Poor's Ratings Services,2012-11-27,Miscellaneous,corporate_rating,1.116470522,26.461071,0.976477233,0.090775212,0.09264001,0.09264001,0.090775212,0.623929136,2.333334,0.056637299,3.294532135,2.4133161
2,Apache Corporation,APA,Fitch Ratings,2012-11-28,Energy,credit_rating_financial,0.9678,0.2489,0.982473,0.479216,0.479216,0.472119617,0.266935,0.3245,0.165094,0.088067,6.1471,3.2174
2,PG&E Corp.,PCG,Standard & Poor's Ratings Services,2012-11-28,Public Utilities,credit_rating_financial,0.8362,1.1241,0.643421,0.129848,0.129848,0.086788,0.056432,0.3006,0.069457,0.017246,1.1224,0.7766
2,Costco Wholesale Corporation,COST,Moody's Investors Service,2012-11-28,Consumer Services,credit_rating_financial,1.1033,0.1103,0.124212,0.02783,0.02783,0.027911,0.017239,3.5128,0.141157,0.065107,-0.2598,-0.7169
1,Meritor Inc.,MTOR,Standard & Poor's Ratings Services,2012-11-28,Consumer Durables,credit_rating_financial,1.2626,-1.0794,0.109945,0.039462,0.039462,0.03125,0.011861,1.7529,-0.081466,0.031987,0.3691,0.7222
2,HP Inc.,HPQ,Moody's Investors Service,2012-11-28,Technology,corporate_rating,1.085094073,3.847922981,0.505903271,-0.091868358,-0.0265211,-0.0265211,-0.105103982,1.106547882,-0.563825994,-0.116302589,5.355116515,3.477710233
2,AT&T Inc.,T,Moody's Investors Service,2012-11-28,Public Utilities,corporate_rating,0.714317174,1.937752845,0.566716889,0.10199005,0.081916914,0.081916914,0.057002056,0.467965408,0.078364529,0.02667499,6.753318393,3.397862438
2,American Electric Power Co. Inc.,AEP,Standard & Poor's Ratings Services,2012-11-28,Public Utilities,credit_rating_financial,0.6326,1.2387,0.628738,0.184043,0.184043,0.156589,0.128407,0.2895,0.107467,0.030178,2.301,1.8072
2,Apache Corporation,APA,Moody's Investors Service,2012-11-28,Energy,corporate_rating,0.896315029,0.938559254,1.0,0.113589426,0.110875081,0.110875081,0.113589426,0.279022672,0.061440746,0.031694025,18.74015583,14.87570901
2,Comcast Corporation,CMCSA,Moody's Investors Service,2012-11-29,Public Utilities,credit_rating_financial,0.6475,0.8249,0.404713,0.191988,0.191988,0.146968,0.074496,0.3538,0.108215,0.032677,0.5998,0.5242
2,Mohawk Industries Inc.,MHK,Standard & Poor's Ratings Services,2012-11-29,Consumer Non-Durables,credit_rating_financial,2.1438,0.5054,0.263693,0.059065,0.059065,0.036218,0.034259,0.8721,0.058056,0.031142,-5.172,-5.8513
0,"M/I Homes, Inc.",MHO,Standard & Poor's Ratings Services,2012-11-29,Miscellaneous,credit_rating_financial,7.3736,1.0881,0.1753,-0.033362,-0.033362,-0.059853,-0.059809,0.8524,-0.191368,-0.050982,0.1975,0.2094
2,Kirby Corporation,KEX,Fitch Ratings,2012-11-29,Miscellaneous,credit_rating_financial,2.6577,0.1727,0.384226,0.180292,0.180292,0.170915,0.103757,0.6182,0.101267,0.065396,-1.4131,-0.3588
2,Methanex Corp.,MEOH,Standard & Poor's Ratings Services,2012-11-29,Basic Industries,credit_rating_financial,2.4548,0.6656,0.135631,0.06883,0.06883,0.069217,0.051729,0.6405,0.055886,0.025898,0.3891,2.6544
2,McKesson Corporation,MCK,Moody's Investors Service,2012-11-29,Consumer Services,credit_rating_financial,1.0884,0.5826,0.052338,0.017364,0.017364,0.015476,0.01147,3.5128,0.201874,0.04167,2.8633,2.7529
1,Cresud S.A.C.I.F. y A.,CRESY,Fitch Ratings,2012-11-30,Finance,corporate_rating,0.883875245,2.201516455,0.384389525,0.185417832,0.265092318,0.000219242,-0.007458086,0.276985905,-0.008335343,-0.002065785,1.575328499,1.459801314
1,IRSA Propiedades Comerciales S.A.,IRCP,Fitch Ratings,2012-11-30,Finance,credit_rating_financial,0.9108,0.9422,0.793621,0.49549581,0.49417,0.472119617,0.354954,0.3712,0.395965,0.131752,2.6162,1.9719
2,Intel Corp.,INTC,Standard & Poor's Ratings Services,2012-11-30,Technology,credit_rating_financial,2.151,0.1597,0.625141,0.323654,0.323654,0.329284,0.239671,0.7593,0.281893,0.181977,0.9436,-0.1314
2,"American Electric Power Company, Inc.",AEP,Moody's Investors Service,2012-11-30,Public Utilities,credit_rating_financial,0.6326,1.2387,0.628738,0.184043,0.184043,0.156589,0.128407,0.2895,0.107467,0.030178,2.301,1.8072
2,Enbridge Inc.,ENB,Moody's Investors Service,2012-11-30,Public Utilities,credit_rating_financial,0.8837,1.6756,0.234409,0.097465,0.097465,0.083909,0.054634,0.5649,0.115927,0.029134,1.1917,0.8705
2,"America Movil, S.A.B. de C.V.",AMX,"Japan Credit Rating Agency,Ltd.",2012-11-30,Public Utilities,credit_rating_financial,0.9144,1.2874,0.562741,0.237419,0.237419,0.193258,0.132505,0.7036,0.304965,0.095347,0.9621,-0.5468
2,Plains All American Pipeline L.P.,PAA,Moody's Investors Service,2012-12-03,Consumer Services,credit_rating_financial,0.9645,0.8703,0.053713,0.03787,0.03787,0.030314,0.021298,2.2284,0.166388,0.064625,6.9679,6.5134
1,"HCA Healthcare, Inc.",HCA,Standard & Poor's Ratings Services,2012-12-03,Health Care,credit_rating_financial,1.6208,-2.6149,0.823043,0.158623,0.158623,0.079579,0.043053,1.1754,-0.145729,0.065948,0.6984,0.7159
2,DTE Energy Co.,DTE,Standard & Poor's Ratings Services,2012-12-03,Public Utilities,credit_rating_financial,1.2161,1.153,0.6007,0.16042,0.16042,0.111876,0.080266,0.3406,0.10251,0.027798,1.013,-1.439
2,Intel Corporation,INTC,Fitch Ratings,2012-12-04,Technology,credit_rating_financial,2.151,0.1597,0.625141,0.323654,0.323654,0.329284,0.239671,0.7593,0.281893,0.181977,0.9436,-0.1314
2,NetApp Inc.,NTAP,Standard & Poor's Ratings Services,2012-12-04,Technology,credit_rating_financial,1.9395,0.2946,0.595745,0.119762,0.119762,0.114291,0.097125,0.6539,0.141001,0.06351,0.3863,-0.1074
2,ConocoPhillips Company,COP,Moody's Investors Service,2012-12-04,Energy,credit_rating_financial,1.0766,0.3441,0.533291,0.254219,0.254219,0.233029,0.188228,0.4312,0.109325,0.04691,2.732,-8.5843
2,Sherwin-Williams Co.,SHW,Standard & Poor's Ratings Services,2012-12-04,Basic Industries,credit_rating_financial,1.0457,0.6549,0.427184,0.089099,0.089099,0.084597,0.049857,1.6763,0.3257,0.084498,0.156,0.0543
2,Comcast Corp.,CMCSA,Standard & Poor's Ratings Services,2012-12-04,Public Utilities,credit_rating_financial,0.6475,0.8249,0.404713,0.191988,0.191988,0.146968,0.074496,0.3538,0.108215,0.032677,0.5998,0.5242
2,Sherwin-Williams Company (The),SHW,Moody's Investors Service,2012-12-04,Consumer Services,corporate_rating,1.67830824,2.479586495,0.441160288,0.095161006,0.095161006,0.095161006,0.066184542,1.529248467,0.352178028,0.101212609,8.729163488,7.184532382
1,NCR Corp.,NCR,Standard & Poor's Ratings Services,2012-12-04,Technology,credit_rating_financial,1.75,0.012,0.210147,0.031628,0.031628,0.028869,0.028444,1.0803,0.16048,0.033708,0.1068,0.579
1,Oshkosh Corp.,OSK,Standard & Poor's Ratings Services,2012-12-04,Consumer Durables,credit_rating_financial,1.5808,0.5152,0.123681,0.047623,0.047623,0.03798,0.028276,1.6454,0.132884,0.04978,-1.3132,-1.1858
1,Greenbrier Companies Inc. (The),GBX,Standard & Poor's Ratings Services,2012-12-04,Capital Goods,credit_rating_financial,1.3399,1.0776,0.118614,0.065712,0.065712,0.051988,0.032476,1.3056,0.134841,0.044181,4.7345,4.7079
1,Freeport-McMoRan Oil & Gas LLC,FCX,Standard & Poor's Ratings Services,2012-12-05,Miscellaneous,credit_rating_financial,3.4173,0.1906,0.477012,0.437739,0.437739,0.422318,0.218391,0.6511,0.309761,0.179202,0.3218,-0.8437
2,Anheuser-Busch InBev SA/NV,BUD,Moody's Investors Service,2012-12-05,Consumer Non-Durables,credit_rating_financial,0.6273,0.9783,0.574604,0.314322,0.314322,0.248041,0.148005,0.3473,0.191422,0.069903,1.5877,0.8882
2,Humana Inc.,HUM,Moody's Investors Service,2012-12-05,Finance,credit_rating_financial,1.8463,0.2437,0.217447,0.06364,0.06364,0.060681,0.038526,2.08,0.175989,0.080133,-0.8161,-1.5108
2,Duke Energy Corporation,DUK,Moody's Investors Service,2012-12-05,Public Utilities,credit_rating_financial,1.5969,0.8134,0.654919,0.172436,0.172436,0.154849,0.092489,0.2415,0.05827,0.022339,2.2229,1.4673
2,"SK Telecom Co., Ltd",SKM,Fitch Ratings,2012-12-05,Public Utilities,credit_rating_financial,0.918,0.4644,0.847164,0.133897,0.133897,0.137171,0.099253,0.6524,0.12022,0.062659,4.6381,2.9022
2,"NetApp, Inc.",NTAP,Moody's Investors Service,2012-12-05,Technology,credit_rating_financial,1.9395,0.2946,0.595745,0.119762,0.119762,0.114291,0.097125,0.6539,0.141001,0.06351,0.3863,-0.1074
2,Novo Nordisk A/S,NVO,Moody's Investors Service,2012-12-05,Health Care,credit_rating_financial,1.9053,0.0228,0.810253,0.337233,0.337233,0.330465,0.257694,1.0255,0.432939,0.20216647,0.2028,0.2074
2,Cleveland-Cliffs Inc.,CLF,Moody's Investors Service,2012-12-06,Miscellaneous,credit_rating_financial,1.2724,0.5232,0.397767,0.349914,0.349914,0.333719,0.246667,0.4514,0.254627,0.123266,6.5352,2.2502
1,Freeport-McMoRan Oil & Gas LLC,FCX,Standard & Poor's Ratings Services,2012-12-06,Miscellaneous,credit_rating_financial,3.4173,0.1906,0.477012,0.437739,0.437739,0.422318,0.218391,0.6511,0.309761,0.179202,0.3218,-0.8437
2,Nucor Corp.,NUE,Standard & Poor's Ratings Services,2012-12-06,Capital Goods,credit_rating_financial,3.8959,0.5857,0.049464,0.028545,0.028545,0.016858,0.008348,1.1381,0.028145,0.01482,-0.9873,-0.7745
2,Comcast Corp.,CMCSA,Standard & Poor's Ratings Services,2012-12-06,Public Utilities,credit_rating_financial,0.6475,0.8249,0.404713,0.191988,0.191988,0.146968,0.074496,0.3538,0.108215,0.032677,0.5998,0.5242
1,Gold Fields Limited,GFI,Moody's Investors Service,2012-12-06,Miscellaneous,credit_rating_financial,1.1477,0.326,0.491629,0.304374,0.304374,0.259961,0.164308,0.5756,0.173846,0.100959,1.5435,0.8655
1,MGM Resorts International,MGM,Moody's Investors Service,2012-12-06,Miscellaneous,credit_rating_financial,1.168,4.1088,0.373463,-0.191369,-0.191369,-0.365922,-0.237351,0.3195,-0.490218,-0.075845,-0.4343,-0.42
2,Mohawk Industries Inc.,MHK,Standard & Poor's Ratings Services,2012-12-06,Consumer Non-Durables,credit_rating_financial,2.1438,0.5054,0.263693,0.059065,0.059065,0.036218,0.034259,0.8721,0.058056,0.031142,-5.172,-5.8513
0,"CEVA, Inc.",CEVA,Moody's Investors Service,2012-12-07,Technology,corporate_rating,8.3549,0.103356999,0.926374425,0.230396632,-0.030758053,-0.030758053,0.25495091,0.248122108,0.069797213,0.063258957,0.816913764,0.78699886
2,"Las Vegas Sands, LLC",LVS,Fitch Ratings,2012-12-07,Miscellaneous,credit_rating_financial,2.16,1.0629,0.476909,0.253953,0.253953,0.222599,0.1349,0.4231,0.199501,0.084657,0.9177,1.5605
2,American Electric Power Co. Inc.,AEP,Standard & Poor's Ratings Services,2012-12-07,Public Utilities,credit_rating_financial,0.6326,1.2387,0.628738,0.184043,0.184043,0.156589,0.128407,0.2895,0.107467,0.030178,2.301,1.8072
2,Equifax Inc.,EFX,Moody's Investors Service,2012-12-10,Miscellaneous,credit_rating_financial,1.3556,0.5851,0.591342,0.231245,0.231245,0.201775,0.143426,0.5409,0.142414,0.070778,-0.4839,-0.7201
2,Southern Power Company,SCCO,Moody's Investors Service,2012-12-10,Miscellaneous,credit_rating_financial,3.1075,0.6803,0.59477,0.49549581,0.49417,0.472119617,0.342648,0.8457,0.58082,0.20216647,0.1976,-0.0391
2,Intel Corp.,INTC,Standard & Poor's Ratings Services,2012-12-10,Technology,credit_rating_financial,2.151,0.1597,0.625141,0.323654,0.323654,0.329284,0.239671,0.7593,0.281893,0.181977,0.9436,-0.1314
0,Mueller Water Products Inc.,MWA,Standard & Poor's Ratings Services,2012-12-10,Capital Goods,credit_rating_financial,2.9091,2.6938,0.264772,0.062604,0.062604,0.002637,-0.10587,0.8251,-0.022491,-0.004191,0.1552,0.0982
2,Jabil Inc.,JBL,Standard & Poor's Ratings Services,2012-12-10,Technology,credit_rating_financial,1.4613,0.7955,0.071927,0.034049,0.034049,0.027046,0.024453,2.0685,0.158344,0.042763,-0.7482,-1.0541
1,AMC Networks Inc.,AMCX,Moody's Investors Service,2012-12-10,Public Utilities,credit_rating_financial,2.5276,-2.2247,0.641369,0.274905,0.274905,0.17732,0.106466,0.5439,-0.121854,0.05786,-0.2375,-0.2114
2,Methanex Corp.,MEOH,Fitch Ratings,2012-12-10,Basic Industries,credit_rating_financial,2.4548,0.6656,0.135631,0.06883,0.06883,0.069217,0.051729,0.6405,0.055886,0.025898,0.3891,2.6544
2,Equifax Inc.,EFX,Standard & Poor's Ratings Services,2012-12-11,Miscellaneous,credit_rating_financial,1.3556,0.5851,0.591342,0.231245,0.231245,0.201775,0.143426,0.5409,0.142414,0.070778,-0.4839,-0.7201
1,"Netflix, Inc.",NFLX,Moody's Investors Service,2012-12-11,Miscellaneous,credit_rating_financial,1.4945,0.6223,0.363441,0.117353,0.117353,0.11219,0.070563,1.0441,0.351777,0.073676,0.1077,0.0662
2,Avery Dennison Corp.,AVY,Standard & Poor's Ratings Services,2012-12-11,Capital Goods,credit_rating_financial,1.0656,0.8125,0.261813,0.041335,0.054531,0.041335,0.054808,1.1339,0.146928,0.047417,-0.9352,-0.9838
1,New York Times Co. (The),NYT,Standard & Poor's Ratings Services,2012-12-11,Consumer Non-Durables,credit_rating_financial,1.6996,1.5005,0.805421,0.073361,0.073361,0.044635,0.054376,0.6028,0.08296,0.016767,-0.6845,-0.7221
1,Micron Technology Inc.,MCHP,Standard & Poor's Ratings Services,2012-12-11,Technology,credit_rating_financial,8.1326,0.1784,0.577869,0.286671,0.286671,0.27451,0.243429,0.4485,0.169141,0.109186,-0.4841,-0.3167
2,"Charter Communications Operating, LLC",CHTR,Moody's Investors Service,2012-12-12,Public Utilities,credit_rating_financial,0.4633,26.461071,0.366463,0.144503,0.144503,-0.009717,-0.051222,0.4618,-0.902201,-0.023652,-1.2142,-2.704
2,Duke Energy Corporation,DUK,Moody's Investors Service,2012-12-12,Public Utilities,credit_rating_financial,1.5969,0.8134,0.654919,0.172436,0.172436,0.154849,0.092489,0.2415,0.05827,0.022339,2.2229,1.4673
1,Masco Corporation,MAS,Moody's Investors Service,2012-12-12,Capital Goods,credit_rating_financial,1.4511,5.4245,0.249233,-0.029986,-0.029986,-0.054672,-0.080614,0.9826,-0.474394,-0.048239,-0.6456,-0.6696
2,Cameco Corp.,CCJ,Standard & Poor's Ratings Services,2012-12-12,Miscellaneous,credit_rating_financial,4.2554,0.1968,0.468895,0.229712,0.229712,0.250347,0.242389,0.2768,0.098321,0.066855,-0.3161,-0.5862
2,Kohl's Corp.,KSS,Standard & Poor's Ratings Services,2012-12-12,Consumer Services,credit_rating_financial,1.8523,0.6521,0.381781,0.114763,0.114763,0.098862,0.062061,1.3291,0.179318,0.082485,2.174,1.371
2,Walt Disney Company (The),DIS,Standard & Poor's Ratings Services,2012-12-12,Consumer Services,corporate_rating,1.069928978,0.828491662,0.444912248,0.207270921,0.216140782,0.207412839,0.13439614,0.564474352,0.142911039,0.075863174,4.439676855,2.33074675
2,Equifax Inc.,EFX,Standard & Poor's Ratings Services,2012-12-12,Miscellaneous,credit_rating_financial,1.3556,0.5851,0.591342,0.231245,0.231245,0.201775,0.143426,0.5409,0.142414,0.070778,-0.4839,-0.7201
1,Methanex Corporation,MEOH,Moody's Investors Service,2012-12-12,Basic Industries,credit_rating_financial,2.4548,0.6656,0.135631,0.06883,0.06883,0.069217,0.051729,0.6405,0.055886,0.025898,0.3891,2.6544
2,"Williams Companies, Inc. (The)",WMB,Moody's Investors Service,2012-12-13,Public Utilities,credit_rating_financial,1.1307,3.3728,0.503909,0.235435,0.235435,0.151576,0.047415,0.4805,0.41686,0.065325,1.2613,1.229
2,NewMarket Corporation,NEU,Moody's Investors Service,2012-12-13,Basic Industries,corporate_rating,3.394524417,2.126539949,0.286748266,0.164383808,0.153550856,0.153550856,0.107764148,1.768024906,0.595698711,0.190529698,18.74015583,14.87570901
2,FMC Technologies Inc.,FTI,Standard & Poor's Ratings Services,2012-12-13,Capital Goods,credit_rating_financial,1.5486,0.7204,0.389247,0.131128,0.131128,0.097734,0.066317,0.6498,0.093928,0.043094,-0.0938,-0.3348
2,STMicroelectronics Finance B.V.,STM,Moody's Investors Service,2012-12-13,Technology,credit_rating_financial,2.114,0.2083,0.388073,0.046008,0.046008,0.066789,0.080224,0.775,0.063787,0.040602,1.0385,1.0704
2,"Teva Pharmaceuticals USA, Inc.",TEVA,Fitch Ratings,2012-12-14,Health Care,credit_rating_financial,1.0568,0.6497,0.519605,0.193261,0.193261,0.161424,0.150666,0.3652,0.123887,0.055203,0.1385,-0.7173
2,Lockheed Martin Corporation,LMT,Moody's Investors Service,2012-12-14,Capital Goods,credit_rating_financial,1.1619,6.4535,0.080518,0.086453,0.086453,0.078088,0.057098,1.2266,2.333334,0.070355,2.1921,2.2044
1,JetBlue Airways Corporation,JBLU,Standard & Poor's Ratings Services,2012-12-14,Miscellaneous,credit_rating_financial,1.2443,1.8337,0.565758,0.088119,0.088119,0.042604,0.025668,0.5732,0.058646,0.014713,0.0454,0.5125
0,Mueller Water Products Inc.,MWA,Standard & Poor's Ratings Services,2012-12-14,Capital Goods,credit_rating_financial,2.9091,2.6938,0.264772,0.062604,0.062604,0.002637,-0.10587,0.8251,-0.022491,-0.004191,0.1552,0.0982
2,NewMarket Corporation,NEU,Fitch Ratings,2012-12-14,Basic Industries,credit_rating_financial,3.1466,0.4462,0.258161,0.155998,0.155998,0.140938,0.09677,1.7942,0.373835,0.172412,2.2647,0.847
2,ManpowerGroup Inc.,MAN,Standard & Poor's Ratings Services,2012-12-14,Miscellaneous,credit_rating_financial,1.4814,0.2912,0.172019,-0.006466,-0.006466,-0.008756,-0.013972,2.8035,-0.109962,-0.03917,-3.0431,-3.3025
2,Snap-on Inc.,SNA,Standard & Poor's Ratings Services,2012-12-14,Capital Goods,credit_rating_financial,2.622,0.636,0.468748,0.166456,0.166456,0.144664,0.096805,0.7771,0.183416,0.077269,-0.215,-0.4549
2,GlaxoSmithKline Capital PLC,GSK,Standard & Poor's Ratings Services,2012-12-14,Health Care,credit_rating_financial,1.2711,1.5495,0.732601,0.133242,0.133242,0.111193,0.065265,0.6752,0.658737,0.152653,-0.6309,-0.3985
2,Lockheed Martin Corporation,LMT,Fitch Ratings,2012-12-17,Capital Goods,credit_rating_financial,1.1619,6.4535,0.080518,0.086453,0.086453,0.078088,0.057098,1.2266,2.333334,0.070355,2.1921,2.2044
2,Equifax Inc.,EFX,Standard & Poor's Ratings Services,2012-12-17,Miscellaneous,credit_rating_financial,1.3556,0.5851,0.591342,0.231245,0.231245,0.201775,0.143426,0.5409,0.142414,0.070778,-0.4839,-0.7201
2,Automatic Data Processing Inc.,ADP,Standard & Poor's Ratings Services,2012-12-18,Technology,credit_rating_financial,1.0869,0.0027,0.414472,0.182966,0.182966,0.19836,0.131047,0.3438,0.224926,0.044624,0.4577,0.6573
1,"Oil States International, Inc.",OIS,Moody's Investors Service,2012-12-18,Capital Goods,credit_rating_financial,1.9849,0.5604,0.222924,0.105963,0.105963,0.099764,0.06966,0.7997,0.103506,0.055904,-4.6459,-5.629
2,Amphenol Corp.,APH,Standard & Poor's Ratings Services,2012-12-18,Technology,credit_rating_financial,3.3954,0.6303,0.315667,0.190792,0.190792,0.181927,0.133051,0.8863,0.242057,0.118969,0.22,0.2385
2,Portland General Electric Co.,POR,Standard & Poor's Ratings Services,2012-12-18,Public Utilities,credit_rating_financial,1.1661,1.0594,0.469939,0.170436,0.170436,0.113072,0.081081,0.3162,0.088235,0.025641,0.8187,2.8141
1,NRG Energy Inc.,NRG,Standard & Poor's Ratings Services,2012-12-19,Public Utilities,credit_rating_financial,1.3221,1.2417,0.257077,0.069942,0.069942,-0.071153,0.020707,0.3375,0.025688,0.007323,-1.5516,-8.4973
2,PLDT Inc.,PHI,Standard & Poor's Ratings Services,2012-12-20,Public Utilities,credit_rating_financial,0.6154,0.7705,0.791945,0.350021,0.350021,0.272516,0.202019,0.3958,0.213592,0.079791,2.148,1.1693
2,Packaging Corp. of America,PKG,Standard & Poor's Ratings Services,2012-12-20,Capital Goods,credit_rating_financial,1.9764,0.6745,0.218508,0.076113,0.076113,0.062861,0.084347,1.0942,0.203602,0.092293,0.4195,-1.5718
2,EQT Corporation,EQT,Fitch Ratings,2012-12-20,Public Utilities,credit_rating_financial,2.0998,0.7643,0.83854,0.49549581,0.49417,0.472119617,0.36241,0.1509,0.116751,0.047828,0.5873,4.8855
2,Telefonica Chile S.A.,TEF,Standard & Poor's Ratings Services,2012-12-20,Public Utilities,credit_rating_financial,0.6392,2.4216,0.709471,0.371676,0.371676,0.103251,0.098461,0.4848,0.190002,0.040138,0.4986,0.4797
2,"Mohawk Industries, Inc.",MHK,Fitch Ratings,2012-12-21,Consumer Non-Durables,credit_rating_financial,2.1438,0.5054,0.263693,0.059065,0.059065,0.036218,0.034259,0.8721,0.058056,0.031142,-5.172,-5.8513
2,Equifax Inc.,EFX,Moody's Investors Service,2012-12-21,Miscellaneous,credit_rating_financial,1.3556,0.5851,0.591342,0.231245,0.231245,0.201775,0.143426,0.5409,0.142414,0.070778,-0.4839,-0.7201
1,Meritage Homes Corporation,MTH,Standard & Poor's Ratings Services,2012-12-21,Miscellaneous,credit_rating_financial,1.8559,1.2403,0.163842,0.009957,0.009957,-0.023659,-0.024506,0.7051,-0.043169,-0.01728,-3.2965,-3.3213
1,Companhia de Saneamento Basico do Estado de Sao Paulo,SBS,Standard & Poor's Ratings Services,2012-12-21,Public Utilities,credit_rating_financial,0.9388,0.8515,0.393361,0.236823,0.236823,0.173085,0.123059,0.3943,0.106074,0.044364,0.6462,0.593
2,Exxon Mobil Corp.,XOM,Standard & Poor's Ratings Services,2012-12-26,Energy,credit_rating_financial,0.9417,0.0983,0.221295,0.138194,0.13887,0.138194,0.079484,1.2668,0.205647,0.103792,4.0204,3.1723
2,DXC Technology Company,DXC,Fitch Ratings,2012-12-28,Technology,credit_rating_financial,1.0765,0.9668,0.122879,-0.032781,-0.032781,-0.067607,-0.041982,1.3114,-0.269584,-0.068281,-2.4004,-2.8542
2,"Conagra Brands, Inc.",CAG,Fitch Ratings,2012-12-31,Consumer Non-Durables,credit_rating_financial,1.4465,0.6474,0.20996,0.061413,0.061413,0.04611,0.034986,1.1651,0.103153,0.040894,-0.5988,-0.3482
2,GlaxoSmithKline plc,GSK,Moody's Investors Service,2013-01-04,Health Care,credit_rating_financial,1.0771,1.6881,0.732282,0.285063,0.285063,0.281082,0.199292,0.6667,0.638223,0.137137,-0.166,-0.0899
2,Teva Pharmaceutical Industries Ltd,TEVA,Moody's Investors Service,2013-01-04,Health Care,credit_rating_financial,1.269,0.6436,0.52429,0.170498,0.170498,0.089531,0.096619,0.4015,0.083526,0.03774,0.6078,0.5123
2,"M.D.C. Holdings, Inc.",MDC,Moody's Investors Service,2013-01-07,Miscellaneous,credit_rating_financial,7.8212,0.9322,0.169103,0.029122,0.029122,0.050801,0.051203,0.6184,0.071176,0.032229,-0.4228,0.0717
2,Comcast Corporation,CMCSA,Moody's Investors Service,2013-01-08,Public Utilities,credit_rating_financial,1.1961,0.8125,0.396484,0.194646,0.194646,0.185536,0.099137,0.3793,0.157944,0.047675,0.1516,0.0553
2,Atmos Energy Corporation,ATO,Moody's Investors Service,2013-01-08,Public Utilities,credit_rating_financial,0.6489,1.0713,0.385238,0.129866,0.129866,0.084519,0.063069,0.4584,0.081465,0.025641,0.008,-1.1581
1,Advanced Micro Devices Inc.,AMD,Standard & Poor's Ratings Services,2013-01-08,Technology,credit_rating_financial,1.6213,3.7955,0.227776,-0.194762,-0.194762,-0.224456,-0.218185,1.3555,-1.868179,-0.26277943,-0.9709,-0.8351
2,"M.D.C. Holdings, Inc.",MDC,Fitch Ratings,2013-01-08,Miscellaneous,credit_rating_financial,7.8212,0.9322,0.169103,0.029122,0.029122,0.050801,0.051203,0.6184,0.071176,0.032229,-0.4228,0.0717
2,Duke Energy Corporation,DUK,Moody's Investors Service,2013-01-09,Public Utilities,credit_rating_financial,1.2446,0.9184,0.645881,0.191135,0.191135,0.169661,0.11742,0.2324,0.074918,0.027397,-1.982,-0.7745
2,Duke Energy Corporation,DUK,Moody's Investors Service,2013-01-10,Public Utilities,credit_rating_financial,1.2446,0.9184,0.645881,0.191135,0.191135,0.169661,0.11742,0.2324,0.074918,0.027397,-1.982,-0.7745
2,Cabot Corp.,CBT,Standard & Poor's Ratings Services,2013-01-11,Basic Industries,credit_rating_financial,1.5702,0.7318,0.195685,0.088423,0.088423,0.074749,0.116986,0.7481,0.104177,0.04592,3.4825,2.5618
2,Alliant Energy Corp.,LNT,Standard & Poor's Ratings Services,2013-01-11,Public Utilities,credit_rating_financial,1.018,0.8884,0.591203,0.159341,0.159341,0.12746,0.094245,0.3325,0.113241,0.03524,-1.2818,-0.2585
1,Lear Corp.,LEA,Standard & Poor's Ratings Services,2013-01-14,Capital Goods,credit_rating_financial,1.515,0.1734,0.083579,0.048411,0.048411,0.044546,0.088062,1.7777,0.364653,0.16075,-0.1208,-1.6134
2,Zoetis Inc.,ZTS,Standard & Poor's Ratings Services,2013-01-14,Health Care,credit_rating_financial,2.5503,0.144,0.63953,0.163745,0.170895,0.163745,0.100554,0.6924,0.107894,0.069626,-0.086,-0.13
1,"DigitalGlobe, Inc.",DGI,Moody's Investors Service,2013-01-15,Public Utilities,credit_rating_financial,3.3173,0.8966,0.80636,0.180351,0.180351,0.156384,0.092549,0.2671,0.072303,0.024723,2.5893,3.5302
2,"Conagra Brands, Inc.",CAG,Moody's Investors Service,2013-01-15,Consumer Non-Durables,credit_rating_financial,1.4465,0.6474,0.20996,0.061413,0.061413,0.04611,0.034986,1.1651,0.103153,0.040894,-0.5988,-0.3482
1,"Gibraltar Industries, Inc.",ROCK,Standard & Poor's Ratings Services,2013-01-16,Capital Goods,corporate_rating,2.272721861,0.85325761,0.189302558,0.05095955,0.028057434,0.028057434,0.016005154,0.894060479,0.02651933,0.014309576,1.628544485,1.259430281
