ticker,rating_date,current_ratio,debt_equity_ratio,gross_profit_margin,operating_profit_margin,ebit_margin,pretax_profit_margin,net_profit_margin,asset_turnover,roe,roa,operating_cashflow_ps,free_cashflow_ps,company_name,rating_agency,sector,source,rating_detail,delta_days
TMO,2015-11-02,1.247858803011745,-0.1701161161876991,-0.05137330652728333,0.02425212001521248,0.03524662264043022,0.05905084227834764,0.24102722850634517,-0.7234630478310015,-0.13257466906761659,-0.09482751827939177,-0.39139113013385113,-0.12998820097881966,THERMO FISHER SCIENTIFIC INC.,1,10,2,2,0.29256802215557287
NSC,2015-01-29,-0.09762672717385318,-0.08918947263234527,0.8215854602363487,1.1849259548982853,1.1951188492371956,1.11684434796074,0.7828740675830509,-0.8724509074432442,0.06912385630135832,0.22658882695625113,-0.6838611063401616,-0.47348069758652045,NORFOLK SOUTHERN CORPORATION,1,8,2,2,0.27528800925453206
BUD,2013-01-23,-0.7675559444689735,0.09162293999453294,0.6130802124554324,1.2601512566438193,1.270292197347344,1.1586829471316131,0.8430188329075854,-0.9380723987928162,0.17309428910480018,0.47511415989398137,0.020409567340801127,0.024449798411297134,Anheuser-Busch InBev SA/NV,5,3,2,2,-1.7469695445507232
GD,2016-08-09,-0.515327145939941,0.6443411539561781,0.29208360568774877,0.1219238164927671,0.11616331433335257,0.28553860682207766,0.21821335024868915,0.37964099007186153,0.3245816073255518,0.6898575260594662,1.7843761693360687,1.7201253579073896,General Dynamics Corporation,5,1,1,2,1.3909927143552445
HCA,2015-07-22,-0.2643649275558073,-2.9758918238395244,1.575607168227466,0.14605050501008812,0.1569608887452814,-0.04003416791224033,-0.15865566807199685,0.7594737362517252,-0.993237329369288,0.36839361678710714,-1.080549214480012,-0.544065654555334,"HCA Healthcare, Inc.",6,7,2,1,-0.16461334943965017
POR,2014-07-24,-0.15991113328897325,0.14254516583109939,0.09025457546138839,-0.038137519682096,-0.027099928248758322,-0.1578547231003657,-0.06040869276583449,-1.0091677263037202,-0.17688819118831667,-0.4719654309061035,0.0792090917312193,-1.4338448448526273,Portland General Electric Co.,6,9,2,2,0.7900662851236548
BRFS,2015-12-02,0.1771865642998715,-0.07806438097790219,-0.5723013123982682,-0.0024783478832359792,0.008534615884053113,-0.04294246638546658,0.08446244701079604,0.10828959640470992,-0.039577986659680264,0.06469841914460894,0.19019275290853535,0.1110696453819347,BRF S.A.,6,3,2,2,-0.5124674942540908
TXN,2014-02-10,1.0820527382873286,-0.29440759468612093,0.34852217130976504,0.731227098140421,0.7417333352567204,0.8555295449113453,0.8009817728113559,-0.20418870555072122,0.1610328582132954,1.0597087265733691,-0.26710558130303275,-0.0987358859556568,Texas Gas Transmission LLC,6,10,2,2,-1.4855921813691124
NWN,2012-06-15,-1.0117770684977128,0.20548455147580985,0.04513132986285375,0.3692226268541626,0.37997887889725906,0.2390509249086662,0.08011227666329027,-0.9966503868267378,-0.1033657187044018,-0.3746879991731748,1.2838036018612446,2.85872664959645,Northwest Natural Gas Company,5,9,2,2,-1.4141758277140029
MMP,2015-02-25,-1.1511543574806566,0.450418043719396,1.2637012118049538,1.7750632988568613,1.7848486204817502,1.6137928439379603,1.9905770348477603,-0.6800387847630959,0.7505296772939004,1.6293588063249689,0.5758599839903038,0.334960727152501,"Magellan Midstream Partners, L.P.",5,8,2,2,0.3094917206181589
NWL,2011-08-12,-0.4196854773222803,0.2604342667052945,-0.22349652441482162,-0.06295120845811056,-0.0518964796878752,-0.27765546163751725,-0.10952792941640203,0.25533500280793325,0.04562049949650485,-0.01668308857073263,-0.4580245089926324,-0.19469369828029778,Newell Brands Inc.,6,2,2,2,0.7370949840202615
LB,2013-07-01,-0.2386429851529613,-3.5633520658033864,-0.06360392671665141,0.2083416362877869,0.03196958768617045,0.20363560256459168,0.048226434786137945,1.5224473004890857,-2.066177203327633,1.2238389818952509,1.4119276680836998,0.6849390405920889,"L Brands, Inc.",1,4,1,2,0.18296942149362969
CDE,2013-01-24,0.05411959784889175,-0.6607930806546495,0.2312849055219479,0.3626897678873644,0.3734505317870425,0.2756078460586771,-0.08902285857773569,-1.0583790999606546,-0.25964648979695565,-0.5039488144189267,-1.2873089138622689,-0.6338924795263363,"Coeur Mining, Inc.",5,8,2,1,0.9466759638621988
DAL,2014-02-27,-1.2625887220813161,0.0906812176752934,-0.8393141614648291,-0.20287549295482263,-0.19172412681538226,-0.17285640631407154,1.5091328082408764,-0.04641205883216278,1.8285156297418577,2.3301749974071804,0.8812322572547461,0.395390253786826,"DELTA AIR LINES, INC",1,8,2,2,0.05644712236910125
DEO,2015-10-01,-0.22023116563323752,0.19015194190525117,0.5594216643161586,0.8943401909673386,0.904733775585679,1.1263741392535804,1.1195275626630603,-0.7038293454521953,0.3182121479764573,0.7776288816993524,0.692292909436844,0.4062373852586481,DIAGEO PLC,1,3,2,2,0.5286889219420445
CENX,2014-11-11,0.24850561748801128,-0.5125209776502437,-1.6017621591449351,-1.0495226906334494,-1.0377865957021286,-0.8533487811985577,-0.7531481900171859,0.10828959640470992,-0.4070579358014808,-1.1257468416228462,-0.5070265747497874,-0.333819949766712,CENTURY ALUMINUM COMPANY,1,1,2,1,-0.17967377741737037
DTE,2016-11-30,-0.7569627863130645,0.17691240290151222,0.10831840874770216,0.0031694552712804537,0.014178518437322209,-0.0011142458516757538,0.03536359539822164,-0.8459565446151798,-0.11843245809680888,-0.33916468043923986,-0.07910742237718026,-0.04361988169448521,DTE Energy Center LLC,6,9,2,2,-0.48997923009710803
MHK,2014-02-27,1.1917367022390593,-0.3928293950864835,-0.7173247428433077,-0.3758441919241538,-0.3645733666066062,-0.27284326491588756,-0.1767406683569693,0.31736015432707004,-0.1525146899866638,-0.1003505181160069,1.3093179486517816,1.461427470261032,Mohawk Industries Inc.,6,3,2,2,-1.856568145212666
NBR,2014-12-22,0.9719728715458803,-0.08066467327072593,-0.3837292664355305,-0.5474960457841989,-0.26261542736439913,-0.3489845755237409,-0.32339449934330045,-0.4644364907540643,-0.21952999567712222,-0.4494895644489224,2.64113388317808,4.533683786480292,Nabors Industries Inc.,6,5,2,2,-0.13529700820652016
DHR,2011-06-14,0.23855212210389753,-0.5140053046928237,0.18974697149208705,0.11830213808102842,0.12923168596052595,0.2274593815264932,0.3328102799499263,-0.43387600472634374,-0.09099689984663636,0.15090740481138357,0.9799890915259811,0.6200359186163017,Danaher Corp.,6,10,2,2,0.18296942149362969
LMT,2012-06-15,-0.5668665537389864,1.8555106447692682,-1.431649622745234,-0.2278107116924035,-0.21664212428255947,-0.09551538134998185,-0.06755100481987009,0.822436537948462,5.2052173650487275,0.3860392466980291,0.8368765073166214,0.5497024893337913,Lockheed Martin Corporation,5,1,2,2,0.18296942149362969
KMT,2015-05-26,0.930155479871324,-0.23807141181642769,-0.4802460153647508,-0.18303749251680979,-0.17189982730269135,-0.0779450478140895,-0.07757471637185395,-0.025632988742191894,-0.11649118486373194,-0.06596630125070184,-0.43345164208894066,-0.3257081818834363,KENNAMETAL INC.,1,1,2,2,0.37389889165885465
CMLS,2013-04-01,0.15849893488926625,2.4827628999786824,-0.22843036533477593,-0.43880098334002754,-0.42748667751644837,-1.665061073723241,-0.9623409012745684,-1.0857932793096912,-1.3851191539865502,-1.2506328449527362,-0.238792288736868,-0.09766689328886852,Cumulus Media Inc.,5,9,2,1,1.2027818233989844
ACM,2014-08-08,-0.13654109452590676,-0.21720703462989951,-1.533911752712994,-0.5154716968000272,-0.5041044390812821,-0.35376101591273784,-0.287680059962608,1.1312424214722627,-0.034754360112205306,-0.04996801099627086,-0.20015031267978545,-0.08509050897371243,AECOM,6,8,2,1,-2.5520050609603864
TPX,2015-09-10,-0.34531325602174645,2.0638718957768334,-0.20320802145019776,-0.18608076559096573,-0.17494099856939682,-0.2314663317139929,-0.23095469896949367,0.7157922811320586,0.9711609368617145,-0.055347406889770315,0.08427850269795273,0.006905742291654365,Tempur Sealy International Inc.,5,2,2,1,1.3909927143552445
NKTR,2015-11-20,2.0211914843101773,1.2369105364188466,1.7067900040132555,-1.4622005167086247,-1.450179409782534,-2.4319074095217816,-2.4954302392421064,-0.6201184233424711,-3.8209181471836295,-2.690413953956967,-0.9084277794089681,-0.4042477019315861,NEKTAR THERAPEUTICS,1,7,2,1,0.1926827928006432
CSGS,2016-10-13,0.5449497169800309,-0.09745918486503682,0.18839036711475102,-0.12812571396069974,-0.11702597304140346,-0.0694221668003854,-0.14275012702634612,0.24759154362016547,-0.07655675900083755,-0.06833592374143335,-1.1929327355141441,-0.5294770487497529,CSG Systems International Inc.,6,10,2,2,1.3035186418389728
LMT,2013-07-25,-0.595217111959481,3.5878144307489044,-1.397677988129444,-0.17517667224257324,-0.16404443602881616,-0.039228784620318945,-0.05909511619250229,0.8131426787274543,5.2052173650487275,0.3962978403451438,-2.5023577708448905,-2.5718189796095263,LOCKHEED MARTIN CORPORATION,1,1,2,2,0.9769382044546525
TAST,2015-04-15,-1.1457775209433239,0.4530843147407539,-0.8837550673616679,-0.9428709509778733,-0.9312085140507976,-0.9297488499552065,-0.9700607175493671,1.7178353672709858,-1.1580043728534535,-2.425904904148171,-0.708755152244809,0.03768644290299889,"Carrols Restaurant Group, Inc.",6,4,2,1,1.3909927143552445
EVC,2016-07-18,1.5133191659037812,0.589235502777841,0.4129770292853385,0.6399908641097459,0.6505601126587257,0.48197993260679056,0.26784031618970855,-0.5518674572478914,0.05022422542196258,0.044582139592292645,-0.23897597151226244,-0.13253491880263876,Entravision Communications Corp.,6,9,2,1,1.3887471033892065
APA,2014-12-12,-0.3303221280890347,-0.4902444148746943,2.200234658704102,0.966736378213358,0.9770799630971915,1.1230316452823872,0.6404409865749574,-1.1765217716417447,-0.1797256185691843,-0.22480772784258996,0.9219211599119047,1.0606809840585831,APACHE CORPORATION,1,5,2,2,0.26650963363939467
OLN,2015-08-31,0.3971145955523952,-0.16570157626147503,-0.9840751535630627,-0.03741859187683493,-0.026381496964111944,0.049642764032854204,0.0406489051567223,0.2802457880378209,0.0715238469610089,0.2816389162619495,0.060512367671884684,0.7510504022194403,OLIN CORPORATION,1,0,2,2,0.49598458378572347
DUK,2015-10-26,-0.497608556270828,0.10293851261580501,0.8840700118543625,0.6143942394712345,0.6249811660842793,0.49055039800283645,0.3892869604707371,-1.2765254585858763,-0.16410794536032539,-0.38107573065176276,-0.4041863161736456,0.3783806940005774,DUKE ENERGY CORPORATION,1,9,2,2,-0.5355893132832041
OMC,2015-03-06,-0.8977915282770774,0.33342049267093454,-1.0409273745073149,0.05107872260851617,0.06205469769715475,0.175078616850232,0.038539822358202365,-0.062376757515511694,0.5658722678698529,0.18382873680728487,-1.1004855615483358,-0.5155801440815054,OMNICOM GROUP INC,1,8,2,2,0.5477037560481193
JAZZ,2015-06-18,2.113282974712246,0.09397432910029135,1.876571464344678,0.3160507288190376,0.3268437035251103,0.24801831118299422,-0.12501502108698814,-0.869441123945027,-0.21315051311580488,-0.46993443605581914,0.7144309670925955,0.2988979451287909,Jazz Pharmaceuticals Ireland Ltd,6,7,2,1,1.2704288464519198
TSQ,2015-08-17,0.08884531622435178,0.42555027095790104,-0.45602901222409137,-0.07524389874000013,-0.06418068014075784,-0.7725720932485178,-0.9026700275567587,-0.7521597826426193,-0.4284781480042139,-1.0568843276679256,1.21911720324727,0.6767868528384435,"Townsquare Media, Inc.",6,9,2,0,0.6804676844617125
SNY,2016-03-31,-0.1845965918051448,-0.4802785047363006,1.016161288071404,0.4137899719637088,0.42451544399603497,0.3857820225777488,0.4325864606650115,-0.8961205161757269,-0.12872522592090616,-0.03110542673332066,-0.6311766045711424,-0.3912311441653996,Sanofi,5,7,2,2,-1.2876535285894743
EPD,2013-03-12,-1.147357861008828,0.24572642495495997,-1.4518937130665523,-0.322729417819857,-0.3114952757131889,-0.2446810007017448,-0.06966437101301398,0.7585435860825994,0.11978375766393233,0.34225219359244446,-0.6037964049384663,-0.17387978223871445,"Enterprise Products Operating, LLC",5,5,2,2,-2.1327345624908367
DVA,2014-06-10,-0.26539970202773244,0.5678432242113337,-0.532975935507634,0.08383799369339015,0.09479134390468093,0.02413514322992602,-0.0930413042961004,-0.11574098507660822,0.06995380381026209,-0.04055016508069858,0.9682393111950376,0.7503901420428944,DaVita Inc.,5,7,2,1,-1.7469695445507232
CVX,2012-03-27,0.032205910522046674,-0.6759255536500057,-0.37227484197570193,0.24817494246982377,0.2606226849702317,0.4245034191677881,0.20749797197167397,0.6387709154938299,0.11562219750532653,0.8992378029590204,1.6155590220339648,1.769926177511811,Chevron Corporation,6,5,2,2,0.706692608495575
AMGN,2011-03-11,1.4776185074577841,-0.22367070428536825,1.6853225472445181,1.5316225743634613,1.541576025997069,1.5896490620592119,1.6904803041725815,-0.8822512120835823,0.14492336425841948,0.9423269286861573,-0.5168612025436634,-0.2347809232848578,Amgen Inc.,6,7,2,2,0.18296942149362969
EOG,2014-08-25,-0.2509478959664989,-0.3815478780452109,2.280770931069346,0.8640932744492695,0.874507748811298,0.9253200543972699,0.6412671500974984,-0.5754612831460156,0.024938018412797264,0.40965285458784095,1.2349085867573921,0.9185678412973194,"EOG RESOURCES, INC",1,5,2,2,0.1631908669490038
PHG,2015-08-13,-0.3312640620400059,-0.4165709213720849,-0.08005579907667394,-0.2355995142488768,-0.22442554757701957,-0.14304251842615215,-0.12243051195181648,0.2463293036354805,-0.06559010217378418,-0.0318131957494536,-1.2086960133449387,-0.7421122665582546,KONINKLIJKE PHILIPS NV,1,7,2,2,-1.128296039128819
WTI,2011-06-01,-1.26662042670497,1.148299280508205,2.280770931069346,0.7576856086063097,0.4379899773999022,0.5986090884954807,0.7510007727384163,-0.5257143362009238,0.34896316209192063,0.5799333841820078,1.659704757894704,1.0772321270907137,"W&T Offshore, Inc.",6,5,1,1,0.18296942149362969
SWX,2013-12-02,-0.9888407289592704,0.11310031217031993,1.2762982524516457,0.14477377938891847,0.15568504488245466,0.10639483495186076,0.02633831301689573,-0.6788536310271316,-0.07231953411207523,-0.26667870288192236,1.025657725507968,0.6690209355238346,"SOUTHWEST GAS HOLDINGS, INC.",1,9,2,2,-0.09319699578454088
PPC,2015-01-15,0.13062787645805338,-0.17915433498417588,-1.3509155122416285,-0.28503166877017166,-0.2738235622534386,-0.1635782995492208,-0.0033280113964582417,2.4981418074650525,0.5588307189196665,1.9280029814338142,0.9549552911568902,0.644874277638735,Pilgrim's Pride Corp.,6,3,2,2,-0.04022569468114753
UNP,2015-08-24,-0.5575230358193575,-0.24040044235698088,0.40020233806542393,1.512235687424224,1.5222025284259293,1.5598946902870003,1.090613920791122,-0.6119761590151215,0.26604368105638865,0.828184718870833,0.3012061793704845,-0.19092078298575096,UNION PACIFIC CORPORATION,1,8,2,2,0.02151545504104523
EQT,2012-12-20,0.43193692983241516,-0.05857217013215367,1.6288740776030441,2.20917478153378,2.21190075091525,2.214028478372623,2.031576314345592,-1.4132543124897592,-0.035943715089352325,0.028801930591997264,0.13645699342825177,1.392666089017916,EQT Corporation,2,9,2,2,0.8485568551670705
DHI,2015-08-12,2.8139740897350043,-0.09544498199006525,-0.8731081455073966,-0.14332124193303666,-0.13221100636763794,0.06348790357185032,0.005559013094400312,0.07904634977624396,-0.06560901835632328,0.10158761604307244,0.6175221265082405,0.312606204032311,"D.R. HORTON, INC",1,8,2,2,0.37389889165885465
MTOR,2013-12-05,-0.3675354511719855,-1.967038414765771,-1.3224227828045438,-0.8456689270492492,-0.8340736217706052,-0.5506984948235119,-0.5763540773756451,1.1169060547239842,-0.2746091901853976,-0.8405673329363798,-1.3521243665934684,-0.6484810853319174,"MERITOR, INC",1,2,2,1,0.11155306783852041
VRSK,2012-03-27,-0.3982490988421462,-4.138670095924957,0.7863379715037783,1.7269635050635685,1.7367820463511359,1.6234741965712502,1.2349042539459079,0.05088618964969402,-4.72935599101066,1.8853496263037508,-0.014879810006507333,-0.0720110692859501,"Verisk Analytics, Inc.",6,6,2,2,0.46192283736167006
ABC,2013-03-19,-0.8082392146656717,-0.21474890103086447,-1.6017621591449351,-0.7339096493956305,-0.7223915295935143,-0.5383070812770682,-0.4511069770163817,3.2156939969211322,0.42134553970254324,0.05244267919452684,0.30398893499697205,0.14468003246418934,AmerisourceBergen Corp.,6,4,2,2,-0.0662840831973257
VFC,2015-05-15,0.7667559334949345,-0.5102975923328478,0.20356334107317015,0.21466496792025455,0.22552796373269446,0.3458595593192499,0.17205339501420056,0.7921761815658259,0.24554563275243754,1.3688580448692127,0.16466786035339012,0.07912562922143822,V.F. CORPORATION,1,3,2,2,-0.002626588228926784
TEN,2013-11-12,-0.4096127437884753,1.3396981214974117,-1.102560010876466,-0.42242968320622143,-0.41112668406454594,-0.33465948530579925,-0.22357427491819526,1.8781037841214667,2.158151391191337,0.6027671349542278,0.7723101080172079,0.21306412217785053,TENNECO INC,1,2,2,2,0.36611902017670794
JBL,2015-06-22,-0.46825381347737843,-0.07364030227423508,-1.4940332365375533,-0.7620840456784929,-0.7505464674989727,-0.6191132623559784,-0.4012354523425893,1.6691269944426026,-0.3136663780830404,-0.7589744827039787,-1.8061324700588968,-0.8320019734508326,JABIL INC,1,10,2,2,0.18296942149362969
USM,2013-03-22,-0.07176957973721786,-0.5360400725575378,0.5733389717229362,-0.5964491548834198,-0.5850259708575133,-0.31912160545279167,-0.3231926996030272,-0.14031490543082414,-0.22411007637440605,-0.3999575475842575,-1.0265100529141047,-0.6695150880990159,United States Cellular Corporation,6,9,2,2,1.174080636997791
HLX,2015-07-22,1.3022300314296869,0.02994057729134754,-1.6017621591449351,-3.650344335931169,-4.8351515768560445,-4.5310621158496,-4.1087588752652575,-1.0307094039185183,-1.0089576748879237,-3.194790508437745,0.39346042389776437,-0.7682463905788932,"Helix Energy Solutions Group, Inc.",1,5,1,1,1.3887471033892065
FMC,2013-12-13,0.370821973350573,-0.1612203158527773,-0.2932203368916552,0.4886090909676927,0.4992828898908599,0.5879285668668331,0.4144064101734095,0.1227235741292944,0.45006030479692355,1.0312403857791432,-0.11490058768771638,-0.1102747185648125,FMC CORPORATION,1,0,2,2,-0.6091403113043392
RRC,2016-09-16,-0.4581266273239738,0.08163365212214656,1.9339525994955704,-2.597950635352162,-2.585145133466077,-4.403867505725822,-3.583082666688769,-1.1836660528126224,-0.9235028224388314,-2.40885153889826,-1.3486574888837728,-0.0738975269332235,Range Resources Corporation,5,5,2,1,-0.3293178955710125
IBA,2014-08-21,1.1664698147291641,-0.635561631118327,-1.13634188237995,-0.3628648045178651,-0.3516029432901276,-0.14466224436298533,-0.07871098113252818,1.082136466452912,0.015170174654160486,0.756016284176854,1.147620480384994,0.8274519369340135,"Industrias Bachoco, S.A.B. de C.V.",3,3,2,2,1.3864953316171895
BSX,2014-07-29,0.054734382894287004,-0.17232889990704164,0.9724350219804834,-4.12139760765844,-4.1075399516873325,-3.980946819685316,-4.212149804480801,-0.6952454846443201,-1.7121326596315436,-4.329851961269698,-0.10601275833133092,-0.05327225665636751,BOSTON SCIENTIFIC CORPORATION,1,7,2,1,0.04496763040228631
FOE,2015-04-07,0.8402609424422984,0.04870916294692887,-0.7212895806365933,-0.932067379492351,-0.9204124039486237,-0.9332905572560513,0.09004667948121292,0.4898577822327843,-0.37258555764675655,-0.8877738422062993,0.06946549917637772,-0.1576562464721631,FERRO CORPORATION,1,0,2,1,0.6857801321089446
ADI,2014-12-18,2.430938343668873,-0.5890717669593584,0.8226634762147677,0.9185265460348555,0.9289034265783258,1.0285883352398306,1.1159807745511257,-0.7071733961274331,0.0007489499909008127,0.7183079398889595,-0.47943002479970076,-0.24779748105104435,"ANALOG DEVICES, INC",1,10,2,2,0.33424043868557296
BMY,2012-07-26,0.31234642319137557,-0.41795175989718647,1.2168458731174991,1.3067664944519377,1.3168752407871807,1.4535818558929812,0.8017216033214508,-0.2046007417856859,0.47184938255916953,1.730149871425596,-0.12871091805793144,-0.06474820734394746,Bristol-Myers Squibb Co.,6,7,2,2,-0.8452612110908109
CSCO,2014-03-04,1.1238860972234286,-0.49086977379163393,0.6886745688746669,0.7207026835725103,0.7312161892751022,0.887700822004285,1.0184577321664043,-0.5605528589117514,0.08721482037720679,0.8243176691913671,-0.08689036818507101,-0.055378801029156176,"CISCO SYSTEMS, INC",1,10,2,2,-1.6502967275004745
IMO,2016-10-07,-0.8012427142972705,-0.1357131797347478,2.280770931069346,-0.20752220934241639,-0.19636763399273238,-0.01848907565139063,0.10323932256725446,-0.17915771655887552,-0.10740830316840502,0.09515183812677408,0.8934175383966956,0.20604438972711503,Imperial Oil Limited,0,5,1,2,0.18296942149362969
MTW,2013-08-19,-0.5707155059856054,1.0609669706829832,-0.7838104698718572,-0.3024641879887697,-0.29124404186931896,-0.379747157860231,-0.3146812342496631,0.3981600164210918,0.13096322154455078,-0.3109930208095363,1.3564408132220327,0.9932086822077708,"The Manitowoc Company, Inc.",6,1,2,1,1.2781842140366424
CCK,2014-10-07,-0.6619433595988844,2.7204939783210915,-1.130778189427661,-0.1450084181878221,-0.1338970173902749,-0.17533762801034244,-0.22292032789169797,0.5884442773497139,3.189780873804369,0.11627918083076885,0.8099800644509226,0.649433216952979,"Crown Holdings, Inc.",5,1,2,1,0.11155306783852041
SBAC,2012-07-10,-0.7557272633837038,-4.548645300184126,1.107279882082475,0.2618669778454214,0.27269737404102734,-1.8720465160263966,-1.9041466911248177,-1.2898391435353744,5.2052173650487275,-1.3365952525090052,0.07418112680430207,-0.1652335180220446,"SBA Telecommunications, Inc.",5,6,2,1,-0.779564534213635
BSX,2016-03-23,-0.4352914423117317,-0.14168041192219866,1.0717053547946538,-1.1650719240865126,-1.1532560261819285,-1.1474381909487514,-0.6592778858779275,-0.6693872974637454,-0.35558227406690734,-0.8728202857394135,-0.2036909859178137,-0.11879521893833075,Boston Scientific Corp.,6,7,2,2,0.6080817260912524
FLS,2015-11-30,0.24573371551696732,-0.19274472881133278,-0.34120214171386215,0.27837933828878114,0.30548022983449774,0.3793410005539366,0.30093178076883964,0.4280340481382277,0.32049391249523834,0.914266954776039,0.31043445072014564,0.14071847140491517,FLOWSERVE CORPORATION,1,1,2,2,0.23042600781193653
EBAY,2015-01-26,-0.14930405651908168,-0.38183595406647924,1.5169057663164873,1.0325274778139142,1.0428256247038683,1.2126101130698395,-0.4837570317984067,-1.2864349276203526,-0.4147520930492668,-1.0746743741146498,0.22490452589815227,0.0933369434975646,EBAY INC.,1,10,2,2,0.31782448555071163
ENR,2014-06-20,0.5432322881092956,0.048222925286743885,0.052935842545563855,-0.023901678367635206,-0.012873918781985712,-0.07888501576414883,-0.06751969974891131,-1.001599638137537,-0.20127587952687384,-0.4709911832134565,-2.0014152662837814,-1.1459714078787044,Edgewell Personal Care,6,1,2,2,-0.8117557305613746
FL,2015-09-25,1.4827249320279676,-0.33476481465564206,-0.41636229994457535,-0.32484704241919826,-0.1816292863588281,-0.004151725386964831,0.05379423433414462,1.831504893674758,0.18060480095892803,1.5237106583722848,1.4660487535838176,1.004322951802927,"Foot Locker, Inc.",6,4,1,1,1.310968952868552
DTE,2016-04-20,-0.7569627863130645,0.17691240290151222,0.10831840874770216,0.0031694552712804537,0.014178518437322209,-0.0011142458516757538,0.03536359539822164,-0.8459565446151798,-0.11843245809680888,-0.33916468043923986,-0.07910742237718026,-0.04361988169448521,DTE Energy Center LLC,6,9,2,2,0.36611902017670794
UVV,2013-05-30,0.9995775563532289,-0.37857474494690324,-0.9983154620120632,-0.1988114538590885,-0.18766289450939136,-0.05357496983347432,-0.13989953254310394,0.571118878297396,-0.001939512452471257,0.2402851811971219,0.4560699738205244,0.14760404181746314,UNIVERSAL CORP,1,4,2,2,1.3543041352694498
RFP,2016-05-26,0.8018232768051134,0.2250678016825851,-0.8495478115606022,-1.305174422137547,-1.3658927294842418,-1.156194017454008,-1.0906108806427774,0.21979316067739865,-0.6265395028978867,-1.7487002664690727,0.5892599535038741,-0.30330901542861405,Resolute Forest Products Inc.,6,0,1,1,1.3864953316171895
POST,2013-07-11,0.00678389610633667,-0.05593958078469203,0.0491688428906396,0.17289241446262438,0.18378426008970256,-0.056023424857743434,-0.10723921294939155,-0.8704440880319038,-0.2161936539817854,-0.451880939456459,-0.33304749756044016,-0.29077727444809026,"Post Holdings, Inc.",5,3,2,1,1.3909927143552445
NPO,2015-09-23,0.4989871151137532,0.09933335418628297,-0.37690586941857235,-0.4735992833067873,-0.4622609443700592,-0.4573394832748679,-0.37899580572728164,0.027303383186364737,-0.22861212781871604,-0.5268622045477525,-1.3322815232458467,-0.7897138811911203,"EnPro Industries, Inc.",6,1,2,1,-1.2876535285894743
MTZ,2013-04-30,-0.19780772830620866,-0.1118798769205853,-1.2284940797261341,-0.3878492138355322,-0.37657009736438724,-0.2791568297861845,-0.2918363965606015,1.271631493290651,0.007991483380565443,0.03591687549463097,0.7276510091896791,0.40271599765040444,MasTec Inc.,6,8,2,1,-0.14982429534308997
HOLX,2012-06-11,0.8741615060929713,-0.2680548440732429,0.32633603722208215,0.588938464173416,0.5995429715742755,0.23395472029762113,0.1694984359060325,-1.0062950816053506,-0.18548086710671077,-0.3222494679699054,-0.3657824247252074,-0.16539072282598408,Hologic Inc.,6,7,2,1,-0.3666320618030162
GSK,2012-12-14,-0.4302830853377689,0.4304570061386494,1.20114398495244,0.09375751768856348,0.10470401707545228,0.12871971265394466,-0.0038793989925199374,-0.1415280699629302,1.2455945486164135,1.6301164851011243,-0.8171259953964218,-0.2686742790142035,GlaxoSmithKline Capital PLC,6,7,2,2,0.8220780977320532
SYY,2013-05-07,0.1274360999455202,-0.15214131226415623,-1.0156323553882367,-0.5273409590690512,-0.5159655039578076,-0.3472697941045995,-0.3108438550160929,3.1998924889599376,0.254055550372223,0.7285654924333044,0.0995313325676955,-0.06144690646121898,SYSCO CORPORATION,1,4,2,2,1.1290545241643923
HBI,2015-08-31,0.06995796822741628,0.3669607347517466,-0.31271748730283294,-0.09242357525937747,-0.08134849168081014,-0.032284278204106,0.07884368673739732,0.4965648957276742,0.37772245824452094,0.5004263969199415,-0.5149518380397352,-0.22343073644042943,Hanesbrands Inc.,6,3,2,2,0.5414142977158269
SONY,2012-11-22,-1.0305062573758725,-0.054737846864411493,-0.9237870090321645,-2.025267310634848,-2.0128573270112815,-0.7637249394706107,-1.1028468885747411,-0.7117170368377733,-0.3035485849474299,-0.7445016253400187,-0.9548695413386499,-0.9310724408934749,Sony Corporation,2,1,2,1,-1.2876535285894743
CRS,2015-10-26,1.3539852879104712,-0.3142471746119104,-1.179591721933592,-0.48755301488433894,-0.4762050389363151,-0.36208264395434636,-0.3116660007398041,0.039402888717341274,-0.20732196437093928,-0.41958491727199354,0.31260910247339646,1.1677374555413493,CARPENTER TECHNOLOGY,1,1,2,2,-0.002626588228926784
ORLY,2011-01-24,0.17610807816031027,-0.46997624632260654,0.18121166895134777,-0.0579861268695054,-0.046934827185395704,0.07059244217825165,-0.01806501712147719,0.4819599184724307,-0.041294630225105156,0.2909200225328851,0.797253342073431,-0.42908606095401935,O'Reilly Automotive Inc.,6,4,2,2,0.18296942149362969
UHS,2016-05-24,-0.09676092470199717,-0.03469480460752848,1.8458823278204777,0.13415062508645437,0.14506922735993652,0.2315401980731561,0.0730749159899317,0.3565173481388876,0.09991940147504161,0.5066900808916973,-0.05887374948947389,-0.00834312369047239,"Universal Health Services, Inc.",2,7,2,2,-0.13529700820652016
WFRD,2014-03-31,0.07535297143227054,0.1487431448997994,-0.9734686068390692,-0.6032374768292038,-0.5918096045136517,-0.7350818679159058,-0.7118615337579824,-0.10272074585499817,-0.4025156874692752,-0.9940977924279139,-0.3308533171306112,0.10861725044047925,WEATHERFORD INTERNATIONAL PLC,1,5,2,2,0.411729103362804
