epoch,train_Loss,val_Loss,train_CE_Loss,val_CE_Loss,train_Aux_Loss,val_Aux_Loss,val_LossGap,train_Accuracy,val_Accuracy,train_Macro_F1,val_Macro_F1,train_Class0_Precision,val_Class0_Precision,train_Class0_Recall,val_Class0_Recall,train_Class0_F1,val_Class0_F1,train_Class0_F2,val_Class0_F2,train_ChgAcc,val_ChgAcc,train_Ordinal_MAE,val_Ordinal_MAE,train_AUC,val_AUC,train_QWK,val_QWK,train_PersistenceAcc,val_PersistenceAcc,Learning_Rate,context_mask_prob,val_MetricScore,val_CheckpointScore,val_BalancedEligible,checkpoint_event
91,0.2703508734703064,0.2897687554359436,0.2703225612640381,0.28973880410194397,2.8324695449555293e-05,2.9957222068333067e-05,0.019416242837905884,0.926521811245646,0.9211136890951276,0.8344927960906122,0.7805352321088677,0.7469135802469136,0.6666666666666666,0.5845410628019324,0.4,0.6558265582655827,0.5,0.6111111111111113,0.43478260869565216,0.17118997912317327,0.14925373134328357,0.07380991872615691,0.07888631090487239,0.9790673757498896,0.9743347356184385,0.8755279273942146,0.8655263230341461,0.9205506717531929,0.9222737819025522,0.00021599999999999996,0.01999999999999999,0.8075473170145709,0.7706909666916504,True,
92,0.2703225016593933,0.2897697389125824,0.2702938914299011,0.2897394597530365,2.8624142942135222e-05,3.0282462830655277e-05,0.019445568323135376,0.926521811245646,0.9211136890951276,0.8344927960906122,0.7805352321088677,0.7469135802469136,0.6666666666666666,0.5845410628019324,0.4,0.6558265582655827,0.5,0.6111111111111113,0.43478260869565216,0.17118997912317327,0.14925373134328357,0.07380991872615691,0.07888631090487239,0.9790845095536299,0.9743701030234897,0.8755279273942146,0.8655263230341461,0.9205506717531929,0.9222737819025522,0.00012959999999999998,0.01999999999999999,0.8075473170145709,0.7706873165032043,True,
93,0.27032867074012756,0.28979256749153137,0.2702997624874115,0.2897619605064392,2.892054726544302e-05,3.059988739551045e-05,0.01946219801902771,0.926521811245646,0.9211136890951276,0.8344927960906122,0.7805352321088677,0.7469135802469136,0.6666666666666666,0.5845410628019324,0.4,0.6558265582655827,0.5,0.6111111111111113,0.43478260869565216,0.17118997912317327,0.14925373134328357,0.07380991872615691,0.07888631090487239,0.9790960446797068,0.9744066497199585,0.8755279273942146,0.8655263230341461,0.9205506717531929,0.9222737819025522,0.00012959999999999998,0.01999999999999999,0.8075473170145709,0.7706808207890167,True,
94,0.2703304886817932,0.2898103594779968,0.27030128240585327,0.2897794544696808,2.9215780159574933e-05,3.091636244789697e-05,0.019478172063827515,0.926521811245646,0.9211136890951276,0.8344927960906122,0.7805352321088677,0.7469135802469136,0.6666666666666666,0.5845410628019324,0.4,0.6558265582655827,0.5,0.6111111111111113,0.43478260869565216,0.17118997912317327,0.14925373134328357,0.07380991872615691,0.07888631090487239,0.9791074529604676,0.9744395160650349,0.8755279273942146,0.8655263230341461,0.9205506717531929,0.9222737819025522,0.00012959999999999998,0.01999999999999999,0.8075473170145709,0.7706754051109924,True,
95,0.2703167200088501,0.2897990643978119,0.2702872157096863,0.2897678315639496,2.951466194645036e-05,3.123618080280721e-05,0.019480615854263306,0.926521811245646,0.9211136890951276,0.8344927960906122,0.7805352321088677,0.7469135802469136,0.6666666666666666,0.5845410628019324,0.4,0.6558265582655827,0.5,0.6111111111111113,0.43478260869565216,0.17118997912317327,0.14925373134328357,0.07380991872615691,0.07888631090487239,0.9791253581072432,0.9744605650279322,0.8755279273942146,0.8655263230341461,0.9205506717531929,0.9222737819025522,0.00012959999999999998,0.01999999999999999,0.8075473170145709,0.7706774364372864,True,
96,0.27028968930244446,0.28977203369140625,0.2702598571777344,0.2897404730319977,2.981764919240959e-05,3.1561034120386466e-05,0.019480615854263306,0.9266876762315476,0.9211136890951276,0.8346124390242292,0.7805352321088677,0.7469135802469136,0.6666666666666666,0.5845410628019324,0.4,0.6558265582655827,0.5,0.6111111111111113,0.43478260869565216,0.1732776617954071,0.14925373134328357,0.07364405374025543,0.07888631090487239,0.9791376761039624,0.9745050010684048,0.8757977980323665,0.8655263230341461,0.9205506717531929,0.9222737819025522,0.00012959999999999998,0.01999999999999999,0.8075473170145709,0.7706829081436768,True,
97,0.27025145292282104,0.2897194027900696,0.2702213227748871,0.28968751430511475,3.0123896067379974e-05,3.188709160895087e-05,0.01946619153022766,0.9263559462597446,0.9211136890951276,0.8343580213050723,0.7805352321088677,0.7469135802469136,0.6666666666666666,0.5845410628019324,0.4,0.6558265582655827,0.5,0.6111111111111113,0.43478260869565216,0.1732776617954071,0.14925373134328357,0.07397578371205839,0.07888631090487239,0.9791567266090854,0.9745222516707711,0.8752433239164394,0.8655263230341461,0.9205506717531929,0.9222737819025522,0.00012959999999999998,0.01999999999999999,0.8075473170145709,0.7706952308079377,True,
98,0.27021515369415283,0.28965455293655396,0.270184725522995,0.28962233662605286,3.0425821023527533e-05,3.220805956516415e-05,0.01943761110305786,0.9263559462597446,0.9211136890951276,0.8349106941156329,0.7805352321088677,0.7515527950310559,0.6666666666666666,0.5845410628019324,0.4,0.657608695652174,0.5,0.6117290192113246,0.43478260869565216,0.1732776617954071,0.14925373134328357,0.07397578371205839,0.07888631090487239,0.9791718515969748,0.9745454436663851,0.8751593265261985,0.8655263230341461,0.9205506717531929,0.9222737819025522,0.00012959999999999998,0.01999999999999999,0.8075473170145709,0.7707116959950103,True,
99,0.2701947093009949,0.2896300256252289,0.27016398310661316,0.2895974814891815,3.072760227951221e-05,3.253105387557298e-05,0.01943349838256836,0.9263559462597446,0.9211136890951276,0.8349106941156329,0.7805352321088677,0.7515527950310559,0.6666666666666666,0.5845410628019324,0.4,0.657608695652174,0.5,0.6117290192113246,0.43478260869565216,0.1732776617954071,0.14925373134328357,0.07397578371205839,0.07888631090487239,0.9791891290437528,0.9745862764282872,0.8751593265261985,0.8655263230341461,0.9205506717531929,0.9222737819025522,0.00012959999999999998,0.01999999999999999,0.8075473170145709,0.7707171605488433,True,
100,0.2701602876186371,0.2895992696285248,0.2701292634010315,0.28956639766693115,3.103726339759305e-05,3.2865249522728845e-05,0.019437134265899658,0.9263559462597446,0.9211136890951276,0.8349106941156329,0.7805352321088677,0.7515527950310559,0.6666666666666666,0.5845410628019324,0.4,0.657608695652174,0.5,0.6117290192113246,0.43478260869565216,0.1732776617954071,0.14925373134328357,0.07397578371205839,0.07888631090487239,0.9791973768908216,0.9746069264276102,0.8751593265261985,0.8655263230341461,0.9205506717531929,0.9222737819025522,0.00012959999999999998,0.01999999999999999,0.8075473170145709,0.7707229410072938,True,
