epoch,train_Loss,val_Loss,train_CE_Loss,val_CE_Loss,train_NLL,val_NLL,train_Objective,val_Objective,train_Aux_Loss,val_Aux_Loss,val_LossGap,train_Accuracy,val_Accuracy,train_Balanced_Accuracy,val_Balanced_Accuracy,train_Macro_F1,val_Macro_F1,train_Class0_Precision,val_Class0_Precision,train_Class0_Recall,val_Class0_Recall,train_Class0_F1,val_Class0_F1,train_Class0_F2,val_Class0_F2,train_ChgAcc,val_ChgAcc,train_Ordinal_MAE,val_Ordinal_MAE,train_AUC,val_AUC,train_QWK,val_QWK,train_PersistenceAcc,val_PersistenceAcc,Learning_Rate,context_mask_prob,val_MetricScore,val_CheckpointScore,val_BalancedEligible,checkpoint_event
39,0.3505436182022095,0.40526270866394043,0.3505436182022095,0.40526270866394043,0.3505436182022095,0.40526270866394043,0.3505436182022095,0.40526270866394043,0.0,0.0,0.05471909046173096,0.9394875314573324,0.9176334106728539,0.9390293183294497,0.8210144927536231,0.9407965578427597,0.8284303105387019,0.9655950366610265,0.6785714285714286,0.9453340695748206,0.6333333333333333,0.9553571428571429,0.6551724137931034,0.9493179549739381,0.641891891891892,0.06680584551148225,0.05970149253731343,0.06314344543582705,0.08700696055684455,0.978180942577389,0.9475774943890102,0.9422223346106265,0.8422978412001464,0.9452070464424617,0.9222737819025522,3e-05,0.1405084745762712,0.7795151837205191,0.7795151837205191,False,protocol_loss
40,0.3503988981246948,0.4051617681980133,0.3503988981246948,0.4051617681980133,0.3503988981246948,0.4051617681980133,0.3503988981246948,0.4051617681980133,0.0,0.0,0.05476287007331848,0.939601921757035,0.9176334106728539,0.9392133787012517,0.8210144927536231,0.9409344495765922,0.8284303105387019,0.9656144306651635,0.6785714285714286,0.9458862506902264,0.6333333333333333,0.9556485355648535,0.6551724137931034,0.9497671324018628,0.641891891891892,0.06680584551148225,0.05970149253731343,0.06291466483642187,0.08700696055684455,0.9781916195042504,0.9476362488716362,0.9426140182069481,0.8422978412001464,0.9452070464424617,0.9222737819025522,3e-05,0.1376271186440678,0.7795108057593604,0.7795108057593604,False,protocol_loss
41,0.35025373101234436,0.40506038069725037,0.35025373101234436,0.40506038069725037,0.35025373101234436,0.40506038069725037,0.35025373101234436,0.40506038069725037,0.0,0.0,0.054806649684906006,0.939601921757035,0.9176334106728539,0.9392133787012517,0.8210144927536231,0.9409253698365577,0.8284303105387019,0.9656144306651635,0.6785714285714286,0.9458862506902264,0.6333333333333333,0.9556485355648535,0.6551724137931034,0.9497671324018628,0.641891891891892,0.06680584551148225,0.05970149253731343,0.06280027453671928,0.08700696055684455,0.9782023679047289,0.9476673097430958,0.942900922287917,0.8422978412001464,0.9452070464424617,0.9222737819025522,3e-05,0.13474576271186442,0.7795064277982016,0.7795064277982016,False,protocol_loss
42,0.35011184215545654,0.4049646258354187,0.35011184215545654,0.4049646258354187,0.35011184215545654,0.4049646258354187,0.35011184215545654,0.4049646258354187,0.0,0.0,0.05485278367996216,0.9397163120567376,0.9176334106728539,0.9393220979880531,0.8210144927536231,0.9410249652629901,0.8284303105387019,0.9656144306651635,0.6785714285714286,0.9458862506902264,0.6333333333333333,0.9556485355648535,0.6551724137931034,0.9497671324018628,0.641891891891892,0.06680584551148225,0.05970149253731343,0.0626858842370167,0.08700696055684455,0.9782158189633474,0.9476734345497991,0.9429946171714169,0.8422978412001464,0.9452070464424617,0.9222737819025522,3e-05,0.13186440677966102,0.779501814398696,0.779501814398696,False,
43,0.34997156262397766,0.40487197041511536,0.34997156262397766,0.40487197041511536,0.34997156262397766,0.40487197041511536,0.34997156262397766,0.40487197041511536,0.0,0.0,0.054900407791137695,0.9397163120567376,0.9176334106728539,0.9393220979880531,0.8210144927536231,0.9410249652629901,0.8284303105387019,0.9656144306651635,0.6785714285714286,0.9458862506902264,0.6333333333333333,0.9556485355648535,0.6551724137931034,0.9497671324018628,0.641891891891892,0.06680584551148225,0.05970149253731343,0.0626858842370167,0.08700696055684455,0.9782280655300334,0.9477106523646256,0.9429946171714169,0.8422978412001464,0.9452070464424617,0.9222737819025522,3e-05,0.12898305084745765,0.7794970519875785,0.7794970519875785,False,protocol_loss
44,0.349831759929657,0.4047744870185852,0.349831759929657,0.4047744870185852,0.349831759929657,0.4047744870185852,0.349831759929657,0.4047744870185852,0.0,0.0,0.05494272708892822,0.9397163120567376,0.9176334106728539,0.9393220979880531,0.8210144927536231,0.9410249652629901,0.8284303105387019,0.9656144306651635,0.6785714285714286,0.9458862506902264,0.6333333333333333,0.9556485355648535,0.6551724137931034,0.9497671324018628,0.641891891891892,0.06680584551148225,0.05970149253731343,0.0626858842370167,0.08700696055684455,0.9782397397615267,0.9477380328846925,0.9429946171714169,0.8422978412001464,0.9452070464424617,0.9222737819025522,3e-05,0.12610169491525425,0.7794928200577994,0.7794928200577994,False,
45,0.34969210624694824,0.40467560291290283,0.34969210624694824,0.40467560291290283,0.34969210624694824,0.40467560291290283,0.34969210624694824,0.40467560291290283,0.0,0.0,0.05498349666595459,0.9399450926561428,0.9176334106728539,0.9396148776466565,0.8210144927536231,0.9412624316163406,0.8284303105387019,0.9656338028169014,0.6785714285714286,0.9464384318056323,0.6333333333333333,0.9559397657557167,0.6551724137931034,0.950216210222863,0.641891891891892,0.06680584551148225,0.05970149253731343,0.062342713337908945,0.08700696055684455,0.9782532080979571,0.9477708670931051,0.9434799512294136,0.8422978412001464,0.9452070464424617,0.9222737819025522,3e-05,0.12322033898305085,0.7794887431000967,0.7794887431000967,False,protocol_loss
46,0.3495495915412903,0.40456897020339966,0.3495495915412903,0.40456897020339966,0.3495495915412903,0.40456897020339966,0.3495495915412903,0.40456897020339966,0.0,0.0,0.055019378662109375,0.9399450926561428,0.9176334106728539,0.9396148776466565,0.8210144927536231,0.9412624316163406,0.8284303105387019,0.9656338028169014,0.6785714285714286,0.9464384318056323,0.6333333333333333,0.9559397657557167,0.6551724137931034,0.950216210222863,0.641891891891892,0.06680584551148225,0.05970149253731343,0.062342713337908945,0.08700696055684455,0.9782609772618889,0.9478234851005225,0.9434799512294136,0.8422978412001464,0.9452070464424617,0.9222737819025522,3e-05,0.12033898305084748,0.7794851549004813,0.7794851549004813,False,protocol_loss
47,0.34940698742866516,0.4044595956802368,0.34940698742866516,0.4044595956802368,0.34940698742866516,0.4044595956802368,0.34940698742866516,0.4044595956802368,0.0,0.0,0.055052608251571655,0.9399450926561428,0.9176334106728539,0.9396148776466565,0.8210144927536231,0.9412624316163406,0.8284303105387019,0.9656338028169014,0.6785714285714286,0.9464384318056323,0.6333333333333333,0.9559397657557167,0.6551724137931034,0.950216210222863,0.641891891891892,0.06680584551148225,0.05970149253731343,0.062342713337908945,0.08700696055684455,0.9782759413788868,0.947827088379093,0.9434799512294136,0.8422978412001464,0.9452070464424617,0.9222737819025522,3e-05,0.11745762711864408,0.7794818319415351,0.7794818319415351,False,protocol_loss
48,0.34926527738571167,0.404352068901062,0.34926527738571167,0.404352068901062,0.34926527738571167,0.404352068901062,0.34926527738571167,0.404352068901062,0.0,0.0,0.05508679151535034,0.9400594829558453,0.9176334106728539,0.9397235969334581,0.8210144927536231,0.9414100901714431,0.8284303105387019,0.9661781285231116,0.6785714285714286,0.9464384318056323,0.6333333333333333,0.9562064156206416,0.6551724137931034,0.9503215790640941,0.641891891891892,0.06889352818371608,0.05970149253731343,0.06222832303820636,0.08700696055684455,0.9782927417777203,0.9478503779156875,0.9435685524973727,0.8422978412001464,0.9452070464424617,0.9222737819025522,3e-05,0.1145762711864407,0.7794784136151571,0.7794784136151571,False,protocol_loss
49,0.34912562370300293,0.404244065284729,0.34912562370300293,0.404244065284729,0.34912562370300293,0.404244065284729,0.34912562370300293,0.404244065284729,0.0,0.0,0.055118441581726074,0.9400594829558453,0.9187935034802784,0.9397235969334581,0.8222049689440993,0.9414100901714431,0.8293854606022558,0.9661781285231116,0.6785714285714286,0.9464384318056323,0.6333333333333333,0.9562064156206416,0.6551724137931034,0.9503215790640941,0.641891891891892,0.06889352818371608,0.05970149253731343,0.06222832303820636,0.08584686774941995,0.9783085287605492,0.9478869246121563,0.9435685524973727,0.8442603445996563,0.9452070464424617,0.9222737819025522,3e-05,0.1116949152542373,0.7804506405131522,0.7804506405131522,False,protocol_loss
50,0.34898650646209717,0.4041360020637512,0.34898650646209717,0.4041360020637512,0.34898650646209717,0.4041360020637512,0.34898650646209717,0.4041360020637512,0.0,0.0,0.05514949560165405,0.9401738732555479,0.9187935034802784,0.9398323162202594,0.8222049689440993,0.9415577791784383,0.8293854606022558,0.9667230682459109,0.6785714285714286,0.9464384318056323,0.6333333333333333,0.9564732142857143,0.6551724137931034,0.9504269712764777,0.641891891891892,0.0709812108559499,0.05970149253731343,0.062113932738503776,0.08584686774941995,0.9783210202187892,0.9478782344721512,0.9436571789381762,0.8442603445996563,0.9452070464424617,0.9222737819025522,3e-05,0.1088135593220339,0.7804475351111594,0.7804475351111594,False,protocol_loss
51,0.34884554147720337,0.4040229320526123,0.34884554147720337,0.4040229320526123,0.34884554147720337,0.4040229320526123,0.34884554147720337,0.4040229320526123,0.0,0.0,0.055177390575408936,0.9401738732555479,0.9187935034802784,0.9398323162202594,0.8222049689440993,0.9415577791784383,0.8293854606022558,0.9667230682459109,0.6785714285714286,0.9464384318056323,0.6333333333333333,0.9564732142857143,0.6551724137931034,0.9504269712764777,0.641891891891892,0.0709812108559499,0.05970149253731343,0.062113932738503776,0.08584686774941995,0.9783354366552853,0.9478734402336576,0.9436571789381762,0.8442603445996563,0.9452070464424617,0.9222737819025522,3e-05,0.10593220338983053,0.7804447456137839,0.7804447456137839,False,protocol_loss
52,0.34870538115501404,0.40390998125076294,0.34870538115501404,0.40390998125076294,0.34870538115501404,0.40390998125076294,0.34870538115501404,0.40390998125076294,0.0,0.0,0.0552046000957489,0.9401738732555479,0.9187935034802784,0.9398323162202594,0.8222049689440993,0.9415668332161967,0.8293854606022558,0.9667230682459109,0.6785714285714286,0.9464384318056323,0.6333333333333333,0.9564732142857143,0.6551724137931034,0.9504269712764777,0.641891891891892,0.0709812108559499,0.05970149253731343,0.06222832303820636,0.08584686774941995,0.9783463103720297,0.9479074332653301,0.9433701512712502,0.8442603445996563,0.9452070464424617,0.9222737819025522,3e-05,0.10305084745762713,0.78044202466175,0.78044202466175,False,protocol_loss
53,0.3485666513442993,0.40379759669303894,0.3485666513442993,0.40379759669303894,0.3485666513442993,0.40379759669303894,0.3485666513442993,0.40379759669303894,0.0,0.0,0.055230945348739624,0.9401738732555479,0.9187935034802784,0.9398323162202594,0.8222049689440993,0.9415668332161967,0.8293854606022558,0.9667230682459109,0.6785714285714286,0.9464384318056323,0.6333333333333333,0.9564732142857143,0.6551724137931034,0.9504269712764777,0.641891891891892,0.0709812108559499,0.05970149253731343,0.06222832303820636,0.08584686774941995,0.9783581974079509,0.9479468916538535,0.9433701512712502,0.8442603445996563,0.9452070464424617,0.9222737819025522,3e-05,0.10016949152542373,0.7804393901364508,0.7804393901364508,False,protocol_loss
54,0.34843194484710693,0.40368950366973877,0.34843194484710693,0.40368950366973877,0.34843194484710693,0.40368950366973877,0.34843194484710693,0.40368950366973877,0.0,0.0,0.055257558822631836,0.9402882635552505,0.9187935034802784,0.939941035507061,0.8222049689440993,0.9416663744979802,0.8293854606022558,0.9667230682459109,0.6785714285714286,0.9464384318056323,0.6333333333333333,0.9564732142857143,0.6551724137931034,0.9504269712764777,0.641891891891892,0.0709812108559499,0.05970149253731343,0.062113932738503776,0.08584686774941995,0.9783724306710218,0.9479940443044198,0.9434638931026297,0.8442603445996563,0.9452070464424617,0.9222737819025522,3e-05,0.09728813559322033,0.7804367287890616,0.7804367287890616,False,protocol_loss
55,0.3483019471168518,0.4035874605178833,0.3483019471168518,0.4035874605178833,0.3483019471168518,0.4035874605178833,0.3483019471168518,0.4035874605178833,0.0,0.0,0.055285513401031494,0.9404026538549531,0.9187935034802784,0.9400497547938625,0.8222049689440993,0.9417659071629257,0.8293854606022558,0.9667230682459109,0.6785714285714286,0.9464384318056323,0.6333333333333333,0.9564732142857143,0.6551724137931034,0.9504269712764777,0.641891891891892,0.0709812108559499,0.05970149253731343,0.06199954243880119,0.08584686774941995,0.9783843674931442,0.9479925723900607,0.9435576445390881,0.8442603445996563,0.9452070464424617,0.9222737819025522,3e-05,0.09440677966101696,0.7804339333312217,0.7804339333312217,False,protocol_loss
56,0.3481716513633728,0.40348348021507263,0.3481716513633728,0.40348348021507263,0.3481716513633728,0.40348348021507263,0.3481716513633728,0.40348348021507263,0.0,0.0,0.05531182885169983,0.9405170441546556,0.9187935034802784,0.9401584740806639,0.8222049689440993,0.9418654312244459,0.8293854606022558,0.9667230682459109,0.6785714285714286,0.9464384318056323,0.6333333333333333,0.9564732142857143,0.6551724137931034,0.9504269712764777,0.641891891891892,0.0709812108559499,0.05970149253731343,0.061885152139098606,0.08584686774941995,0.978391606434399,0.9480093148193668,0.9436514055821017,0.8442603445996563,0.9452070464424617,0.9222737819025522,3e-05,0.09152542372881359,0.7804313017861548,0.7804313017861548,False,protocol_loss
57,0.3480429947376251,0.40338605642318726,0.3480429947376251,0.40338605642318726,0.3480429947376251,0.40338605642318726,0.3480429947376251,0.40338605642318726,0.0,0.0,0.055343061685562134,0.9405170441546556,0.9187935034802784,0.9401584740806639,0.8222049689440993,0.9418654312244459,0.8293854606022558,0.9667230682459109,0.6785714285714286,0.9464384318056323,0.6333333333333333,0.9564732142857143,0.6551724137931034,0.9504269712764777,0.641891891891892,0.0709812108559499,0.05970149253731343,0.061885152139098606,0.08584686774941995,0.9783997312616043,0.9480375615397522,0.9436514055821017,0.8442603445996563,0.9452070464424617,0.9222737819025522,3e-05,0.08864406779661019,0.7804281785027686,0.7804281785027686,False,
58,0.34791773557662964,0.403292715549469,0.34791773557662964,0.403292715549469,0.34791773557662964,0.403292715549469,0.34791773557662964,0.403292715549469,0.0,0.0,0.055374979972839355,0.9406314344543583,0.9187935034802784,0.9402671933674654,0.8222049689440993,0.9419649466959502,0.8293854606022558,0.9667230682459109,0.6785714285714286,0.9464384318056323,0.6333333333333333,0.9564732142857143,0.6551724137931034,0.9504269712764777,0.641891891891892,0.0709812108559499,0.05970149253731343,0.06177076183939602,0.08584686774941995,0.9784091087345009,0.9480896059697922,0.9437451762331474,0.8442603445996563,0.9452070464424617,0.9222737819025522,3e-05,0.08576271186440679,0.7804249866740408,0.7804249866740408,False,protocol_loss
59,0.34779322147369385,0.4031977951526642,0.34779322147369385,0.4031977951526642,0.34779322147369385,0.4031977951526642,0.34779322147369385,0.4031977951526642,0.0,0.0,0.05540457367897034,0.9406314344543583,0.9187935034802784,0.9402671933674654,0.8222049689440993,0.9419649466959502,0.8293854606022558,0.9667230682459109,0.6785714285714286,0.9464384318056323,0.6333333333333333,0.9564732142857143,0.6551724137931034,0.9504269712764777,0.641891891891892,0.0709812108559499,0.05970149253731343,0.06177076183939602,0.08584686774941995,0.9784182242664876,0.9481394098261354,0.9437451762331474,0.8442603445996563,0.9452070464424617,0.9222737819025522,3e-05,0.08288135593220339,0.7804220273034278,0.7804220273034278,False,
60,0.347667396068573,0.4030974209308624,0.347667396068573,0.4030974209308624,0.347667396068573,0.4030974209308624,0.347667396068573,0.4030974209308624,0.0,0.0,0.05543002486228943,0.9406314344543583,0.9187935034802784,0.9402671933674654,0.8222049689440993,0.9419649466959502,0.8293854606022558,0.9667230682459109,0.6785714285714286,0.9464384318056323,0.6333333333333333,0.9564732142857143,0.6551724137931034,0.9504269712764777,0.641891891891892,0.0709812108559499,0.05970149253731343,0.06177076183939602,0.08584686774941995,0.9784283553250708,0.9481606538709936,0.9437451762331474,0.8442603445996563,0.9452070464424617,0.9222737819025522,3e-05,0.08000000000000002,0.7804194821850958,0.7804194821850958,False,protocol_loss
61,0.34754273295402527,0.4029969274997711,0.34754273295402527,0.4029969274997711,0.34754273295402527,0.4029969274997711,0.34754273295402527,0.4029969274997711,0.0,0.0,0.05545419454574585,0.9405170441546556,0.9187935034802784,0.9401809492967453,0.8222049689440993,0.941869985104241,0.8293854606022558,0.9667230682459109,0.6785714285714286,0.9464384318056323,0.6333333333333333,0.9564732142857143,0.6551724137931034,0.9504269712764777,0.641891891891892,0.0709812108559499,0.05970149253731343,0.061885152139098606,0.08584686774941995,0.9784350857588189,0.9481707837886945,0.9436456310427334,0.8442603445996563,0.9452070464424617,0.9222737819025522,3e-05,0.08000000000000002,0.7804170652167502,0.7804170652167502,False,protocol_loss
62,0.34741827845573425,0.4028955399990082,0.34741827845573425,0.4028955399990082,0.34741827845573425,0.4028955399990082,0.34741827845573425,0.4028955399990082,0.0,0.0,0.055477261543273926,0.9405170441546556,0.9187935034802784,0.9401809492967453,0.8222049689440993,0.941869985104241,0.8293854606022558,0.9667230682459109,0.6785714285714286,0.9464384318056323,0.6333333333333333,0.9564732142857143,0.6551724137931034,0.9504269712764777,0.641891891891892,0.0709812108559499,0.05970149253731343,0.061885152139098606,0.08584686774941995,0.9784432499302652,0.9482676544231287,0.9436456310427334,0.8442603445996563,0.9452070464424617,0.9222737819025522,3e-05,0.08000000000000002,0.7804147585169974,0.7804147585169974,False,protocol_loss
63,0.3472920060157776,0.40279263257980347,0.3472920060157776,0.40279263257980347,0.3472920060157776,0.40279263257980347,0.3472920060157776,0.40279263257980347,0.0,0.0,0.05550062656402588,0.9406314344543583,0.919953596287703,0.9402896685835467,0.8233954451345755,0.9419694900184803,0.8303387328625135,0.9667230682459109,0.6785714285714286,0.9464384318056323,0.6333333333333333,0.9564732142857143,0.6551724137931034,0.9504269712764777,0.641891891891892,0.07306889352818371,0.07462686567164178,0.06177076183939602,0.08468677494199536,0.9784507232116638,0.9483450338814995,0.943739411007881,0.8462212746838398,0.9452070464424617,0.9222737819025522,3e-05,0.08000000000000002,0.7813871566884011,0.7813871566884011,False,protocol_loss
64,0.3471660614013672,0.40268900990486145,0.3471660614013672,0.40268900990486145,0.3471660614013672,0.40268900990486145,0.3471660614013672,0.40268900990486145,0.0,0.0,0.05552294850349426,0.9406314344543583,0.919953596287703,0.9402896685835467,0.8233954451345755,0.9419694900184803,0.8303387328625135,0.9667230682459109,0.6785714285714286,0.9464384318056323,0.6333333333333333,0.9564732142857143,0.6551724137931034,0.9504269712764777,0.641891891891892,0.07306889352818371,0.07462686567164178,0.06177076183939602,0.08468677494199536,0.9784630949574344,0.9483894494538138,0.943739411007881,0.8462212746838398,0.9452070464424617,0.9222737819025522,3e-05,0.08000000000000002,0.7813849244944542,0.7813849244944542,False,protocol_loss
65,0.3470398485660553,0.40258368849754333,0.3470398485660553,0.40258368849754333,0.3470398485660553,0.40258368849754333,0.3470398485660553,0.40258368849754333,0.0,0.0,0.05554383993148804,0.9406314344543583,0.919953596287703,0.9402896685835467,0.8233954451345755,0.9419604970876168,0.8303387328625135,0.9667230682459109,0.6785714285714286,0.9464384318056323,0.6333333333333333,0.9564732142857143,0.6551724137931034,0.9504269712764777,0.641891891891892,0.07306889352818371,0.07462686567164178,0.06165637153969344,0.08468677494199536,0.9784729418794731,0.9484583338541404,0.9440265458492463,0.8462212746838398,0.9452070464424617,0.9222737819025522,3e-05,0.08000000000000002,0.7813828353516549,0.7813828353516549,False,protocol_loss
66,0.3469136953353882,0.40248218178749084,0.3469136953353882,0.40248218178749084,0.3469136953353882,0.40248218178749084,0.3469136953353882,0.40248218178749084,0.0,0.0,0.05556848645210266,0.9405170441546556,0.919953596287703,0.9402034245128267,0.8233954451345755,0.9418655537856755,0.8303387328625135,0.9667230682459109,0.6785714285714286,0.9464384318056323,0.6333333333333333,0.9564732142857143,0.6551724137931034,0.9504269712764777,0.641891891891892,0.0709812108559499,0.07462686567164178,0.06177076183939602,0.08468677494199536,0.9784849352347843,0.9484853242102856,0.9439269997739987,0.8462212746838398,0.9452070464424617,0.9222737819025522,3e-05,0.08000000000000002,0.7813803706995934,0.7813803706995934,False,protocol_loss
67,0.3467889130115509,0.40238404273986816,0.3467889130115509,0.40238404273986816,0.3467889130115509,0.40238404273986816,0.3467889130115509,0.40238404273986816,0.0,0.0,0.05559512972831726,0.9406314344543583,0.919953596287703,0.9403121437996281,0.8233954451345755,0.941965057267849,0.8303387328625135,0.9667230682459109,0.6785714285714286,0.9464384318056323,0.6333333333333333,0.9564732142857143,0.6551724137931034,0.9504269712764777,0.641891891891892,0.0709812108559499,0.07462686567164178,0.06165637153969344,0.08468677494199536,0.9784957381624538,0.9485077270784036,0.9440208085779246,0.8462212746838398,0.9452070464424617,0.9222737819025522,3e-05,0.08000000000000002,0.7813777063719719,0.7813777063719719,False,
68,0.34666645526885986,0.4022902250289917,0.34666645526885986,0.4022902250289917,0.34666645526885986,0.4022902250289917,0.34666645526885986,0.4022902250289917,0.0,0.0,0.055623769760131836,0.9407458247540609,0.919953596287703,0.9404208630864295,0.8233954451345755,0.9420645522174329,0.8303387328625135,0.9667230682459109,0.6785714285714286,0.9464384318056323,0.6333333333333333,0.9564732142857143,0.6551724137931034,0.9504269712764777,0.641891891891892,0.0709812108559499,0.07462686567164178,0.06154198123999085,0.08468677494199536,0.9785065249086512,0.9485727155772187,0.9441146269977326,0.8462212746838398,0.9452070464424617,0.9222737819025522,3e-05,0.08000000000000002,0.7813748423687905,0.7813748423687905,False,protocol_loss
69,0.3465461730957031,0.4021987318992615,0.3465461730957031,0.4021987318992615,0.3465461730957031,0.4021987318992615,0.3465461730957031,0.4021987318992615,0.0,0.0,0.05565255880355835,0.9407458247540609,0.919953596287703,0.9404208630864295,0.8233954451345755,0.9420645522174329,0.8303387328625135,0.9667230682459109,0.6785714285714286,0.9464384318056323,0.6333333333333333,0.9564732142857143,0.6551724137931034,0.9504269712764777,0.641891891891892,0.0709812108559499,0.07462686567164178,0.06154198123999085,0.08468677494199536,0.9785175793788111,0.948589555547505,0.9441146269977326,0.8462212746838398,0.9452070464424617,0.9222737819025522,3e-05,0.08000000000000002,0.7813719634644478,0.7813719634644478,False,
70,0.3464282751083374,0.4021138846874237,0.3464282751083374,0.4021138846874237,0.3464282751083374,0.4021138846874237,0.3464282751083374,0.4021138846874237,0.0,0.0,0.055685609579086304,0.9407458247540609,0.919953596287703,0.9404208630864295,0.8233954451345755,0.9420645522174329,0.8303387328625135,0.9667230682459109,0.6785714285714286,0.9464384318056323,0.6333333333333333,0.9564732142857143,0.6551724137931034,0.9504269712764777,0.641891891891892,0.0709812108559499,0.07462686567164178,0.06154198123999085,0.08468677494199536,0.9785279163665278,0.9485860176732516,0.9441146269977326,0.8462212746838398,0.9452070464424617,0.9222737819025522,3e-05,0.08000000000000002,0.7813686583868951,0.7813686583868951,False,protocol_loss
71,0.3463067412376404,0.40202081203460693,0.3463067412376404,0.40202081203460693,0.3463067412376404,0.40202081203460693,0.3463067412376404,0.40202081203460693,0.0,0.0,0.05571407079696655,0.9407458247540609,0.9211136890951276,0.9404208630864295,0.8245859213250517,0.9420645522174329,0.831290141547671,0.9667230682459109,0.6785714285714286,0.9464384318056323,0.6333333333333333,0.9564732142857143,0.6551724137931034,0.9504269712764777,0.641891891891892,0.0709812108559499,0.07462686567164178,0.06154198123999085,0.08352668213457076,0.9785370648352361,0.9486155412260352,0.9441146269977326,0.8481806333439008,0.9452070464424617,0.9222737819025522,3e-05,0.08000000000000002,0.7823398946873008,0.7823398946873008,False,
72,0.34618744254112244,0.40193042159080505,0.34618744254112244,0.40193042159080505,0.34618744254112244,0.40193042159080505,0.34618744254112244,0.40193042159080505,0.0,0.0,0.05574297904968262,0.9407458247540609,0.9211136890951276,0.9404208630864295,0.8245859213250517,0.9420645522174329,0.831290141547671,0.9667230682459109,0.6785714285714286,0.9464384318056323,0.6333333333333333,0.9564732142857143,0.6551724137931034,0.9504269712764777,0.641891891891892,0.0709812108559499,0.07462686567164178,0.06154198123999085,0.08352668213457076,0.9785485834052068,0.948720496286434,0.9441146269977326,0.8481806333439008,0.9452070464424617,0.9222737819025522,3e-05,0.08000000000000002,0.7823370038620292,0.7823370038620292,False,protocol_loss
73,0.3460708260536194,0.40184342861175537,0.3460708260536194,0.40184342861175537,0.3460708260536194,0.40184342861175537,0.3460708260536194,0.40184342861175537,0.0,0.0,0.055772602558135986,0.9407458247540609,0.9211136890951276,0.9404208630864295,0.8245859213250517,0.9420645522174329,0.831290141547671,0.9667230682459109,0.6785714285714286,0.9464384318056323,0.6333333333333333,0.9564732142857143,0.6551724137931034,0.9504269712764777,0.641891891891892,0.0709812108559499,0.07462686567164178,0.06154198123999085,0.08352668213457076,0.9785579099554526,0.9487897913188403,0.9441146269977326,0.8481806333439008,0.9452070464424617,0.9222737819025522,3e-05,0.08000000000000002,0.7823340415111838,0.7823340415111838,False,
74,0.34595540165901184,0.40175700187683105,0.34595540165901184,0.40175700187683105,0.34595540165901184,0.40175700187683105,0.34595540165901184,0.40175700187683105,0.0,0.0,0.055801600217819214,0.9407458247540609,0.9211136890951276,0.9404208630864295,0.8245859213250517,0.9420645522174329,0.831290141547671,0.9667230682459109,0.6785714285714286,0.9464384318056323,0.6333333333333333,0.9564732142857143,0.6551724137931034,0.9504269712764777,0.641891891891892,0.0709812108559499,0.07462686567164178,0.06154198123999085,0.08352668213457076,0.9785703534672824,0.948824292523573,0.9441146269977326,0.8481806333439008,0.9452070464424617,0.9222737819025522,3e-05,0.08000000000000002,0.7823311417452155,0.7823311417452155,False,protocol_loss
75,0.3458407521247864,0.40167155861854553,0.3458407521247864,0.40167155861854553,0.3458407521247864,0.40167155861854553,0.3458407521247864,0.40167155861854553,0.0,0.0,0.055830806493759155,0.9407458247540609,0.9211136890951276,0.9404208630864295,0.8245859213250517,0.9420645522174329,0.831290141547671,0.9667230682459109,0.6785714285714286,0.9464384318056323,0.6333333333333333,0.9564732142857143,0.6551724137931034,0.9504269712764777,0.641891891891892,0.0709812108559499,0.07462686567164178,0.06154198123999085,0.08352668213457076,0.9785832189013964,0.9488590863512468,0.9441146269977326,0.8481806333439008,0.9452070464424617,0.9222737819025522,3e-05,0.08000000000000002,0.7823282211176215,0.7823282211176215,False,
76,0.34572434425354004,0.4015825390815735,0.34572434425354004,0.4015825390815735,0.34572434425354004,0.4015825390815735,0.34572434425354004,0.4015825390815735,0.0,0.0,0.05585819482803345,0.940974605353466,0.9222737819025522,0.9406383016600325,0.8257763975155279,0.9422635165723777,0.8322397007995385,0.9667230682459109,0.6785714285714286,0.9464384318056323,0.6333333333333333,0.9564732142857143,0.6551724137931034,0.9504269712764777,0.641891891891892,0.0709812108559499,0.07462686567164178,0.06131320064058568,0.08236658932714618,0.9785915932209818,0.9488980687033735,0.9443022926909104,0.8501384224680132,0.9452070464424617,0.9222737819025522,3e-05,0.08000000000000002,0.7832989174047365,0.7832989174047365,False,protocol_loss
77,0.34561043977737427,0.40149813890457153,0.34561043977737427,0.40149813890457153,0.34561043977737427,0.40149813890457153,0.34561043977737427,0.40149813890457153,0.0,0.0,0.055887699127197266,0.940974605353466,0.9222737819025522,0.9406383016600325,0.8257763975155279,0.9422635165723777,0.8322397007995385,0.9667230682459109,0.6785714285714286,0.9464384318056323,0.6333333333333333,0.9564732142857143,0.6551724137931034,0.9504269712764777,0.641891891891892,0.0709812108559499,0.07462686567164178,0.06131320064058568,0.08236658932714618,0.9786020204805722,0.9489587711367552,0.9443022926909104,0.8501384224680132,0.9452070464424617,0.9222737819025522,3e-05,0.08000000000000002,0.7832959669748201,0.7832959669748201,False,
