rank,model_key,model_label,class_id,class_name,feature,mean_abs_gradientshap,mean_signed_gradientshap,feature_source,probability_source,gradientshap_method,xai_method,xai_probability_source,proxy_mse,proxy_argmax_agreement
5,dmf_dcs_lstm_tlstm_gat,DMF/DCS LSTM+TLSTM+GAT Fusion,1,HY,operating_cashflow_ps,0.0674947053194046,0.025294402614235878,aligned_original_financial_features,dmf_probs,expected_gradients_fallback: ModuleNotFoundError,expected_gradients_fallback,dmf_probs,0.04788039208376767,0.8496807893209518
6,dmf_dcs_lstm_tlstm_gat,DMF/DCS LSTM+TLSTM+GAT Fusion,1,HY,ebit_margin,0.061665404587984085,-0.03637304529547691,aligned_original_financial_features,dmf_probs,expected_gradients_fallback: ModuleNotFoundError,expected_gradients_fallback,dmf_probs,0.04788039208376767,0.8496807893209518
7,dmf_dcs_lstm_tlstm_gat,DMF/DCS LSTM+TLSTM+GAT Fusion,1,HY,roa,0.058160200715065,-0.00912924949079752,aligned_original_financial_features,dmf_probs,expected_gradients_fallback: ModuleNotFoundError,expected_gradients_fallback,dmf_probs,0.04788039208376767,0.8496807893209518
8,dmf_dcs_lstm_tlstm_gat,DMF/DCS LSTM+TLSTM+GAT Fusion,1,HY,roe,0.05533594265580177,0.012850630097091198,aligned_original_financial_features,dmf_probs,expected_gradients_fallback: ModuleNotFoundError,expected_gradients_fallback,dmf_probs,0.04788039208376767,0.8496807893209518
9,dmf_dcs_lstm_tlstm_gat,DMF/DCS LSTM+TLSTM+GAT Fusion,1,HY,net_profit_margin,0.05210447311401367,-0.031161991879343987,aligned_original_financial_features,dmf_probs,expected_gradients_fallback: ModuleNotFoundError,expected_gradients_fallback,dmf_probs,0.04788039208376767,0.8496807893209518
10,dmf_dcs_lstm_tlstm_gat,DMF/DCS LSTM+TLSTM+GAT Fusion,1,HY,gross_profit_margin,0.030020343139767647,0.011990007013082504,aligned_original_financial_features,dmf_probs,expected_gradients_fallback: ModuleNotFoundError,expected_gradients_fallback,dmf_probs,0.04788039208376767,0.8496807893209518
11,dmf_dcs_lstm_tlstm_gat,DMF/DCS LSTM+TLSTM+GAT Fusion,1,HY,asset_turnover,0.028734201565384865,0.01272604987025261,aligned_original_financial_features,dmf_probs,expected_gradients_fallback: ModuleNotFoundError,expected_gradients_fallback,dmf_probs,0.04788039208376767,0.8496807893209518
12,dmf_dcs_lstm_tlstm_gat,DMF/DCS LSTM+TLSTM+GAT Fusion,1,HY,free_cashflow_ps,0.01733754761517048,-0.015537836588919163,aligned_original_financial_features,dmf_probs,expected_gradients_fallback: ModuleNotFoundError,expected_gradients_fallback,dmf_probs,0.04788039208376767,0.8496807893209518
1,dmf_dcs_lstm_tlstm_gat,DMF/DCS LSTM+TLSTM+GAT Fusion,2,IG,pretax_profit_margin,0.24837253987789154,0.06215086206793785,aligned_original_financial_features,dmf_probs,expected_gradients_fallback: ModuleNotFoundError,expected_gradients_fallback,dmf_probs,0.04788039208376767,0.8496807893209518
2,dmf_dcs_lstm_tlstm_gat,DMF/DCS LSTM+TLSTM+GAT Fusion,2,IG,operating_profit_margin,0.19693952798843384,-0.07193826884031296,aligned_original_financial_features,dmf_probs,expected_gradients_fallback: ModuleNotFoundError,expected_gradients_fallback,dmf_probs,0.04788039208376767,0.8496807893209518
