row_id,ticker,company_name,rating_date,sector,true_label,true_label_name,test_index,rank,model_key,model_label,predicted_class_id,predicted_class,predicted_probability,explained_class_id,explained_class,explained_class_model_probability,feature,feature_value,gradientshap_attribution,direction,feature_source,probability_source,xai_probability_source,xai_method,gradientshap_method,proxy_mse,proxy_argmax_agreement
7921,TEO,Telecom Argentina S.A.,2016-04-21,9,1,1,1505,8,dmf_dcs,DMF/DCS Fusion,0,0,0.9884291084113952,2,2,0.004394612182975866,gross_profit_margin,1.6980487883080992,-0.04505234584212303,opposes_explained_class,aligned_original_financial_features,dmf_probs,dmf_probs,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.06108353056827161,0.8351712130005804
7921,TEO,Telecom Argentina S.A.,2016-04-21,9,1,1,1505,9,dmf_dcs,DMF/DCS Fusion,0,0,0.9884291084113952,2,2,0.004394612182975866,debt_equity_ratio,-0.4866023438176566,0.044549424201250076,supports_explained_class,aligned_original_financial_features,dmf_probs,dmf_probs,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.06108353056827161,0.8351712130005804
7921,TEO,Telecom Argentina S.A.,2016-04-21,9,1,1,1505,10,dmf_dcs,DMF/DCS Fusion,0,0,0.9884291084113952,2,2,0.004394612182975866,roe,0.1492173376947991,0.017165079712867737,supports_explained_class,aligned_original_financial_features,dmf_probs,dmf_probs,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.06108353056827161,0.8351712130005804
7867,MHK,Mohawk Industries Inc.,2012-03-14,3,2,2,969,1,dmf_dcs,DMF/DCS Fusion,1,1,0.9887402433083354,0,0,0.0027914240905038677,pretax_profit_margin,-0.3891926242152299,0.08478617668151855,supports_explained_class,aligned_original_financial_features,dmf_probs,dmf_probs,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.06108353056827161,0.8351712130005804
7867,MHK,Mohawk Industries Inc.,2012-03-14,3,2,2,969,2,dmf_dcs,DMF/DCS Fusion,1,1,0.9887402433083354,0,0,0.0027914240905038677,operating_profit_margin,-0.4225304995384773,-0.05548911169171333,opposes_explained_class,aligned_original_financial_features,dmf_probs,dmf_probs,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.06108353056827161,0.8351712130005804
7867,MHK,Mohawk Industries Inc.,2012-03-14,3,2,2,969,3,dmf_dcs,DMF/DCS Fusion,1,1,0.9887402433083354,0,0,0.0027914240905038677,net_profit_margin,-0.2482546634165236,-0.049111079424619675,opposes_explained_class,aligned_original_financial_features,dmf_probs,dmf_probs,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.06108353056827161,0.8351712130005804
7867,MHK,Mohawk Industries Inc.,2012-03-14,3,2,2,969,4,dmf_dcs,DMF/DCS Fusion,1,1,0.9887402433083354,0,0,0.0027914240905038677,ebit_margin,-0.4112274307689658,0.03006661869585514,supports_explained_class,aligned_original_financial_features,dmf_probs,dmf_probs,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.06108353056827161,0.8351712130005804
7867,MHK,Mohawk Industries Inc.,2012-03-14,3,2,2,969,5,dmf_dcs,DMF/DCS Fusion,1,1,0.9887402433083354,0,0,0.0027914240905038677,roa,-0.2407943555608301,-0.02459740824997425,opposes_explained_class,aligned_original_financial_features,dmf_probs,dmf_probs,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.06108353056827161,0.8351712130005804
7867,MHK,Mohawk Industries Inc.,2012-03-14,3,2,2,969,6,dmf_dcs,DMF/DCS Fusion,1,1,0.9887402433083354,0,0,0.0027914240905038677,current_ratio,0.4710039383175241,-0.018088653683662415,opposes_explained_class,aligned_original_financial_features,dmf_probs,dmf_probs,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.06108353056827161,0.8351712130005804
7867,MHK,Mohawk Industries Inc.,2012-03-14,3,2,2,969,7,dmf_dcs,DMF/DCS Fusion,1,1,0.9887402433083354,0,0,0.0027914240905038677,free_cashflow_ps,-1.9830869888562817,-0.015042027458548546,opposes_explained_class,aligned_original_financial_features,dmf_probs,dmf_probs,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.06108353056827161,0.8351712130005804
7867,MHK,Mohawk Industries Inc.,2012-03-14,3,2,2,969,8,dmf_dcs,DMF/DCS Fusion,1,1,0.9887402433083354,0,0,0.0027914240905038677,asset_turnover,0.234947930395533,-0.0038983931299299,opposes_explained_class,aligned_original_financial_features,dmf_probs,dmf_probs,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.06108353056827161,0.8351712130005804
