row_id,ticker,company_name,rating_date,sector,test_index,rank,model_key,model_label,predicted_class_id,predicted_class,predicted_probability,explained_class_id,explained_class,explained_class_model_probability,feature,feature_value,gradientshap_attribution,direction,feature_source,probability_source,xai_probability_source,xai_method,gradientshap_method,proxy_mse,proxy_argmax_agreement
test_001252,AMKR,"AMKOR TECHNOLOGY, INC",2013-08-29,10,1252,2,gat,GAT,1,HY,0.8817527993534059,0,Distressed,0.025054285765386052,pretax_profit_margin,-0.5278123224713427,0.05807485431432724,supports_explained_class,df_test_mask_original_financial_features,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.03606567584754026,0.8195008705745792
test_001252,AMKR,"AMKOR TECHNOLOGY, INC",2013-08-29,10,1252,3,gat,GAT,1,HY,0.8817527993534059,0,Distressed,0.025054285765386052,ebit_margin,-0.8633100513115282,0.05311205983161926,supports_explained_class,df_test_mask_original_financial_features,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.03606567584754026,0.8195008705745792
test_001252,AMKR,"AMKOR TECHNOLOGY, INC",2013-08-29,10,1252,4,gat,GAT,1,HY,0.8817527993534059,0,Distressed,0.025054285765386052,free_cashflow_ps,2.8789058723474987,-0.049807459115982056,opposes_explained_class,df_test_mask_original_financial_features,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.03606567584754026,0.8195008705745792
test_001252,AMKR,"AMKOR TECHNOLOGY, INC",2013-08-29,10,1252,5,gat,GAT,1,HY,0.8817527993534059,0,Distressed,0.025054285765386052,operating_cashflow_ps,2.098906674731254,-0.04274137690663338,opposes_explained_class,df_test_mask_original_financial_features,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.03606567584754026,0.8195008705745792
test_001252,AMKR,"AMKOR TECHNOLOGY, INC",2013-08-29,10,1252,6,gat,GAT,1,HY,0.8817527993534059,0,Distressed,0.025054285765386052,roe,-0.3208325125686492,0.035105422139167786,supports_explained_class,df_test_mask_original_financial_features,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.03606567584754026,0.8195008705745792
test_001252,AMKR,"AMKOR TECHNOLOGY, INC",2013-08-29,10,1252,7,gat,GAT,1,HY,0.8817527993534059,0,Distressed,0.025054285765386052,gross_profit_margin,-0.3563259532425555,-0.009160279296338558,opposes_explained_class,df_test_mask_original_financial_features,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.03606567584754026,0.8195008705745792
test_001252,AMKR,"AMKOR TECHNOLOGY, INC",2013-08-29,10,1252,8,gat,GAT,1,HY,0.8817527993534059,0,Distressed,0.025054285765386052,roa,-0.51494039440818,0.008658166974782944,supports_explained_class,df_test_mask_original_financial_features,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.03606567584754026,0.8195008705745792
test_001252,AMKR,"AMKOR TECHNOLOGY, INC",2013-08-29,10,1252,9,gat,GAT,1,HY,0.8817527993534059,0,Distressed,0.025054285765386052,operating_profit_margin,0.19838156387480949,0.005444722715765238,supports_explained_class,df_test_mask_original_financial_features,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.03606567584754026,0.8195008705745792
test_001252,AMKR,"AMKOR TECHNOLOGY, INC",2013-08-29,10,1252,10,gat,GAT,1,HY,0.8817527993534059,0,Distressed,0.025054285765386052,net_profit_margin,-0.44410673895406183,-0.005299234762787819,opposes_explained_class,df_test_mask_original_financial_features,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.03606567584754026,0.8195008705745792
test_001252,AMKR,"AMKOR TECHNOLOGY, INC",2013-08-29,10,1252,1,gat,GAT,1,HY,0.8817527993534059,1,HY,0.8817527993534059,pretax_profit_margin,-0.5278123224713427,0.2411888837814331,supports_explained_class,df_test_mask_original_financial_features,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.03606567584754026,0.8195008705745792
test_001252,AMKR,"AMKOR TECHNOLOGY, INC",2013-08-29,10,1252,2,gat,GAT,1,HY,0.8817527993534059,1,HY,0.8817527993534059,current_ratio,1.41159109771629,0.1579456478357315,supports_explained_class,df_test_mask_original_financial_features,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.03606567584754026,0.8195008705745792
test_001252,AMKR,"AMKOR TECHNOLOGY, INC",2013-08-29,10,1252,3,gat,GAT,1,HY,0.8817527993534059,1,HY,0.8817527993534059,free_cashflow_ps,2.8789058723474987,0.08029336482286453,supports_explained_class,df_test_mask_original_financial_features,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.03606567584754026,0.8195008705745792
test_001252,AMKR,"AMKOR TECHNOLOGY, INC",2013-08-29,10,1252,4,gat,GAT,1,HY,0.8817527993534059,1,HY,0.8817527993534059,net_profit_margin,-0.44410673895406183,-0.062485549598932266,opposes_explained_class,df_test_mask_original_financial_features,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.03606567584754026,0.8195008705745792
test_001252,AMKR,"AMKOR TECHNOLOGY, INC",2013-08-29,10,1252,5,gat,GAT,1,HY,0.8817527993534059,1,HY,0.8817527993534059,debt_equity_ratio,1.5969164889944953,0.05412082374095917,supports_explained_class,df_test_mask_original_financial_features,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.03606567584754026,0.8195008705745792
test_001252,AMKR,"AMKOR TECHNOLOGY, INC",2013-08-29,10,1252,6,gat,GAT,1,HY,0.8817527993534059,1,HY,0.8817527993534059,operating_profit_margin,0.19838156387480949,-0.04453627020120621,opposes_explained_class,df_test_mask_original_financial_features,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.03606567584754026,0.8195008705745792
test_001252,AMKR,"AMKOR TECHNOLOGY, INC",2013-08-29,10,1252,7,gat,GAT,1,HY,0.8817527993534059,1,HY,0.8817527993534059,asset_turnover,-0.31442418347084033,-0.040544018149375916,opposes_explained_class,df_test_mask_original_financial_features,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.03606567584754026,0.8195008705745792
test_001252,AMKR,"AMKOR TECHNOLOGY, INC",2013-08-29,10,1252,8,gat,GAT,1,HY,0.8817527993534059,1,HY,0.8817527993534059,ebit_margin,-0.8633100513115282,-0.03784777224063873,opposes_explained_class,df_test_mask_original_financial_features,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.03606567584754026,0.8195008705745792
test_001252,AMKR,"AMKOR TECHNOLOGY, INC",2013-08-29,10,1252,9,gat,GAT,1,HY,0.8817527993534059,1,HY,0.8817527993534059,operating_cashflow_ps,2.098906674731254,-0.03702739253640175,opposes_explained_class,df_test_mask_original_financial_features,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.03606567584754026,0.8195008705745792
test_001252,AMKR,"AMKOR TECHNOLOGY, INC",2013-08-29,10,1252,10,gat,GAT,1,HY,0.8817527993534059,1,HY,0.8817527993534059,gross_profit_margin,-0.3563259532425555,0.03477632254362106,supports_explained_class,df_test_mask_original_financial_features,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.03606567584754026,0.8195008705745792
test_001252,AMKR,"AMKOR TECHNOLOGY, INC",2013-08-29,10,1252,1,gat,GAT,1,HY,0.8817527993534059,2,IG,0.09319291488120808,pretax_profit_margin,-0.5278123224713427,-0.2859953045845032,opposes_explained_class,df_test_mask_original_financial_features,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.03606567584754026,0.8195008705745792
test_001252,AMKR,"AMKOR TECHNOLOGY, INC",2013-08-29,10,1252,2,gat,GAT,1,HY,0.8817527993534059,2,IG,0.09319291488120808,current_ratio,1.41159109771629,-0.1538318395614624,opposes_explained_class,df_test_mask_original_financial_features,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.03606567584754026,0.8195008705745792
test_001252,AMKR,"AMKOR TECHNOLOGY, INC",2013-08-29,10,1252,3,gat,GAT,1,HY,0.8817527993534059,2,IG,0.09319291488120808,operating_cashflow_ps,2.098906674731254,0.07259238511323929,supports_explained_class,df_test_mask_original_financial_features,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.03606567584754026,0.8195008705745792
test_001252,AMKR,"AMKOR TECHNOLOGY, INC",2013-08-29,10,1252,4,gat,GAT,1,HY,0.8817527993534059,2,IG,0.09319291488120808,net_profit_margin,-0.44410673895406183,0.0640774741768837,supports_explained_class,df_test_mask_original_financial_features,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.03606567584754026,0.8195008705745792
test_001252,AMKR,"AMKOR TECHNOLOGY, INC",2013-08-29,10,1252,5,gat,GAT,1,HY,0.8817527993534059,2,IG,0.09319291488120808,debt_equity_ratio,1.5969164889944953,-0.0612054318189621,opposes_explained_class,df_test_mask_original_financial_features,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.03606567584754026,0.8195008705745792
