rating_detail,rating_class,binary_rating,company_name,ticker,rating_agency,rating_date,sector,source,current_ratio,debt_equity_ratio,gross_profit_margin,operating_profit_margin,ebit_margin,pretax_profit_margin,net_profit_margin,asset_turnover,roe,roa,operating_cashflow_ps,free_cashflow_ps
BB,BB,0,Amkor Technology Inc.,AMKR,Standard & Poor's Ratings Services,5/18/2016,Technology,credit_rating_financial,1.7099,1.3536,0.17665199999999998,0.070767,0.070767,0.043483,0.041338999999999994,0.8608,0.117814,0.036650999999999996,0.2273,-0.3474
BB,BB,0,"Amkor Technology, Inc.",AMKR,Standard & Poor's Ratings Services,12/16/2016,Technology,corporate_rating,1.401760633,1.957589976,0.178618951,0.075492438,0.055258646,0.055258646,0.042168822,0.951503707,0.11866972,0.04012379,3.072252923,0.334282441
A,A,1,"America Movil, S.A.B. de C.V.",AMOV,Fitch Ratings,6/15/2012,Public Utilities,corporate_rating,0.937713857,3.057552606,0.580278037,0.228425795,0.208100988,0.177966754,0.120361236,0.734317051,0.361114892,0.088383308,18.740155826999835,14.875709009299946
A-,A,1,"Ameriprise Financial, Inc",AMP,Moody's Investors Service,6/15/2012,Finance,credit_rating_financial,0.7972,0.731,1,0.184924,0.280488,0.154437,0.103974,0.1407,0.104209,0.008962,12.4344,12.2745
A-,A,1,"Ameriprise Financial, Inc",AMP,Moody's Investors Service,9/4/2013,Finance,credit_rating_financial,0.6735,0.833,1,0.173077,0.25706399999999996,0.141974,0.109498,0.1407,0.110378,0.008087,1.8013,1.8948
A-,A,1,"Ameriprise Financial, Inc",AMP,Moody's Investors Service,9/15/2014,Finance,credit_rating_financial,0.87,0.8119,1,0.148184,0.22951899999999997,0.121171,0.100715,0.1407,0.092978,0.006702,-2.088,-2.2969
A-,A,1,"Ameriprise Financial, Inc",AMP,Moody's Investors Service,8/8/2016,Finance,credit_rating_financial,0.8581,1.0886,1,0.23434999999999997,0.292468,0.207613,0.131969,0.1407,0.215153,0.013453,5.7164,5.6439
BB-,BB,0,Amneal Pharmaceuticals LLC,AMRX,Standard & Poor's Ratings Services,10/26/2016,Health Care,credit_rating_financial,2.5158,0.3997,0.409549,0.080849,0.080849,0.068995,0.045321,0.4476,0.036705999999999996,0.020285,0.8183,0.8925
BBB+,BBB,1,AMERICA MOVIL SAB DE CV,AMX,Egan-Jones Ratings Company,8/9/2013,Public Utilities,credit_rating_financial,0.8271,1.3373,0.556887,0.202958,0.202958,0.178719,0.117971,0.7721,0.29501,0.09178,-0.6909,-0.1318
A-,A,1,AMERICA MOVIL SAB DE CV,AMX,Egan-Jones Ratings Company,10/31/2013,Public Utilities,credit_rating_financial,0.8271,1.3373,0.556887,0.202958,0.202958,0.178719,0.117971,0.7721,0.29501,0.09178,-0.6909,-0.1318
A-,A,1,AMERICA MOVIL SAB DE CV,AMX,Egan-Jones Ratings Company,7/9/2014,Public Utilities,credit_rating_financial,0.8641,2.3316,0.544207,0.196207,0.196207,0.13401,0.094935,0.7665,0.35654800000000003,0.07311,-0.1623,-0.2243
BBB+,BBB,1,AMERICA MOVIL SAB DE CV,AMX,Egan-Jones Ratings Company,7/23/2014,Public Utilities,credit_rating_financial,0.8641,2.3316,0.544207,0.196207,0.196207,0.13401,0.094935,0.7665,0.35654800000000003,0.07311,-0.1623,-0.2243
A-,A,1,AMERICA MOVIL SAB DE CV,AMX,Egan-Jones Ratings Company,10/31/2014,Public Utilities,credit_rating_financial,0.8641,2.3316,0.544207,0.196207,0.196207,0.13401,0.094935,0.7665,0.35654800000000003,0.07311,-0.1623,-0.2243
A-,A,1,AMERICA MOVIL SAB DE CV,AMX,Egan-Jones Ratings Company,3/17/2015,Public Utilities,credit_rating_financial,0.7611,2.573,0.544843,0.184575,0.184575,0.10282,0.054394,0.6636,0.202409,0.037153,1.3086,1.0362
BBB+,BBB,1,AMERICA MOVIL SAB DE CV,AMX,Egan-Jones Ratings Company,5/11/2015,Public Utilities,credit_rating_financial,0.7611,2.573,0.544843,0.184575,0.184575,0.10282,0.054394,0.6636,0.202409,0.037153,1.3086,1.0362
BBB,BBB,1,AMERICA MOVIL SAB DE CV,AMX,Egan-Jones Ratings Company,7/24/2015,Public Utilities,credit_rating_financial,0.7611,2.573,0.544843,0.184575,0.184575,0.10282,0.054394,0.6636,0.202409,0.037153,1.3086,1.0362
BBB,BBB,1,AMERICA MOVIL SAB DE CV,AMX,Egan-Jones Ratings Company,10/26/2015,Public Utilities,credit_rating_financial,0.7611,2.573,0.544843,0.184575,0.184575,0.10282,0.054394,0.6636,0.202409,0.037153,1.3086,1.0362
A,A,1,America Movil S.A.B. de C.V.,AMX,Fitch Ratings,6/15/2012,Public Utilities,credit_rating_financial,0.9144,1.2874,0.5627409999999999,0.23741900000000002,0.23741900000000002,0.193258,0.132505,0.7036,0.304965,0.095347,0.9621,-0.5468
A,A,1,America Movil S.A.B. de C.V.,AMX,Fitch Ratings,7/6/2012,Public Utilities,credit_rating_financial,0.9144,1.2874,0.5627409999999999,0.23741900000000002,0.23741900000000002,0.193258,0.132505,0.7036,0.304965,0.095347,0.9621,-0.5468
A,A,1,America Movil S.A.B. de C.V.,AMX,Fitch Ratings,7/25/2012,Public Utilities,credit_rating_financial,0.9144,1.2874,0.5627409999999999,0.23741900000000002,0.23741900000000002,0.193258,0.132505,0.7036,0.304965,0.095347,0.9621,-0.5468
A,A,1,America Movil S.A.B. de C.V.,AMX,Fitch Ratings,8/3/2012,Public Utilities,credit_rating_financial,0.9144,1.2874,0.5627409999999999,0.23741900000000002,0.23741900000000002,0.193258,0.132505,0.7036,0.304965,0.095347,0.9621,-0.5468
A,A,1,America Movil S.A.B. de C.V.,AMX,Fitch Ratings,8/17/2012,Public Utilities,credit_rating_financial,0.9144,1.2874,0.5627409999999999,0.23741900000000002,0.23741900000000002,0.193258,0.132505,0.7036,0.304965,0.095347,0.9621,-0.5468
A,A,1,America Movil S.A.B. de C.V.,AMX,Fitch Ratings,4/25/2013,Public Utilities,credit_rating_financial,0.8271,1.3373,0.556887,0.202958,0.202958,0.178719,0.117971,0.7721,0.29501,0.09178,-0.6909,-0.1318
A,A,1,America Movil S.A.B. de C.V.,AMX,Fitch Ratings,6/26/2013,Public Utilities,credit_rating_financial,0.8271,1.3373,0.556887,0.202958,0.202958,0.178719,0.117971,0.7721,0.29501,0.09178,-0.6909,-0.1318
A,A,1,America Movil S.A.B. de C.V.,AMX,Fitch Ratings,7/17/2013,Public Utilities,credit_rating_financial,0.8271,1.3373,0.556887,0.202958,0.202958,0.178719,0.117971,0.7721,0.29501,0.09178,-0.6909,-0.1318
BBB+,BBB,1,America Movil S.A.B. de C.V.,AMX,Fitch Ratings,9/3/2013,Public Utilities,credit_rating_financial,0.8271,1.3373,0.556887,0.202958,0.202958,0.178719,0.117971,0.7721,0.29501,0.09178,-0.6909,-0.1318
A,A,1,America Movil S.A.B. de C.V.,AMX,Fitch Ratings,6/4/2014,Public Utilities,credit_rating_financial,0.8641,2.3316,0.544207,0.196207,0.196207,0.13401,0.094935,0.7665,0.35654800000000003,0.07311,-0.1623,-0.2243
A,A,1,America Movil S.A.B. de C.V.,AMX,Fitch Ratings,6/9/2014,Public Utilities,credit_rating_financial,0.8641,2.3316,0.544207,0.196207,0.196207,0.13401,0.094935,0.7665,0.35654800000000003,0.07311,-0.1623,-0.2243
A,A,1,America Movil S.A.B. de C.V.,AMX,Fitch Ratings,5/27/2015,Public Utilities,credit_rating_financial,0.7611,2.573,0.544843,0.184575,0.184575,0.10282,0.054394,0.6636,0.202409,0.037153,1.3086,1.0362
A,A,1,America Movil B.V.,AMX,Fitch Ratings,9/17/2015,Public Utilities,credit_rating_financial,0.7611,2.573,0.544843,0.184575,0.184575,0.10282,0.054394,0.6636,0.202409,0.037153,1.3086,1.0362
A,A,1,America Movil S.A.B. de C.V.,AMX,Fitch Ratings,3/14/2016,Public Utilities,credit_rating_financial,0.8256,4.2476,0.53248,0.15820700000000001,0.15820700000000001,0.062825,0.039234,0.6897,0.229996,0.028534,-2.4147,-1.8694
A,A,1,"America Movil, S.A.B. de C.V.",AMX,"Japan Credit Rating Agency,Ltd.",11/30/2012,Public Utilities,credit_rating_financial,0.9144,1.2874,0.5627409999999999,0.23741900000000002,0.23741900000000002,0.193258,0.132505,0.7036,0.304965,0.095347,0.9621,-0.5468
A,A,1,"America Movil, S.A.B. de C.V.",AMX,"Japan Credit Rating Agency,Ltd.",12/18/2013,Public Utilities,credit_rating_financial,0.8271,1.3373,0.556887,0.202958,0.202958,0.178719,0.117971,0.7721,0.29501,0.09178,-0.6909,-0.1318
A,A,1,"America Movil, S.A.B. de C.V.",AMX,"Japan Credit Rating Agency,Ltd.",10/27/2014,Public Utilities,credit_rating_financial,0.8641,2.3316,0.544207,0.196207,0.196207,0.13401,0.094935,0.7665,0.35654800000000003,0.07311,-0.1623,-0.2243
A,A,1,"America Movil, S.A.B. de C.V.",AMX,"Japan Credit Rating Agency,Ltd.",1/13/2015,Public Utilities,credit_rating_financial,0.7611,2.573,0.544843,0.184575,0.184575,0.10282,0.054394,0.6636,0.202409,0.037153,1.3086,1.0362
A,A,1,"America Movil, S.A.B. de C.V.",AMX,"Japan Credit Rating Agency,Ltd.",10/27/2016,Public Utilities,credit_rating_financial,0.8256,4.2476,0.53248,0.15820700000000001,0.15820700000000001,0.062825,0.039234,0.6897,0.229996,0.028534,-2.4147,-1.8694
A,A,1,"America Movil, S.A.B. de C.V.",AMX,Moody's Investors Service,8/8/2012,Public Utilities,credit_rating_financial,0.9144,1.2874,0.5627409999999999,0.23741900000000002,0.23741900000000002,0.193258,0.132505,0.7036,0.304965,0.095347,0.9621,-0.5468
A,A,1,"America Movil, S.A.B. de C.V.",AMX,Moody's Investors Service,8/16/2012,Public Utilities,credit_rating_financial,0.9144,1.2874,0.5627409999999999,0.23741900000000002,0.23741900000000002,0.193258,0.132505,0.7036,0.304965,0.095347,0.9621,-0.5468
A,A,1,"America Movil, S.A.B. de C.V.",AMX,Moody's Investors Service,11/22/2012,Public Utilities,credit_rating_financial,0.9144,1.2874,0.5627409999999999,0.23741900000000002,0.23741900000000002,0.193258,0.132505,0.7036,0.304965,0.095347,0.9621,-0.5468
A,A,1,"America Movil, S.A.B. de C.V.",AMX,Moody's Investors Service,7/18/2013,Public Utilities,credit_rating_financial,0.8271,1.3373,0.556887,0.202958,0.202958,0.178719,0.117971,0.7721,0.29501,0.09178,-0.6909,-0.1318
A,A,1,"America Movil, S.A.B. de C.V.",AMX,Moody's Investors Service,5/29/2014,Public Utilities,credit_rating_financial,0.8641,2.3316,0.544207,0.196207,0.196207,0.13401,0.094935,0.7665,0.35654800000000003,0.07311,-0.1623,-0.2243
A,A,1,"America Movil, S.A.B. de C.V.",AMX,Moody's Investors Service,6/3/2014,Public Utilities,credit_rating_financial,0.8641,2.3316,0.544207,0.196207,0.196207,0.13401,0.094935,0.7665,0.35654800000000003,0.07311,-0.1623,-0.2243
BBB+,BBB,1,"America Movil, S.A.B. de C.V.",AMX,Moody's Investors Service,4/15/2015,Public Utilities,credit_rating_financial,0.7611,2.573,0.544843,0.184575,0.184575,0.10282,0.054394,0.6636,0.202409,0.037153,1.3086,1.0362
A,A,1,"America Movil, S.A.B. de C.V.",AMX,Moody's Investors Service,5/20/2015,Public Utilities,credit_rating_financial,0.7611,2.573,0.544843,0.184575,0.184575,0.10282,0.054394,0.6636,0.202409,0.037153,1.3086,1.0362
A,A,1,"America Movil, S.A.B. de C.V.",AMX,Moody's Investors Service,3/10/2016,Public Utilities,credit_rating_financial,0.8256,4.2476,0.53248,0.15820700000000001,0.15820700000000001,0.062825,0.039234,0.6897,0.229996,0.028534,-2.4147,-1.8694
A-,A,1,America Movil S.A.B. de C.V.,AMX,Standard & Poor's Ratings Services,8/13/2013,Public Utilities,credit_rating_financial,0.8271,1.3373,0.556887,0.202958,0.202958,0.178719,0.117971,0.7721,0.29501,0.09178,-0.6909,-0.1318
BBB,BBB,1,America Movil S.A.B. de C.V.,AMX,Standard & Poor's Ratings Services,9/2/2013,Public Utilities,credit_rating_financial,0.8271,1.3373,0.556887,0.202958,0.202958,0.178719,0.117971,0.7721,0.29501,0.09178,-0.6909,-0.1318
A-,A,1,America Movil S.A.B. de C.V.,AMX,Standard & Poor's Ratings Services,10/22/2013,Public Utilities,credit_rating_financial,0.8271,1.3373,0.556887,0.202958,0.202958,0.178719,0.117971,0.7721,0.29501,0.09178,-0.6909,-0.1318
A-,A,1,"America Movil, B.V.",AMX,Standard & Poor's Ratings Services,9/10/2015,Public Utilities,credit_rating_financial,0.7611,2.573,0.544843,0.184575,0.184575,0.10282,0.054394,0.6636,0.202409,0.037153,1.3086,1.0362
A-,A,1,"America Movil, B.V.",AMX,Standard & Poor's Ratings Services,8/29/2016,Public Utilities,credit_rating_financial,0.8256,4.2476,0.53248,0.15820700000000001,0.15820700000000001,0.062825,0.039234,0.6897,0.229996,0.028534,-2.4147,-1.8694
AA-,AA,1,"AMAZON.COM, INC",AMZN,Egan-Jones Ratings Company,10/28/2014,Consumer Services,credit_rating_financial,1.0716,0.3274,0.272269,0.010006,0.010006,0.006796,0.00368,1.8539,0.028114,0.006823,2.5468,3.4957
A+,A,1,"AMAZON.COM, INC",AMZN,Egan-Jones Ratings Company,3/5/2015,Consumer Services,credit_rating_financial,1.1153,0.7695,0.29482600000000003,0.002,0.002,-0.001247,-0.002708,1.6327,-0.022437,-0.004422,3.0353,-0.1491
A+,A,1,"AMAZON.COM, INC",AMZN,Egan-Jones Ratings Company,4/27/2015,Consumer Services,credit_rating_financial,1.1153,0.7695,0.29482600000000003,0.002,0.002,-0.001247,-0.002708,1.6327,-0.022437,-0.004422,3.0353,-0.1491
A+,A,1,"AMAZON.COM, INC",AMZN,Egan-Jones Ratings Company,7/28/2015,Consumer Services,credit_rating_financial,1.1153,0.7695,0.29482600000000003,0.002,0.002,-0.001247,-0.002708,1.6327,-0.022437,-0.004422,3.0353,-0.1491
A+,A,1,"AMAZON.COM, INC",AMZN,Egan-Jones Ratings Company,10/28/2015,Consumer Services,credit_rating_financial,1.1153,0.7695,0.29482600000000003,0.002,0.002,-0.001247,-0.002708,1.6327,-0.022437,-0.004422,3.0353,-0.1491
BBB+,BBB,1,"Amazon.com, Inc.",AMZN,Moody's Investors Service,12/4/2014,Consumer Services,credit_rating_financial,1.0716,0.3274,0.272269,0.010006,0.010006,0.006796,0.00368,1.8539,0.028114,0.006823,2.5468,3.4957
AA-,AA,1,Amazon.com Inc.,AMZN,Standard & Poor's Ratings Services,11/26/2012,Consumer Services,credit_rating_financial,1.1741,0.0329,0.224411,0.017929999999999998,0.017929999999999998,0.019427,0.013125,1.9019,0.081346,0.024961999999999998,0.8019,-0.9795
AA-,AA,1,Amazon.com Inc.,AMZN,Standard & Poor's Ratings Services,8/8/2013,Consumer Services,credit_rating_financial,1.1207,0.3765,0.24752400000000002,0.011065,0.011065,0.008904,-0.000638,1.8766,-0.004761,-0.001198,0.761,-3.666
AA-,AA,1,Amazon.com Inc.,AMZN,Standard & Poor's Ratings Services,2/27/2014,Consumer Services,credit_rating_financial,1.0716,0.3274,0.272269,0.010006,0.010006,0.006796,0.00368,1.8539,0.028114,0.006823,2.5468,3.4957
A+,A,1,Amazon.com Inc.,AMZN,Standard & Poor's Ratings Services,2/23/2015,Consumer Services,credit_rating_financial,1.1153,0.7695,0.29482600000000003,0.002,0.002,-0.001247,-0.002708,1.6327,-0.022437,-0.004422,3.0353,-0.1491
BBB+,BBB,1,ANDERSONS INC.,ANDE,Egan-Jones Ratings Company,3/18/2015,Consumer Services,credit_rating_financial,1.2312,0.5897,0.065166,0.015486,0.015486,0.026677,0.015984,2.4651,0.132108,0.042094,0.2478,1.9249
BBB,BBB,1,"Anthem, Inc.",ANTM,Egan-Jones Ratings Company,10/29/2013,Health Care,corporate_rating,1.81914809,1.405573143,0.208190247,0.054069428,0.054069428,0.054069428,0.035054595,1.19217954,0.100532198,0.04179137,10.22546064,8.059631491
BBB,BBB,1,"Anthem, Inc.",ANTM,Egan-Jones Ratings Company,8/6/2014,Health Care,corporate_rating,1.718563034,1.559244247,0.230381148,0.059128978,0.059128978,0.059128978,0.034784857,1.190269878,0.10596133,0.041403367,12.21203335,9.62196448
A,A,1,Aon plc,AON,Egan-Jones Ratings Company,2/14/2014,Finance,corporate_rating,1.05963273,2.714057704,1,0.141430385,0.130173508,0.130173508,0.094202285,0.390565601,0.13664825,0.036792172,5.244059088,4.50867052
A,A,1,Aon plc,AON,Egan-Jones Ratings Company,11/26/2014,Finance,corporate_rating,1.053883042,3.530817227,1,0.163221254,0.146533831,0.146533831,0.115981735,0.404574768,0.212600822,0.046923284,5.556683587,4.69035533
A,A,1,Aon plc,AON,Egan-Jones Ratings Company,11/9/2015,Finance,corporate_rating,1.067705945,3.448738945,1,0.15819209,0.144581407,0.144581407,0.118558466,0.430054484,0.226826073,0.0509866,7.154558405,6.121794872
BBB,BBB,1,Aon plc,AON,Moody's Investors Service,6/15/2012,Finance,corporate_rating,1.12681686,2.65833127,1,0.142287587,0.122618942,0.122618942,0.086736954,0.381936925,0.121193365,0.033128045,3.034277198,2.315946349
A-,A,1,APACHE CORPORATION,APA,Egan-Jones Ratings Company,8/5/2013,Energy,credit_rating_financial,0.8963,0.394,0.9821899999999999,0.2922,0.2922,0.2922,0.11621600000000001,0.2727,0.066005,0.032715,-3.1331,-10.6287
A-,A,1,APACHE CORPORATION,APA,Egan-Jones Ratings Company,1/7/2014,Energy,credit_rating_financial,1.3545,0.2748,0.9800530000000001,0.270675,0.270675,0.270675,0.151545,0.2342,0.055943,0.032124,2.4747,3.8296
A-,A,1,APACHE CORPORATION,APA,Egan-Jones Ratings Company,3/5/2014,Energy,credit_rating_financial,1.3545,0.2748,0.9800530000000001,0.270675,0.270675,0.270675,0.151545,0.2342,0.055943,0.032124,2.4747,3.8296
A,A,1,APACHE CORPORATION,APA,Egan-Jones Ratings Company,6/11/2014,Energy,credit_rating_financial,1.3545,0.2748,0.9800530000000001,0.270675,0.270675,0.270675,0.151545,0.2342,0.055943,0.032124,2.4747,3.8296
BBB+,BBB,1,APACHE CORPORATION,APA,Egan-Jones Ratings Company,7/22/2014,Energy,credit_rating_financial,1.3545,0.2748,0.9800530000000001,0.270675,0.270675,0.270675,0.151545,0.2342,0.055943,0.032124,2.4747,3.8296
BBB+,BBB,1,APACHE CORPORATION,APA,Egan-Jones Ratings Company,9/11/2014,Energy,credit_rating_financial,1.3545,0.2748,0.9800530000000001,0.270675,0.270675,0.270675,0.151545,0.2342,0.055943,0.032124,2.4747,3.8296
BBB+,BBB,1,APACHE CORPORATION,APA,Egan-Jones Ratings Company,12/12/2014,Energy,credit_rating_financial,1.3545,0.2748,0.9800530000000001,0.270675,0.270675,0.270675,0.151545,0.2342,0.055943,0.032124,2.4747,3.8296
BBB+,BBB,1,APACHE CORPORATION,APA,Egan-Jones Ratings Company,12/19/2014,Energy,credit_rating_financial,1.3545,0.2748,0.9800530000000001,0.270675,0.270675,0.270675,0.151545,0.2342,0.055943,0.032124,2.4747,3.8296
BBB,BBB,1,APACHE CORPORATION,APA,Egan-Jones Ratings Company,2/20/2015,Energy,credit_rating_financial,1.7508,0.3997,0.976203,-0.595363,-0.595363,-0.595363,-0.728731,0.205,-0.224331,-0.112811,-3.5027,-8.0502
BBB,BBB,1,APACHE CORPORATION,APA,Egan-Jones Ratings Company,5/26/2015,Energy,credit_rating_financial,1.7508,0.3997,0.976203,-0.595363,-0.595363,-0.595363,-0.728731,0.205,-0.224331,-0.112811,-3.5027,-8.0502
BB,BB,0,Apache Corporation,APA,Egan-Jones Ratings Company,9/22/2015,Energy,corporate_rating,2.038022814,6.34294622,1,-0.763475,-0.754728,-0.783061155,-0.827493,0.1407,-1.868179,-0.26277943,7.894179894,7.894179894
A,A,1,Apache Corporation,APA,Fitch Ratings,6/15/2012,Energy,corporate_rating,0.967761435,0.795295416,1,0.268173706,0.402795955,0.402795955,0.268173706,0.322952489,0.155485807,0.086607366,18.740155826999835,14.875709009299946
BBB+,BBB,1,Apache Corporation,APA,Fitch Ratings,11/28/2012,Energy,credit_rating_financial,0.9678,0.2489,0.9824729999999999,0.479216,0.479216,0.4721196172599997,0.266935,0.3245,0.165094,0.088067,6.1471,3.2174
BBB+,BBB,1,Apache Corporation,APA,Fitch Ratings,10/7/2015,Energy,credit_rating_financial,1.7508,0.3997,0.976203,-0.595363,-0.595363,-0.595363,-0.728731,0.205,-0.224331,-0.112811,-3.5027,-8.0502
BBB,BBB,1,Apache Corporation,APA,Fitch Ratings,3/16/2016,Energy,credit_rating_financial,2.038,0.9184,0.969371,-0.763475,-0.754728,-0.783061155,-0.827493,0.2702,-1.175869,-0.26277943,-8.3566,1.6518
A-,A,1,Apache Corporation,APA,Moody's Investors Service,6/15/2012,Energy,credit_rating_financial,0.9678,0.2489,0.9824729999999999,0.479216,0.479216,0.4721196172599997,0.266935,0.3245,0.165094,0.088067,6.1471,3.2174
A,A,1,Apache Corporation,APA,Moody's Investors Service,11/28/2012,Energy,corporate_rating,0.896315029,0.938559254,1,0.113589426,0.110875081,0.110875081,0.113589426,0.279022672,0.061440746,0.031694025,18.740155826999835,14.875709009299946
BBB+,BBB,1,Apache Corporation,APA,Moody's Investors Service,4/10/2015,Energy,credit_rating_financial,1.7508,0.3997,0.976203,-0.595363,-0.595363,-0.595363,-0.728731,0.205,-0.224331,-0.112811,-3.5027,-8.0502
BBB-,BBB,1,Apache Corporation,APA,Moody's Investors Service,2/25/2016,Energy,credit_rating_financial,2.038,0.9184,0.969371,-0.763475,-0.754728,-0.783061155,-0.827493,0.2702,-1.175869,-0.26277943,-8.3566,1.6518
BBB+,BBB,1,Apache Corp.,APA,Standard & Poor's Ratings Services,1/16/2015,Energy,credit_rating_financial,1.7508,0.3997,0.976203,-0.595363,-0.595363,-0.595363,-0.728731,0.205,-0.224331,-0.112811,-3.5027,-8.0502
A,A,1,Apache Corp.,APA,Standard & Poor's Ratings Services,1/20/2015,Energy,credit_rating_financial,1.7508,0.3997,0.976203,-0.595363,-0.595363,-0.595363,-0.728731,0.205,-0.224331,-0.112811,-3.5027,-8.0502
A,A,1,AIR PRODUCTS AND CHEMICALS,APD,Egan-Jones Ratings Company,8/2/2013,Basic Industries,credit_rating_financial,1.2699,0.799,0.26632100000000003,0.133421,0.133421,0.136552,0.121446,0.5673,0.154787,0.060513000000000004,0.3609,-0.8368
A,A,1,AIR PRODUCTS AND CHEMICALS,APD,Egan-Jones Ratings Company,9/26/2013,Basic Industries,credit_rating_financial,1.2699,0.799,0.26632100000000003,0.133421,0.133421,0.136552,0.121446,0.5673,0.154787,0.060513000000000004,0.3609,-0.8368
A,A,1,AIR PRODUCTS AND CHEMICALS,APD,Egan-Jones Ratings Company,11/21/2013,Basic Industries,credit_rating_financial,1.0655,0.8715,0.266031,0.130093,0.130093,0.132647,0.097658,0.5703,0.144814,0.058403000000000004,-0.9056,-0.9967
A,A,1,AIR PRODUCTS AND CHEMICALS,APD,Egan-Jones Ratings Company,1/30/2014,Basic Industries,credit_rating_financial,1.0655,0.8715,0.266031,0.130093,0.130093,0.132647,0.097658,0.5703,0.144814,0.058403000000000004,-0.9056,-0.9967
A,A,1,AIR PRODUCTS AND CHEMICALS,APD,Egan-Jones Ratings Company,5/14/2014,Basic Industries,credit_rating_financial,1.0655,0.8715,0.266031,0.130093,0.130093,0.132647,0.097658,0.5703,0.144814,0.058403000000000004,-0.9056,-0.9967
A,A,1,AIR PRODUCTS AND CHEMICALS,APD,Egan-Jones Ratings Company,7/23/2014,Basic Industries,credit_rating_financial,1.0655,0.8715,0.266031,0.130093,0.130093,0.132647,0.097658,0.5703,0.144814,0.058403000000000004,-0.9056,-0.9967
A,A,1,AIR PRODUCTS AND CHEMICALS,APD,Egan-Jones Ratings Company,11/18/2014,Basic Industries,credit_rating_financial,1.112,0.8135,0.26909700000000003,0.128279,0.128279,0.130798,0.095,0.5872,0.132422,0.056021,2.8614,3.6719
A,A,1,AIR PRODUCTS AND CHEMICALS,APD,Egan-Jones Ratings Company,2/5/2015,Basic Industries,credit_rating_financial,1.112,0.8135,0.26909700000000003,0.128279,0.128279,0.130798,0.095,0.5872,0.132422,0.056021,2.8614,3.6719
A,A,1,AIR PRODUCTS AND CHEMICALS,APD,Egan-Jones Ratings Company,5/28/2015,Basic Industries,credit_rating_financial,1.112,0.8135,0.26909700000000003,0.128279,0.128279,0.130798,0.095,0.5872,0.132422,0.056021,2.8614,3.6719
A,A,1,AIR PRODUCTS AND CHEMICALS,APD,Egan-Jones Ratings Company,8/6/2015,Basic Industries,credit_rating_financial,1.112,0.8135,0.26909700000000003,0.128279,0.128279,0.130798,0.095,0.5872,0.132422,0.056021,2.8614,3.6719
A,A,1,AIR PRODUCTS AND CHEMICALS,APD,Egan-Jones Ratings Company,11/6/2015,Basic Industries,credit_rating_financial,0.7665,0.7965,0.284511,0.157612,0.157612,0.161816,0.163325,0.4514,0.130861,0.055721,-0.7568,0.2687
A,A,1,"Air Products and Chemicals, Inc.",APD,Moody's Investors Service,6/15/2012,Basic Industries,credit_rating_financial,1.362,0.7681,0.266227,0.155897,0.155897,0.159908,0.126549,0.6769,0.197282,0.081983,1.0201,-0.3091
A,A,1,"Air Products and Chemicals, Inc.",APD,Moody's Investors Service,5/24/2016,Basic Industries,credit_rating_financial,0.7665,0.7965,0.284511,0.157612,0.157612,0.161816,0.163325,0.4514,0.130861,0.055721,-0.7568,0.2687
A,A,1,Air Products and Chemicals Inc.,APD,Standard & Poor's Ratings Services,2/16/2011,Basic Industries,credit_rating_financial,1.3519,0.7246,0.270099,0.147131,0.147131,0.147712,0.11943899999999999,0.638,0.169721,0.071598,0.6135,1.5522
BBB,BBB,1,Amphenol Corporation,APH,Moody's Investors Service,6/15/2012,Technology,credit_rating_financial,3.3954,0.6303,0.31566700000000003,0.190792,0.190792,0.18192699999999998,0.133051,0.8863,0.242057,0.118969,0.22,0.2385
BBB,BBB,1,Amphenol Corporation,APH,Moody's Investors Service,1/23/2014,Technology,credit_rating_financial,1.9614,0.7405,0.314387,0.19433599999999998,0.19433599999999998,0.183457,0.137755,0.7482,0.22176300000000002,0.103551,0.1563,0.1074
BBB+,BBB,1,Amphenol Corporation,APH,Moody's Investors Service,9/4/2014,Technology,credit_rating_financial,1.9614,0.7405,0.314387,0.19433599999999998,0.19433599999999998,0.183457,0.137755,0.7482,0.22176300000000002,0.103551,0.1563,0.1074
BBB+,BBB,1,Amphenol Corporation,APH,Moody's Investors Service,9/9/2014,Technology,credit_rating_financial,1.9614,0.7405,0.314387,0.19433599999999998,0.19433599999999998,0.183457,0.137755,0.7482,0.22176300000000002,0.103551,0.1563,0.1074
BBB,BBB,1,Amphenol Corp.,APH,Standard & Poor's Ratings Services,12/6/2011,Technology,credit_rating_financial,3.0415,0.3415,0.32588500000000004,0.197056,0.197056,0.186739,0.139671,0.885,0.21445799999999998,0.125107,-0.2345,-0.301
BBB,BBB,1,Amphenol Corp.,APH,Standard & Poor's Ratings Services,1/19/2012,Technology,credit_rating_financial,3.3954,0.6303,0.31566700000000003,0.190792,0.190792,0.18192699999999998,0.133051,0.8863,0.242057,0.118969,0.22,0.2385
BBB,BBB,1,Amphenol Corp.,APH,Standard & Poor's Ratings Services,12/18/2012,Technology,credit_rating_financial,3.3954,0.6303,0.31566700000000003,0.190792,0.190792,0.18192699999999998,0.133051,0.8863,0.242057,0.118969,0.22,0.2385
BBB,BBB,1,Amphenol Corp.,APH,Standard & Poor's Ratings Services,8/14/2013,Technology,credit_rating_financial,3.0466,0.6988,0.312947,0.19298300000000002,0.19298300000000002,0.18145,0.129377,0.823,0.229098,0.10727700000000001,0.2064,0.1509
