rating_detail,company_name,ticker,rating_agency,rating_date,sector,source,current_ratio,debt_equity_ratio,gross_profit_margin,operating_profit_margin,ebit_margin,pretax_profit_margin,net_profit_margin,asset_turnover,roe,roa,operating_cashflow_ps,free_cashflow_ps,fe_leverage_liquidity,fe_cashflow_conversion,fe_cashflow_spread_ps,fe_profitability_composite,fe_earnings_quality_gap,fe_current_ratio_sector_z,fe_current_ratio_sector_year_z,fe_debt_equity_ratio_sector_z,fe_debt_equity_ratio_sector_year_z,fe_ebit_margin_sector_z,fe_ebit_margin_sector_year_z,fe_net_profit_margin_sector_z,fe_net_profit_margin_sector_year_z,fe_roa_sector_z,fe_roa_sector_year_z,fe_roe_sector_z,fe_roe_sector_year_z,fe_operating_cashflow_ps_sector_z,fe_operating_cashflow_ps_sector_year_z,fe_free_cashflow_ps_sector_z,fe_free_cashflow_ps_sector_year_z
IG,AMEREN CORPORATION,AEE,Egan-Jones Ratings Company,11/30/2015,Public Utilities,credit_rating_financial,0.8013,0.9581,0.678143,0.202809,0.202809,0.142001,0.049503,0.2774,0.077475,0.024617,-0.0304,-1.1056,1.195682017,12.61590958,1.0752,0.196765286,0.153306,-0.458304095,-0.433231496,-0.156634395,-0.226129611,0.316435558,0.249360642,-0.27766423,-0.688802375,-0.126347741,-0.32430802,0.003779484,0.014782666,-0.286200037,-0.433708154,-0.434693057,-0.592362732
IG,Ameren Corporation,AEE,Fitch Ratings,6/15/2012,Public Utilities,credit_rating_financial,1.5307,0.9814,0.594396,0.119927,0.119927,0.06232,0.018198,0.3249,0.019153,0.006423,-1.2907,2.2503,0.641144574,-1.743472534,-3.541,0.134334857,0.101729,0.68906571,0.71463968,-0.150993841,-0.145345538,-0.378809744,-0.685895439,-0.571328956,-1.03777923,-0.536403335,-0.764504408,-0.15633829,-0.295224392,-0.771350331,-0.857783376,0.801360532,0.630223412
IG,Ameren Corporation,AEE,Moody's Investors Service,6/15/2012,Public Utilities,corporate_rating,1.285714286,1.967041293,0.287085231,0.168022121,0.188679245,0.125731945,0.084417697,0.260012688,0.065538578,0.021949672,7.752647129,3.859811004,1.529921005,0.497870075,3.892836125,0.134489213,0.083604424,0.303695254,0.274630411,0.087613993,0.096922722,0.197909874,0.002465717,0.049862201,-0.144805662,-0.186463865,-0.37458788,-0.028990883,-0.140015134,2.709870428,2.019934531,1.394179702,1.112949401
IG,Ameren Corporation,AEE,Moody's Investors Service,1/31/2014,Public Utilities,credit_rating_financial,1.3388,0.9099,0.65992,0.205501,0.205501,0.143401,-0.168483,0.2601,0.077139,0.023482,-0.8024,-1.6562,0.679638482,2.064057827,0.8538,0.163780143,0.283419,0.3872008,0.225679585,-0.168302836,-0.241827322,0.339017064,0.387157136,-2.322538818,-2.256368366,-0.151928322,-0.244280407,0.002857026,-0.100494842,-0.583380095,-0.427452791,-0.637491444,-0.651107902
IG,Ameren Corporation,AEE,Moody's Investors Service,11/20/2015,Public Utilities,credit_rating_financial,0.8013,0.9581,0.678143,0.202809,0.202809,0.142001,0.049503,0.2774,0.077475,0.024617,-0.0304,-1.1056,1.195682017,12.61590958,1.0752,0.196765286,0.153306,-0.458304095,-0.433231496,-0.156634395,-0.226129611,0.316435558,0.249360642,-0.27766423,-0.688802375,-0.126347741,-0.32430802,0.003779484,0.014782666,-0.286200037,-0.433708154,-0.434693057,-0.592362732
IG,Ameren Corp.,AEE,Standard & Poor's Ratings Services,12/4/2013,Public Utilities,credit_rating_financial,1.2857,0.8681,0.611581,0.168022,0.168022,0.112394,0.084418,0.26,0.054165,0.018482,0.1231,0.7632,0.675196391,6.19983753,-0.6401,0.173869143,0.083604,0.303672782,0.627481831,-0.178421941,-0.124076843,0.024629155,0.130153369,0.049865044,0.189984025,-0.264618109,-0.068238627,-0.060216012,0.093956395,-0.227110478,-0.029029184,0.253628093,0.45762579
IG,AMERICAN ELECTRIC POWER,AEP,Egan-Jones Ratings Company,8/5/2013,Public Utilities,credit_rating_financial,0.6726,1.2298,0.646705,0.177718,0.177718,0.121914,0.084242,0.2749,0.082825,0.023213,-0.0095,-1.0857,1.828427,12.61590958,1.0762,0.187762143,0.093476,-0.66075336,-0.852891182,-0.090860214,-0.050134863,0.105962839,0.200480964,0.04821403,0.188558986,-0.157991033,0.011373083,0.018467425,0.153947216,-0.278154618,-0.087188042,-0.427363439,-0.168412477
IG,AMERICAN ELECTRIC POWER,AEP,Egan-Jones Ratings Company,11/4/2013,Public Utilities,credit_rating_financial,0.6726,1.2298,0.646705,0.177718,0.177718,0.121914,0.084242,0.2749,0.082825,0.023213,-0.0095,-1.0857,1.828427,12.61590958,1.0762,0.187762143,0.093476,-0.66075336,-0.852891182,-0.090860214,-0.050134863,0.105962839,0.200480964,0.04821403,0.188558986,-0.157991033,0.011373083,0.018467425,0.153947216,-0.278154618,-0.087188042,-0.427363439,-0.168412477
IG,AMERICAN ELECTRIC POWER,AEP,Egan-Jones Ratings Company,2/7/2014,Public Utilities,credit_rating_financial,0.7052,1.1895,0.624728,0.190536,0.190536,0.14131,0.099943,0.2626,0.091626,0.026126,0.5685,-0.5298,1.68675553,-0.931926121,1.0983,0.194972143,0.090593,-0.609472505,-0.518002349,-0.100616193,-0.176295845,0.213485031,0.253431342,0.19550136,0.143099302,-0.092337963,-0.182035716,0.042629774,-0.054079559,-0.055654523,0.214587972,-0.222612942,-0.195485259
IG,AMERICAN ELECTRIC POWER,AEP,Egan-Jones Ratings Company,5/28/2014,Public Utilities,credit_rating_financial,0.7052,1.1895,0.624728,0.190536,0.190536,0.14131,0.099943,0.2626,0.091626,0.026126,0.5685,-0.5298,1.68675553,-0.931926121,1.0983,0.194972143,0.090593,-0.609472505,-0.518002349,-0.100616193,-0.176295845,0.213485031,0.253431342,0.19550136,0.143099302,-0.092337963,-0.182035716,0.042629774,-0.054079559,-0.055654523,0.214587972,-0.222612942,-0.195485259
IG,AMERICAN ELECTRIC POWER,AEP,Egan-Jones Ratings Company,8/14/2014,Public Utilities,credit_rating_financial,0.7052,1.1895,0.624728,0.190536,0.190536,0.14131,0.099943,0.2626,0.091626,0.026126,0.5685,-0.5298,1.68675553,-0.931926121,1.0983,0.194972143,0.090593,-0.609472505,-0.518002349,-0.100616193,-0.176295845,0.213485031,0.253431342,0.19550136,0.143099302,-0.092337963,-0.182035716,0.042629774,-0.054079559,-0.055654523,0.214587972,-0.222612942,-0.195485259
IG,AMERICAN ELECTRIC POWER,AEP,Egan-Jones Ratings Company,10/28/2014,Public Utilities,credit_rating_financial,0.7052,1.1895,0.624728,0.190536,0.190536,0.14131,0.099943,0.2626,0.091626,0.026126,0.5685,-0.5298,1.68675553,-0.931926121,1.0983,0.194972143,0.090593,-0.609472505,-0.518002349,-0.100616193,-0.176295845,0.213485031,0.253431342,0.19550136,0.143099302,-0.092337963,-0.182035716,0.042629774,-0.054079559,-0.055654523,0.214587972,-0.222612942,-0.195485259
IG,AMERICAN ELECTRIC POWER,AEP,Egan-Jones Ratings Company,2/9/2015,Public Utilities,credit_rating_financial,0.5621,1.1803,0.611829,0.190944,0.190944,0.14671,0.099752,0.2751,0.094535,0.026711,1.0034,-0.0857,2.099804305,-0.085409607,1.0891,0.194489286,0.091192,-0.834573436,-0.848936746,-0.102843364,-0.165846177,0.216907488,0.115716013,0.193709634,0.059405816,-0.079153258,-0.228396101,0.05061617,0.091568285,0.111759477,0.073333847,-0.059040906,-0.140631026
IG,AMERICAN ELECTRIC POWER,AEP,Egan-Jones Ratings Company,4/28/2015,Public Utilities,credit_rating_financial,0.5621,1.1803,0.611829,0.190944,0.190944,0.14671,0.099752,0.2751,0.094535,0.026711,1.0034,-0.0857,2.099804305,-0.085409607,1.0891,0.194489286,0.091192,-0.834573436,-0.848936746,-0.102843364,-0.165846177,0.216907488,0.115716013,0.193709634,0.059405816,-0.079153258,-0.228396101,0.05061617,0.091568285,0.111759477,0.073333847,-0.059040906,-0.140631026
IG,AMERICAN ELECTRIC POWER,AEP,Egan-Jones Ratings Company,7/28/2015,Public Utilities,credit_rating_financial,0.5621,1.1803,0.611829,0.190944,0.190944,0.14671,0.099752,0.2751,0.094535,0.026711,1.0034,-0.0857,2.099804305,-0.085409607,1.0891,0.194489286,0.091192,-0.834573436,-0.848936746,-0.102843364,-0.165846177,0.216907488,0.115716013,0.193709634,0.059405816,-0.079153258,-0.228396101,0.05061617,0.091568285,0.111759477,0.073333847,-0.059040906,-0.140631026
IG,AMERICAN ELECTRIC POWER,AEP,Egan-Jones Ratings Company,11/2/2015,Public Utilities,credit_rating_financial,0.5621,1.1803,0.611829,0.190944,0.190944,0.14671,0.099752,0.2751,0.094535,0.026711,1.0034,-0.0857,2.099804305,-0.085409607,1.0891,0.194489286,0.091192,-0.834573436,-0.848936746,-0.102843364,-0.165846177,0.216907488,0.115716013,0.193709634,0.059405816,-0.079153258,-0.228396101,0.05061617,0.091568285,0.111759477,0.073333847,-0.059040906,-0.140631026
IG,"American Electric Power Company, Inc.",AEP,Moody's Investors Service,6/15/2012,Public Utilities,credit_rating_financial,0.6326,1.2387,0.628738,0.184043,0.184043,0.156589,0.128407,0.2895,0.107467,0.030178,2.301,1.8072,1.95810939,0.785397653,0.4938,0.202780714,0.055636,-0.723674655,-0.898402639,-0.088705668,-0.082101816,0.159019312,-0.04395329,0.462515343,0.448390723,-0.00101416,-0.167952415,0.086119806,0.000280182,0.611268341,0.28514515,0.638156817,0.497328461
IG,"American Electric Power Company, Inc.",AEP,Moody's Investors Service,11/30/2012,Public Utilities,credit_rating_financial,0.6326,1.2387,0.628738,0.184043,0.184043,0.156589,0.128407,0.2895,0.107467,0.030178,2.301,1.8072,1.95810939,0.785397653,0.4938,0.202780714,0.055636,-0.723674655,-0.898402639,-0.088705668,-0.082101816,0.159019312,-0.04395329,0.462515343,0.448390723,-0.00101416,-0.167952415,0.086119806,0.000280182,0.611268341,0.28514515,0.638156817,0.497328461
IG,"American Electric Power Company, Inc.",AEP,Moody's Investors Service,1/31/2014,Public Utilities,credit_rating_financial,0.7052,1.1895,0.624728,0.190536,0.190536,0.14131,0.099943,0.2626,0.091626,0.026126,0.5685,-0.5298,1.68675553,-0.931926121,1.0983,0.194972143,0.090593,-0.609472505,-0.518002349,-0.100616193,-0.176295845,0.213485031,0.253431342,0.19550136,0.143099302,-0.092337963,-0.182035716,0.042629774,-0.054079559,-0.055654523,0.214587972,-0.222612942,-0.195485259
IG,American Electric Power Co. Inc.,AEP,Standard & Poor's Ratings Services,11/28/2012,Public Utilities,credit_rating_financial,0.6326,1.2387,0.628738,0.184043,0.184043,0.156589,0.128407,0.2895,0.107467,0.030178,2.301,1.8072,1.95810939,0.785397653,0.4938,0.202780714,0.055636,-0.723674655,-0.898402639,-0.088705668,-0.082101816,0.159019312,-0.04395329,0.462515343,0.448390723,-0.00101416,-0.167952415,0.086119806,0.000280182,0.611268341,0.28514515,0.638156817,0.497328461
IG,American Electric Power Co. Inc.,AEP,Standard & Poor's Ratings Services,12/7/2012,Public Utilities,credit_rating_financial,0.6326,1.2387,0.628738,0.184043,0.184043,0.156589,0.128407,0.2895,0.107467,0.030178,2.301,1.8072,1.95810939,0.785397653,0.4938,0.202780714,0.055636,-0.723674655,-0.898402639,-0.088705668,-0.082101816,0.159019312,-0.04395329,0.462515343,0.448390723,-0.00101416,-0.167952415,0.086119806,0.000280182,0.611268341,0.28514515,0.638156817,0.497328461
IG,American Electric Power Co. Inc.,AEP,Standard & Poor's Ratings Services,9/30/2013,Public Utilities,credit_rating_financial,0.6726,1.2298,0.646705,0.177718,0.177718,0.121914,0.084242,0.2749,0.082825,0.023213,-0.0095,-1.0857,1.828427,12.61590958,1.0762,0.187762143,0.093476,-0.66075336,-0.852891182,-0.090860214,-0.050134863,0.105962839,0.200480964,0.04821403,0.188558986,-0.157991033,0.011373083,0.018467425,0.153947216,-0.278154618,-0.087188042,-0.427363439,-0.168412477
IG,American Electric Power Co. Inc.,AEP,Standard & Poor's Ratings Services,9/29/2014,Public Utilities,credit_rating_financial,0.7052,1.1895,0.624728,0.190536,0.190536,0.14131,0.099943,0.2626,0.091626,0.026126,0.5685,-0.5298,1.68675553,-0.931926121,1.0983,0.194972143,0.090593,-0.609472505,-0.518002349,-0.100616193,-0.176295845,0.213485031,0.253431342,0.19550136,0.143099302,-0.092337963,-0.182035716,0.042629774,-0.054079559,-0.055654523,0.214587972,-0.222612942,-0.195485259
IG,American Electric Power Co. Inc.,AEP,Standard & Poor's Ratings Services,9/25/2015,Public Utilities,credit_rating_financial,0.5621,1.1803,0.611829,0.190944,0.190944,0.14671,0.099752,0.2751,0.094535,0.026711,1.0034,-0.0857,2.099804305,-0.085409607,1.0891,0.194489286,0.091192,-0.834573436,-0.848936746,-0.102843364,-0.165846177,0.216907488,0.115716013,0.193709634,0.059405816,-0.079153258,-0.228396101,0.05061617,0.091568285,0.111759477,0.073333847,-0.059040906,-0.140631026
IG,American Electric Power Co. Inc.,AEP,Standard & Poor's Ratings Services,9/16/2016,Public Utilities,credit_rating_financial,0.5729,1.1378,0.628753,0.202605,0.202605,0.159416,0.12442,0.2667,0.098777,0.028672,0.2661,-0.3539,1.986035957,-1.329951146,0.62,0.206464,0.078185,-0.817584687,-0.768421634,-0.113131928,-0.007791848,0.31472433,0.5240581,0.425114249,0.56523466,-0.034956324,0.17343427,0.062262197,0.054886512,-0.172062877,-0.282885774,-0.157825009,-0.447151648
IG,American Electric Power Co. Inc.,AEP,Standard & Poor's Ratings Services,9/28/2016,Public Utilities,credit_rating_financial,0.5729,1.1378,0.628753,0.202605,0.202605,0.159416,0.12442,0.2667,0.098777,0.028672,0.2661,-0.3539,1.986035957,-1.329951146,0.62,0.206464,0.078185,-0.817584687,-0.768421634,-0.113131928,-0.007791848,0.31472433,0.5240581,0.425114249,0.56523466,-0.034956324,0.17343427,0.062262197,0.054886512,-0.172062877,-0.282885774,-0.157825009,-0.447151648
HY,The AES Corporation,AES,Fitch Ratings,6/15/2012,Miscellaneous,credit_rating_financial,1.0937,2.2633,0.250963,0.145484,0.145484,0.14039,0.003603,0.355,0.164662,0.035328,-0.7934,-0.7928,2.069397458,0.999243761,-0.0006,0.126559143,0.141881,-0.611911116,-0.644110007,0.233800005,-0.010388578,0.084128486,0.017030009,-0.266749203,-0.42763034,-0.110211225,0.009223398,0.148024781,0.272115008,-0.431479064,-0.282493891,-0.338551711,-0.145436665
IG,AGCO Corporation,AGCO,Egan-Jones Ratings Company,8/2/2013,Capital Goods,corporate_rating,1.606365576,1.104333948,0.22162067,0.08349943,0.051979716,0.051979716,0.05536345,1.278250462,0.148920253,0.070768356,8.191161357,4.164439877,0.687473614,0.508406524,4.02672148,0.097733084,0.02813598,-0.528225039,-0.669685213,-0.062754936,-0.076496867,-0.562211656,-0.725290702,-0.045426618,-0.182213157,0.354580398,0.223471474,-0.114877286,-0.147282462,2.25424407,1.90247269,1.186255943,1.06591525
IG,AGCO Corporation,AGCO,Egan-Jones Ratings Company,2/11/2015,Capital Goods,corporate_rating,1.591366322,1.144671596,0.212501414,0.066487037,0.055431574,0.055431574,0.042206156,1.314741952,0.119008264,0.055490204,4.69379015,1.465738758,0.719301131,0.312271898,3.228051392,0.086650889,0.024280881,-0.542768334,-0.43241953,-0.053413656,-0.15673022,-0.519702701,-0.585496087,-0.261832211,-0.401261333,0.058750479,-0.042609669,-0.184872899,-0.342648619,1.176938593,1.687464545,0.299016391,0.442705057
HY,AGCO Corporation,AGCO,Moody's Investors Service,6/15/2012,Capital Goods,corporate_rating,1.660757198,1.422943376,0.202446086,0.069564127,0.063944741,0.063944741,0.066486573,1.208895993,0.194744925,0.080375351,7.593096234,4.45083682,0.856803979,0.586168894,3.142259414,0.105929506,0.003077554,-0.475486854,-0.398436162,0.011027746,0.139991845,-0.414864716,-0.233475015,0.137521794,0.296026921,0.540600053,0.602041089,-0.007645165,0.090995494,2.070020322,1.953760222,1.280413348,1.432188879
IG,AGCO Corporation,AGCO,Standard & Poor's Ratings Services,9/17/2012,Capital Goods,corporate_rating,1.604470951,1.239371266,0.213125615,0.069583024,0.060307964,0.060307964,0.052408103,1.290139605,0.151412331,0.067613769,6.863027806,3.356333677,0.772448554,0.489045618,3.506694129,0.09639411,0.017174921,-0.530062069,-0.45438962,-0.031483371,0.083296263,-0.459650913,-0.274066622,-0.094034912,0.083231329,0.293498324,0.370559989,-0.109045693,-0.003547066,1.84513521,1.739814961,0.920578585,1.060347088
IG,AGCO Corporation,AGCO,Standard & Poor's Ratings Services,8/12/2015,Capital Goods,corporate_rating,1.326210305,1.290561251,0.208991202,0.048357505,0.037416469,0.037416469,0.035675545,1.148585667,0.093859,0.04097642,6.025287356,3.595402299,0.973119607,0.59671881,2.429885057,0.07181323,0.01268196,-0.799863939,-0.651372839,-0.019628937,-0.128252994,-0.74155519,-0.830816134,-0.369244932,-0.532035387,-0.22227903,-0.348347047,-0.243723488,-0.39427276,1.58708357,2.227026581,0.999176076,1.302226195
IG,AGCO Corporation,AGCO,Standard & Poor's Ratings Services,8/18/2016,Capital Goods,corporate_rating,1.475919623,1.582183639,0.204507118,0.038917752,0.027649956,0.027649956,0.02160448,1.033773227,0.057670833,0.022334133,4.539312039,2.07002457,1.071998512,0.456021651,2.469287469,0.057190604,0.017313272,-0.654705598,-0.735800215,0.047904162,-0.041273581,-0.861827885,-0.60181138,-0.600679843,-0.33045732,-0.583248489,-0.275938201,-0.328405685,-0.193743223,1.129354249,0.787439617,0.497684658,0.270487508
IG,"AVANGRID, Inc.",AGR,Fitch Ratings,4/22/2016,Public Utilities,credit_rating_financial,1.2157,0.3252,0.777422,0.117472,0.117472,0.069155,0.062514,0.142,0.01812,0.00888,0.0766,-0.0896,0.267500206,-1.169712794,0.1662,0.167290714,0.054958,0.193560516,0.15868115,-0.30984926,-0.206333919,-0.399403205,0.002965647,-0.155611147,0.160615254,-0.481027574,-0.166099107,-0.159174298,-0.089218797,-0.245010573,-0.348188948,-0.060477363,-0.35136126
IG,"AVANGRID, Inc.",AGR,Fitch Ratings,5/26/2016,Public Utilities,credit_rating_financial,1.2157,0.3252,0.777422,0.117472,0.117472,0.069155,0.062514,0.142,0.01812,0.00888,0.0766,-0.0896,0.267500206,-1.169712794,0.1662,0.167290714,0.054958,0.193560516,0.15868115,-0.30984926,-0.206333919,-0.399403205,0.002965647,-0.155611147,0.160615254,-0.481027574,-0.166099107,-0.159174298,-0.089218797,-0.245010573,-0.348188948,-0.060477363,-0.35136126
HY,ALBANY INTERNATIONAL CORP.,AIN,Egan-Jones Ratings Company,9/10/2013,Consumer Non-Durables,credit_rating_financial,2.9695,0.9013,0.399049,0.094766,0.094766,0.068397,0.044378,0.6396,0.051139,0.017276,0.1503,0.2523,0.303519111,1.678642715,-0.102,0.109967286,0.050388,1.72745405,1.501066277,-0.086483979,-0.041171762,-0.312344908,-0.456650531,-0.410226945,-0.667435615,-0.913765167,-0.814163566,-0.527601259,-0.314302141,-0.240721389,-0.121734311,-0.079306682,0.032434209
IG,ALBANY INTERNATIONAL CORP.,AIN,Egan-Jones Ratings Company,12/10/2013,Consumer Non-Durables,credit_rating_financial,2.9695,0.9013,0.399049,0.094766,0.094766,0.068397,0.044378,0.6396,0.051139,0.017276,0.1503,0.2523,0.303519111,1.678642715,-0.102,0.109967286,0.050388,1.72745405,1.501066277,-0.086483979,-0.041171762,-0.312344908,-0.456650531,-0.410226945,-0.667435615,-0.913765167,-0.814163566,-0.527601259,-0.314302141,-0.240721389,-0.121734311,-0.079306682,0.032434209
IG,ALBANY INTERNATIONAL CORP.,AIN,Egan-Jones Ratings Company,4/16/2014,Consumer Non-Durables,credit_rating_financial,2.1734,0.6479,0.40134,-0.058002,-0.058002,-0.089844,0.040709,0.6579,-0.08276,-0.03531,-2.25,-2.5159,0.298104353,1.118177778,0.2659,0.016875857,-0.098711,0.674538306,0.554467523,-0.213933619,-0.252554688,-1.686650686,-1.740999762,-0.449261769,-0.588978826,-1.886133995,-2.350170321,-0.966166768,-1.477349039,-1.241013204,-1.543118526,-1.279843206,-1.450766333
IG,ALBANY INTERNATIONAL CORP.,AIN,Egan-Jones Ratings Company,6/4/2014,Consumer Non-Durables,credit_rating_financial,2.1734,0.6479,0.40134,-0.058002,-0.058002,-0.089844,0.040709,0.6579,-0.08276,-0.03531,-2.25,-2.5159,0.298104353,1.118177778,0.2659,0.016875857,-0.098711,0.674538306,0.554467523,-0.213933619,-0.252554688,-1.686650686,-1.740999762,-0.449261769,-0.588978826,-1.886133995,-2.350170321,-0.966166768,-1.477349039,-1.241013204,-1.543118526,-1.279843206,-1.450766333
IG,ALBANY INTERNATIONAL CORP.,AIN,Egan-Jones Ratings Company,9/11/2014,Consumer Non-Durables,credit_rating_financial,2.1734,0.6479,0.40134,-0.058002,-0.058002,-0.089844,0.040709,0.6579,-0.08276,-0.03531,-2.25,-2.5159,0.298104353,1.118177778,0.2659,0.016875857,-0.098711,0.674538306,0.554467523,-0.213933619,-0.252554688,-1.686650686,-1.740999762,-0.449261769,-0.588978826,-1.886133995,-2.350170321,-0.966166768,-1.477349039,-1.241013204,-1.543118526,-1.279843206,-1.450766333
IG,ALBANY INTERNATIONAL CORP.,AIN,Egan-Jones Ratings Company,3/13/2015,Consumer Non-Durables,credit_rating_financial,3.3102,0.5559,0.383613,0.068775,0.068775,0.041029,0.023127,0.6726,0.03232,0.015721,0.8705,0.0281,0.167935472,0.032280299,0.8424,0.09048,0.045648,2.178061252,2.390914646,-0.260205785,-0.244694874,-0.546160769,-0.730824825,-0.63631826,-0.79779619,-0.942518705,-1.200510578,-0.589239989,-0.655991949,0.059411997,0.248083003,-0.176539646,-0.081255843
IG,ALBANY INTERNATIONAL CORP.,AIN,Egan-Jones Ratings Company,6/2/2015,Consumer Non-Durables,credit_rating_financial,3.3102,0.5559,0.383613,0.068775,0.068775,0.041029,0.023127,0.6726,0.03232,0.015721,0.8705,0.0281,0.167935472,0.032280299,0.8424,0.09048,0.045648,2.178061252,2.390914646,-0.260205785,-0.244694874,-0.546160769,-0.730824825,-0.63631826,-0.79779619,-0.942518705,-1.200510578,-0.589239989,-0.655991949,0.059411997,0.248083003,-0.176539646,-0.081255843
IG,ALBANY INTERNATIONAL CORP.,AIN,Egan-Jones Ratings Company,9/2/2015,Consumer Non-Durables,credit_rating_financial,3.3102,0.5559,0.383613,0.068775,0.068775,0.041029,0.023127,0.6726,0.03232,0.015721,0.8705,0.0281,0.167935472,0.032280299,0.8424,0.09048,0.045648,2.178061252,2.390914646,-0.260205785,-0.244694874,-0.546160769,-0.730824825,-0.63631826,-0.79779619,-0.942518705,-1.200510578,-0.589239989,-0.655991949,0.059411997,0.248083003,-0.176539646,-0.081255843
HY,AAR CORP.,AIR,Moody's Investors Service,6/15/2012,Consumer Services,credit_rating_financial,1.362,0.7681,0.266227,0.155897,0.155897,0.159908,0.126549,0.6769,0.197282,0.081983,1.0201,-0.3091,0.563950073,-0.303009509,1.3292,0.163391857,0.029348,-0.29055464,-0.330111482,0.016107767,0.050773308,1.009548032,0.988917557,1.152015471,1.261432354,0.481247662,0.491097536,0.260395405,0.305697035,-0.047322648,-0.098687875,-0.267346065,-0.134790431
HY,AAR CORP.,AIR,Moody's Investors Service,4/10/2013,Consumer Services,credit_rating_financial,1.2699,0.799,0.266321,0.133421,0.133421,0.136552,0.121446,0.5673,0.154787,0.060513,0.3609,-0.8368,0.6291834,-2.318647825,1.1977,0.143780143,0.011975,-0.391690565,-0.360034541,0.025970209,0.148146031,0.724508835,0.627523288,1.078385709,0.909487431,0.065530536,0.093073101,0.136467433,0.168627429,-0.228950411,-0.117281811,-0.433203323,-0.360329492
HY,AAR Corp.,AIR,Standard & Poor's Ratings Services,2/24/2015,Consumer Services,credit_rating_financial,1.112,0.8135,0.269097,0.128279,0.128279,0.130798,0.095,0.5872,0.132422,0.056021,2.8614,3.6719,0.731564748,1.283252953,-0.8105,0.134270857,0.033279,-0.565082123,-0.559841598,0.030598216,-0.011571221,0.659298319,0.657552787,0.696803763,0.804510008,-0.021446704,-0.076499282,0.071244487,0.021111141,0.460006238,0.515883356,0.983890897,1.000888055
IG,ALBEMARLE CORPORATION,ALB,Egan-Jones Ratings Company,9/23/2014,Basic Industries,credit_rating_financial,3.6553,0.3619,0.356804,0.158697,0.158697,0.146165,0.123667,0.7329,0.168657,0.094797,0.1127,-0.9299,0.099006921,-8.251109139,1.0426,0.172497714,0.03503,1.379766777,1.548580292,-0.444630309,-0.468813928,0.710085666,0.788705702,0.692517901,0.692783602,0.632664824,0.958082573,0.076607126,0.226041924,-0.396120095,-0.350131905,-0.536254134,-0.534341143
IG,ALBEMARLE CORPORATION,ALB,Egan-Jones Ratings Company,10/28/2014,Basic Industries,credit_rating_financial,3.6553,0.3619,0.356804,0.158697,0.158697,0.146165,0.123667,0.7329,0.168657,0.094797,0.1127,-0.9299,0.099006921,-8.251109139,1.0426,0.172497714,0.03503,1.379766777,1.548580292,-0.444630309,-0.468813928,0.710085666,0.788705702,0.692517901,0.692783602,0.632664824,0.958082573,0.076607126,0.226041924,-0.396120095,-0.350131905,-0.536254134,-0.534341143
HY,ALBEMARLE CORPORATION,ALB,Egan-Jones Ratings Company,1/29/2015,Basic Industries,credit_rating_financial,3.3984,0.619,0.355211,0.240856,0.240856,0.224888,0.172567,0.6679,0.250018,0.121548,-0.3043,0.9782,0.182144539,-3.214590864,-1.2825,0.229420571,0.068289,1.12834328,1.418039102,-0.344493179,-0.427321734,1.536624677,1.650862876,1.191715326,1.490095603,1.010729299,1.265809809,0.317027812,0.22970786,-0.518904965,-0.510464082,0.124311606,0.097107373
HY,ALBEMARLE CORPORATION,ALB,Egan-Jones Ratings Company,5/26/2015,Basic Industries,credit_rating_financial,3.3984,0.619,0.355211,0.240856,0.240856,0.224888,0.172567,0.6679,0.250018,0.121548,-0.3043,0.9782,0.182144539,-3.214590864,-1.2825,0.229420571,0.068289,1.12834328,1.418039102,-0.344493179,-0.427321734,1.536624677,1.650862876,1.191715326,1.490095603,1.010729299,1.265809809,0.317027812,0.22970786,-0.518904965,-0.510464082,0.124311606,0.097107373
HY,ALBEMARLE CORPORATION,ALB,Egan-Jones Ratings Company,9/15/2015,Basic Industries,credit_rating_financial,3.3984,0.619,0.355211,0.240856,0.240856,0.224888,0.172567,0.6679,0.250018,0.121548,-0.3043,0.9782,0.182144539,-3.214590864,-1.2825,0.229420571,0.068289,1.12834328,1.418039102,-0.344493179,-0.427321734,1.536624677,1.650862876,1.191715326,1.490095603,1.010729299,1.265809809,0.317027812,0.22970786,-0.518904965,-0.510464082,0.124311606,0.097107373
IG,Albemarle Corporation,ALB,Fitch Ratings,5/29/2015,Basic Industries,credit_rating_financial,3.3984,0.619,0.355211,0.240856,0.240856,0.224888,0.172567,0.6679,0.250018,0.121548,-0.3043,0.9782,0.182144539,-3.214590864,-1.2825,0.229420571,0.068289,1.12834328,1.418039102,-0.344493179,-0.427321734,1.536624677,1.650862876,1.191715326,1.490095603,1.010729299,1.265809809,0.317027812,0.22970786,-0.518904965,-0.510464082,0.124311606,0.097107373
IG,Albemarle Corporation,ALB,Fitch Ratings,9/16/2015,Basic Industries,credit_rating_financial,3.3984,0.619,0.355211,0.240856,0.240856,0.224888,0.172567,0.6679,0.250018,0.121548,-0.3043,0.9782,0.182144539,-3.214590864,-1.2825,0.229420571,0.068289,1.12834328,1.418039102,-0.344493179,-0.427321734,1.536624677,1.650862876,1.191715326,1.490095603,1.010729299,1.265809809,0.317027812,0.22970786,-0.518904965,-0.510464082,0.124311606,0.097107373
