ticker,company_name,rating_date,sector,test_index,rank,model_key,model_label,predicted_class_id,predicted_class,predicted_probability,explained_class_id,explained_class,explained_class_model_probability,explained_class_lime_prediction_probability,lime_rule,lime_weight_for_explained_class,direction,feature_source,probability_source,lime_probability_source,xai_probability_source,proxy_mse,proxy_argmax_agreement,html_path,lime_instance_plot_path
CHDN,Churchill Downs Inc.,2015-12-02,4,1620,6,tcn,TCN,1,1,0.9815649039149016,2,2,0.007980511276244221,0.006319800634213527,0.12 < asset_turnover <= 1.13,-0.03217618644128731,opposes_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.05167219849374914,0.8485200232153222,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_test_idx_1620.html,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_row_unknown_all_classes_plot.png
CHDN,Churchill Downs Inc.,2015-12-02,4,1620,7,tcn,TCN,1,1,0.9815649039149016,2,2,0.007980511276244221,0.006319800634213527,-0.74 < gross_profit_margin <= -0.13,-0.02831987185553498,opposes_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.05167219849374914,0.8485200232153222,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_test_idx_1620.html,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_row_unknown_all_classes_plot.png
CHDN,Churchill Downs Inc.,2015-12-02,4,1620,8,tcn,TCN,1,1,0.9815649039149016,2,2,0.007980511276244221,0.006319800634213527,roe <= 0.05,-0.027292433609487365,opposes_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.05167219849374914,0.8485200232153222,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_test_idx_1620.html,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_row_unknown_all_classes_plot.png
CHDN,Churchill Downs Inc.,2015-12-02,4,1620,9,tcn,TCN,1,1,0.9815649039149016,2,2,0.007980511276244221,0.006319800634213527,-0.92 < operating_cashflow_ps <= -0.08,0.007486364791748061,supports_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.05167219849374914,0.8485200232153222,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_test_idx_1620.html,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_row_unknown_all_classes_plot.png
CHDN,Churchill Downs Inc.,2015-12-02,4,1620,10,tcn,TCN,1,1,0.9815649039149016,2,2,0.007980511276244221,0.006319800634213527,current_ratio > 0.18,-0.004372311351404836,opposes_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.05167219849374914,0.8485200232153222,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_test_idx_1620.html,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_row_unknown_all_classes_plot.png
TAK,Takeda Pharmaceutical Company Limited,2012-06-15,7,499,1,tcn,TCN,2,2,0.9737594841596422,0,0,0.008543574354673239,0.010732283675808486,asset_turnover <= -0.60,0.042070324619071245,supports_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.05167219849374914,0.8485200232153222,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_test_idx_499.html,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_row_unknown_all_classes_plot.png
TAK,Takeda Pharmaceutical Company Limited,2012-06-15,7,499,2,tcn,TCN,2,2,0.9737594841596422,0,0,0.008543574354673239,0.010732283675808486,debt_equity_ratio <= -0.81,0.038222437921573704,supports_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.05167219849374914,0.8485200232153222,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_test_idx_499.html,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_row_unknown_all_classes_plot.png
TAK,Takeda Pharmaceutical Company Limited,2012-06-15,7,499,3,tcn,TCN,2,2,0.9737594841596422,0,0,0.008543574354673239,0.010732283675808486,operating_profit_margin > 0.70,-0.0338805186103625,opposes_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.05167219849374914,0.8485200232153222,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_test_idx_499.html,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_row_unknown_all_classes_plot.png
TAK,Takeda Pharmaceutical Company Limited,2012-06-15,7,499,4,tcn,TCN,2,2,0.9737594841596422,0,0,0.008543574354673239,0.010732283675808486,ebit_margin > 0.85,-0.031009473050685094,opposes_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.05167219849374914,0.8485200232153222,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_test_idx_499.html,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_row_unknown_all_classes_plot.png
TAK,Takeda Pharmaceutical Company Limited,2012-06-15,7,499,5,tcn,TCN,2,2,0.9737594841596422,0,0,0.008543574354673239,0.010732283675808486,pretax_profit_margin > 0.87,-0.019614535974260265,opposes_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.05167219849374914,0.8485200232153222,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_test_idx_499.html,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_row_unknown_all_classes_plot.png
TAK,Takeda Pharmaceutical Company Limited,2012-06-15,7,499,6,tcn,TCN,2,2,0.9737594841596422,0,0,0.008543574354673239,0.010732283675808486,-0.19 < current_ratio <= 0.18,-0.013115468959251995,opposes_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.05167219849374914,0.8485200232153222,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_test_idx_499.html,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_row_unknown_all_classes_plot.png
TAK,Takeda Pharmaceutical Company Limited,2012-06-15,7,499,7,tcn,TCN,2,2,0.9737594841596422,0,0,0.008543574354673239,0.010732283675808486,gross_profit_margin > 0.81,0.008518342383476549,supports_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.05167219849374914,0.8485200232153222,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_test_idx_499.html,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_row_unknown_all_classes_plot.png
TAK,Takeda Pharmaceutical Company Limited,2012-06-15,7,499,8,tcn,TCN,2,2,0.9737594841596422,0,0,0.008543574354673239,0.010732283675808486,-0.92 < operating_cashflow_ps <= -0.08,0.008411753318969132,supports_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.05167219849374914,0.8485200232153222,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_test_idx_499.html,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_row_unknown_all_classes_plot.png
TAK,Takeda Pharmaceutical Company Limited,2012-06-15,7,499,9,tcn,TCN,2,2,0.9737594841596422,0,0,0.008543574354673239,0.010732283675808486,roa > 0.92,-0.008046254915269809,opposes_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.05167219849374914,0.8485200232153222,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_test_idx_499.html,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_row_unknown_all_classes_plot.png
TAK,Takeda Pharmaceutical Company Limited,2012-06-15,7,499,10,tcn,TCN,2,2,0.9737594841596422,0,0,0.008543574354673239,0.010732283675808486,net_profit_margin > 0.92,-0.004398455664624513,opposes_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.05167219849374914,0.8485200232153222,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_test_idx_499.html,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_row_unknown_all_classes_plot.png
TAK,Takeda Pharmaceutical Company Limited,2012-06-15,7,499,1,tcn,TCN,2,2,0.9737594841596422,1,1,0.017696941485684587,0.09531827891761818,operating_profit_margin > 0.70,0.3227956759484151,supports_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.05167219849374914,0.8485200232153222,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_test_idx_499.html,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_row_unknown_all_classes_plot.png
TAK,Takeda Pharmaceutical Company Limited,2012-06-15,7,499,2,tcn,TCN,2,2,0.9737594841596422,1,1,0.017696941485684587,0.09531827891761818,pretax_profit_margin > 0.87,-0.26356064853687844,opposes_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.05167219849374914,0.8485200232153222,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_test_idx_499.html,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_row_unknown_all_classes_plot.png
TAK,Takeda Pharmaceutical Company Limited,2012-06-15,7,499,3,tcn,TCN,2,2,0.9737594841596422,1,1,0.017696941485684587,0.09531827891761818,net_profit_margin > 0.92,-0.14378440992821984,opposes_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.05167219849374914,0.8485200232153222,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_test_idx_499.html,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_row_unknown_all_classes_plot.png
TAK,Takeda Pharmaceutical Company Limited,2012-06-15,7,499,4,tcn,TCN,2,2,0.9737594841596422,1,1,0.017696941485684587,0.09531827891761818,gross_profit_margin > 0.81,-0.0513033715616597,opposes_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.05167219849374914,0.8485200232153222,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_test_idx_499.html,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_row_unknown_all_classes_plot.png
TAK,Takeda Pharmaceutical Company Limited,2012-06-15,7,499,5,tcn,TCN,2,2,0.9737594841596422,1,1,0.017696941485684587,0.09531827891761818,roa > 0.92,0.028588919773890147,supports_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.05167219849374914,0.8485200232153222,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_test_idx_499.html,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_row_unknown_all_classes_plot.png
TAK,Takeda Pharmaceutical Company Limited,2012-06-15,7,499,6,tcn,TCN,2,2,0.9737594841596422,1,1,0.017696941485684587,0.09531827891761818,-0.14 < free_cashflow_ps <= 0.45,0.022580137669373012,supports_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.05167219849374914,0.8485200232153222,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_test_idx_499.html,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_row_unknown_all_classes_plot.png
TAK,Takeda Pharmaceutical Company Limited,2012-06-15,7,499,7,tcn,TCN,2,2,0.9737594841596422,1,1,0.017696941485684587,0.09531827891761818,-0.19 < current_ratio <= 0.18,0.01865165246740915,supports_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.05167219849374914,0.8485200232153222,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_test_idx_499.html,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_row_unknown_all_classes_plot.png
TAK,Takeda Pharmaceutical Company Limited,2012-06-15,7,499,8,tcn,TCN,2,2,0.9737594841596422,1,1,0.017696941485684587,0.09531827891761818,ebit_margin > 0.85,0.01451113745359949,supports_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.05167219849374914,0.8485200232153222,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_test_idx_499.html,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_row_unknown_all_classes_plot.png
TAK,Takeda Pharmaceutical Company Limited,2012-06-15,7,499,9,tcn,TCN,2,2,0.9737594841596422,1,1,0.017696941485684587,0.09531827891761818,-0.92 < operating_cashflow_ps <= -0.08,0.014064236503558085,supports_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.05167219849374914,0.8485200232153222,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_test_idx_499.html,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_row_unknown_all_classes_plot.png
TAK,Takeda Pharmaceutical Company Limited,2012-06-15,7,499,10,tcn,TCN,2,2,0.9737594841596422,1,1,0.017696941485684587,0.09531827891761818,0.37 < roe <= 0.77,0.00716384526445564,supports_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.05167219849374914,0.8485200232153222,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_test_idx_499.html,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_row_unknown_all_classes_plot.png
TAK,Takeda Pharmaceutical Company Limited,2012-06-15,7,499,1,tcn,TCN,2,2,0.9737594841596422,2,2,0.9737594841596422,0.8939494374065733,operating_profit_margin > 0.70,-0.2884709049750981,opposes_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.05167219849374914,0.8485200232153222,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_test_idx_499.html,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_row_unknown_all_classes_plot.png
TAK,Takeda Pharmaceutical Company Limited,2012-06-15,7,499,2,tcn,TCN,2,2,0.9737594841596422,2,2,0.9737594841596422,0.8939494374065733,pretax_profit_margin > 0.87,0.2827187000978099,supports_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.05167219849374914,0.8485200232153222,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_test_idx_499.html,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_row_unknown_all_classes_plot.png
TAK,Takeda Pharmaceutical Company Limited,2012-06-15,7,499,3,tcn,TCN,2,2,0.9737594841596422,2,2,0.9737594841596422,0.8939494374065733,net_profit_margin > 0.92,0.14899970943434263,supports_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.05167219849374914,0.8485200232153222,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_test_idx_499.html,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_row_unknown_all_classes_plot.png
TAK,Takeda Pharmaceutical Company Limited,2012-06-15,7,499,4,tcn,TCN,2,2,0.9737594841596422,2,2,0.9737594841596422,0.8939494374065733,asset_turnover <= -0.60,-0.04884331459658568,opposes_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.05167219849374914,0.8485200232153222,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_test_idx_499.html,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_row_unknown_all_classes_plot.png
TAK,Takeda Pharmaceutical Company Limited,2012-06-15,7,499,5,tcn,TCN,2,2,0.9737594841596422,2,2,0.9737594841596422,0.8939494374065733,debt_equity_ratio <= -0.81,-0.04375673099238112,opposes_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.05167219849374914,0.8485200232153222,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_test_idx_499.html,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_row_unknown_all_classes_plot.png
TAK,Takeda Pharmaceutical Company Limited,2012-06-15,7,499,6,tcn,TCN,2,2,0.9737594841596422,2,2,0.9737594841596422,0.8939494374065733,gross_profit_margin > 0.81,0.04186324272081957,supports_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.05167219849374914,0.8485200232153222,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_test_idx_499.html,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_row_unknown_all_classes_plot.png
TAK,Takeda Pharmaceutical Company Limited,2012-06-15,7,499,7,tcn,TCN,2,2,0.9737594841596422,2,2,0.9737594841596422,0.8939494374065733,-0.92 < operating_cashflow_ps <= -0.08,-0.022780880859098726,opposes_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.05167219849374914,0.8485200232153222,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_test_idx_499.html,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_row_unknown_all_classes_plot.png
TAK,Takeda Pharmaceutical Company Limited,2012-06-15,7,499,8,tcn,TCN,2,2,0.9737594841596422,2,2,0.9737594841596422,0.8939494374065733,-0.14 < free_cashflow_ps <= 0.45,-0.021405400138037097,opposes_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.05167219849374914,0.8485200232153222,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_test_idx_499.html,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_row_unknown_all_classes_plot.png
TAK,Takeda Pharmaceutical Company Limited,2012-06-15,7,499,9,tcn,TCN,2,2,0.9737594841596422,2,2,0.9737594841596422,0.8939494374065733,roa > 0.92,-0.020619213377301583,opposes_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.05167219849374914,0.8485200232153222,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_test_idx_499.html,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_row_unknown_all_classes_plot.png
TAK,Takeda Pharmaceutical Company Limited,2012-06-15,7,499,10,tcn,TCN,2,2,0.9737594841596422,2,2,0.9737594841596422,0.8939494374065733,ebit_margin > 0.85,0.016487463973604947,supports_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.05167219849374914,0.8485200232153222,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_test_idx_499.html,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_row_unknown_all_classes_plot.png
FIS,"Fidelity National Information Services, Inc.",2015-10-13,10,1594,1,tcn,TCN,1,1,0.9747267652855162,0,0,0.011087474062131607,0.007846274815076137,asset_turnover > 1.13,-0.034730185307870795,opposes_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.05167219849374914,0.8485200232153222,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_test_idx_1594.html,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_row_unknown_all_classes_plot.png
FIS,"Fidelity National Information Services, Inc.",2015-10-13,10,1594,2,tcn,TCN,1,1,0.9747267652855162,0,0,0.011087474062131607,0.007846274815076137,debt_equity_ratio <= -0.81,0.034677987313349964,supports_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.05167219849374914,0.8485200232153222,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_test_idx_1594.html,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_row_unknown_all_classes_plot.png
FIS,"Fidelity National Information Services, Inc.",2015-10-13,10,1594,3,tcn,TCN,1,1,0.9747267652855162,0,0,0.011087474062131607,0.007846274815076137,-0.12 < pretax_profit_margin <= 0.30,0.032481352154742106,supports_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.05167219849374914,0.8485200232153222,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_test_idx_1594.html,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_row_unknown_all_classes_plot.png
FIS,"Fidelity National Information Services, Inc.",2015-10-13,10,1594,4,tcn,TCN,1,1,0.9747267652855162,0,0,0.011087474062131607,0.007846274815076137,roe <= 0.05,-0.02713001589224376,opposes_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.05167219849374914,0.8485200232153222,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_test_idx_1594.html,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_row_unknown_all_classes_plot.png
FIS,"Fidelity National Information Services, Inc.",2015-10-13,10,1594,5,tcn,TCN,1,1,0.9747267652855162,0,0,0.011087474062131607,0.007846274815076137,free_cashflow_ps <= -0.55,-0.020203027900286993,opposes_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.05167219849374914,0.8485200232153222,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_test_idx_1594.html,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_row_unknown_all_classes_plot.png
FIS,"Fidelity National Information Services, Inc.",2015-10-13,10,1594,6,tcn,TCN,1,1,0.9747267652855162,0,0,0.011087474062131607,0.007846274815076137,-0.74 < gross_profit_margin <= -0.13,-0.012882198850545399,opposes_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.05167219849374914,0.8485200232153222,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_test_idx_1594.html,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_row_unknown_all_classes_plot.png
FIS,"Fidelity National Information Services, Inc.",2015-10-13,10,1594,7,tcn,TCN,1,1,0.9747267652855162,0,0,0.011087474062131607,0.007846274815076137,operating_cashflow_ps <= -0.92,0.007566790641644309,supports_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.05167219849374914,0.8485200232153222,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_test_idx_1594.html,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_row_unknown_all_classes_plot.png
FIS,"Fidelity National Information Services, Inc.",2015-10-13,10,1594,8,tcn,TCN,1,1,0.9747267652855162,0,0,0.011087474062131607,0.007846274815076137,-0.24 < operating_profit_margin <= 0.23,0.004401296301462945,supports_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.05167219849374914,0.8485200232153222,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_test_idx_1594.html,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_row_unknown_all_classes_plot.png
FIS,"Fidelity National Information Services, Inc.",2015-10-13,10,1594,9,tcn,TCN,1,1,0.9747267652855162,0,0,0.011087474062131607,0.007846274815076137,-0.20 < ebit_margin <= 0.32,0.003680285496366169,supports_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.05167219849374914,0.8485200232153222,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_test_idx_1594.html,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_row_unknown_all_classes_plot.png
FIS,"Fidelity National Information Services, Inc.",2015-10-13,10,1594,10,tcn,TCN,1,1,0.9747267652855162,0,0,0.011087474062131607,0.007846274815076137,-1.13 < current_ratio <= -0.19,0.003066384063487183,supports_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.05167219849374914,0.8485200232153222,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_test_idx_1594.html,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_row_unknown_all_classes_plot.png
FIS,"Fidelity National Information Services, Inc.",2015-10-13,10,1594,1,tcn,TCN,1,1,0.9747267652855162,1,1,0.9747267652855162,0.6303577149935758,-0.24 < operating_profit_margin <= 0.23,-0.08998245666477178,opposes_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.05167219849374914,0.8485200232153222,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_test_idx_1594.html,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_row_unknown_all_classes_plot.png
FIS,"Fidelity National Information Services, Inc.",2015-10-13,10,1594,2,tcn,TCN,1,1,0.9747267652855162,1,1,0.9747267652855162,0.6303577149935758,debt_equity_ratio <= -0.81,-0.062019953799771745,opposes_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.05167219849374914,0.8485200232153222,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_test_idx_1594.html,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_row_unknown_all_classes_plot.png
FIS,"Fidelity National Information Services, Inc.",2015-10-13,10,1594,3,tcn,TCN,1,1,0.9747267652855162,1,1,0.9747267652855162,0.6303577149935758,asset_turnover > 1.13,-0.03714066039545139,opposes_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.05167219849374914,0.8485200232153222,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_test_idx_1594.html,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_row_unknown_all_classes_plot.png
FIS,"Fidelity National Information Services, Inc.",2015-10-13,10,1594,4,tcn,TCN,1,1,0.9747267652855162,1,1,0.9747267652855162,0.6303577149935758,-0.74 < gross_profit_margin <= -0.13,0.0349717621847415,supports_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.05167219849374914,0.8485200232153222,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_test_idx_1594.html,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_row_unknown_all_classes_plot.png
FIS,"Fidelity National Information Services, Inc.",2015-10-13,10,1594,5,tcn,TCN,1,1,0.9747267652855162,1,1,0.9747267652855162,0.6303577149935758,-0.12 < pretax_profit_margin <= 0.30,-0.03415012738146339,opposes_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.05167219849374914,0.8485200232153222,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_test_idx_1594.html,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_row_unknown_all_classes_plot.png
FIS,"Fidelity National Information Services, Inc.",2015-10-13,10,1594,6,tcn,TCN,1,1,0.9747267652855162,1,1,0.9747267652855162,0.6303577149935758,0.39 < roa <= 0.92,0.0311746843888048,supports_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.05167219849374914,0.8485200232153222,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_test_idx_1594.html,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_row_unknown_all_classes_plot.png
FIS,"Fidelity National Information Services, Inc.",2015-10-13,10,1594,7,tcn,TCN,1,1,0.9747267652855162,1,1,0.9747267652855162,0.6303577149935758,-0.20 < ebit_margin <= 0.32,0.030846675319420723,supports_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.05167219849374914,0.8485200232153222,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_test_idx_1594.html,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_row_unknown_all_classes_plot.png
FIS,"Fidelity National Information Services, Inc.",2015-10-13,10,1594,8,tcn,TCN,1,1,0.9747267652855162,1,1,0.9747267652855162,0.6303577149935758,free_cashflow_ps <= -0.55,0.027931519688407975,supports_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.05167219849374914,0.8485200232153222,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_test_idx_1594.html,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_row_unknown_all_classes_plot.png
FIS,"Fidelity National Information Services, Inc.",2015-10-13,10,1594,9,tcn,TCN,1,1,0.9747267652855162,1,1,0.9747267652855162,0.6303577149935758,-1.13 < current_ratio <= -0.19,-0.027632632579149403,opposes_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.05167219849374914,0.8485200232153222,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_test_idx_1594.html,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_row_unknown_all_classes_plot.png
FIS,"Fidelity National Information Services, Inc.",2015-10-13,10,1594,10,tcn,TCN,1,1,0.9747267652855162,1,1,0.9747267652855162,0.6303577149935758,roe <= 0.05,-0.024757338226513347,opposes_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.05167219849374914,0.8485200232153222,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_test_idx_1594.html,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_row_unknown_all_classes_plot.png
FIS,"Fidelity National Information Services, Inc.",2015-10-13,10,1594,1,tcn,TCN,1,1,0.9747267652855162,2,2,0.014185760652352252,0.361796010191348,-0.24 < operating_profit_margin <= 0.23,0.08548273116663693,supports_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.05167219849374914,0.8485200232153222,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_test_idx_1594.html,/kaggle/working/credit_rating_artifacts/tcn_financial_lime_row_unknown_all_classes_plot.png
