ticker,company_name,rating_date,sector,test_index,rank,model_key,model_label,predicted_class_id,predicted_class,predicted_probability,explained_class_id,explained_class,explained_class_model_probability,feature,feature_value,gradientshap_attribution,direction,feature_source,probability_source,xai_probability_source,xai_method,gradientshap_method,proxy_mse,proxy_argmax_agreement
CHDN,Churchill Downs Inc.,2015-12-02,4,1620,6,tcn,TCN,1,1,0.9815649039149016,2,2,0.007980511276244221,gross_profit_margin,-0.560794323682785,-0.03478339686989784,opposes_explained_class,original_financial_sequence_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.05167219849374914,0.8485200232153222
CHDN,Churchill Downs Inc.,2015-12-02,4,1620,7,tcn,TCN,1,1,0.9815649039149016,2,2,0.007980511276244221,ebit_margin,0.4219745546579361,-0.03360600396990776,opposes_explained_class,original_financial_sequence_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.05167219849374914,0.8485200232153222
CHDN,Churchill Downs Inc.,2015-12-02,4,1620,8,tcn,TCN,1,1,0.9815649039149016,2,2,0.007980511276244221,operating_cashflow_ps,-0.4763597622513771,-0.032363150268793106,opposes_explained_class,original_financial_sequence_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.05167219849374914,0.8485200232153222
CHDN,Churchill Downs Inc.,2015-12-02,4,1620,9,tcn,TCN,1,1,0.9815649039149016,2,2,0.007980511276244221,operating_profit_margin,0.3139689341187477,0.008662411011755466,supports_explained_class,original_financial_sequence_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.05167219849374914,0.8485200232153222
CHDN,Churchill Downs Inc.,2015-12-02,4,1620,10,tcn,TCN,1,1,0.9815649039149016,2,2,0.007980511276244221,roa,0.024583096150308847,0.005333269946277142,supports_explained_class,original_financial_sequence_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.05167219849374914,0.8485200232153222
TAK,Takeda Pharmaceutical Company Limited,2012-06-15,7,499,1,tcn,TCN,2,2,0.9737594841596422,0,0,0.008543574354673239,pretax_profit_margin,2.311098098754883,-0.028360778465867043,opposes_explained_class,original_financial_sequence_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.05167219849374914,0.8485200232153222
TAK,Takeda Pharmaceutical Company Limited,2012-06-15,7,499,2,tcn,TCN,2,2,0.9737594841596422,0,0,0.008543574354673239,asset_turnover,-0.6618466973304749,0.009826606139540672,supports_explained_class,original_financial_sequence_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.05167219849374914,0.8485200232153222
TAK,Takeda Pharmaceutical Company Limited,2012-06-15,7,499,3,tcn,TCN,2,2,0.9737594841596422,0,0,0.008543574354673239,net_profit_margin,2.71138596534729,-0.006312011741101742,opposes_explained_class,original_financial_sequence_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.05167219849374914,0.8485200232153222
TAK,Takeda Pharmaceutical Company Limited,2012-06-15,7,499,4,tcn,TCN,2,2,0.9737594841596422,0,0,0.008543574354673239,debt_equity_ratio,-1.6716482639312744,-0.005718893837183714,opposes_explained_class,original_financial_sequence_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.05167219849374914,0.8485200232153222
TAK,Takeda Pharmaceutical Company Limited,2012-06-15,7,499,5,tcn,TCN,2,2,0.9737594841596422,0,0,0.008543574354673239,operating_profit_margin,0.986193835735321,0.003923484124243259,supports_explained_class,original_financial_sequence_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.05167219849374914,0.8485200232153222
