row_id,ticker,company_name,rating_date,sector,test_index,rank,model_key,model_label,predicted_class_id,predicted_class,predicted_probability,explained_class_id,explained_class,explained_class_model_probability,explained_class_lime_prediction_probability,lime_rule,lime_weight_for_explained_class,direction,feature_source,probability_source,lime_probability_source,xai_probability_source,proxy_mse,proxy_argmax_agreement,html_path,lime_instance_plot_path
test_001098,GILD,"GILEAD SCIENCES, INC",2013-12-13,7,1098,2,lstm,LSTM,1,HY,0.9985935693507161,2,IG,0.0008427457152732155,0.3023214374876886,operating_profit_margin <= -0.24,0.34201037306910725,supports_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.0530428146887642,0.8601276842716192,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_test_idx_1098.html,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_row_test_001098_all_classes_plot.png
test_001098,GILD,"GILEAD SCIENCES, INC",2013-12-13,7,1098,3,lstm,LSTM,1,HY,0.9985935693507161,2,IG,0.0008427457152732155,0.3023214374876886,net_profit_margin <= -0.05,0.08304297817195785,supports_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.0530428146887642,0.8601276842716192,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_test_idx_1098.html,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_row_test_001098_all_classes_plot.png
test_001098,GILD,"GILEAD SCIENCES, INC",2013-12-13,7,1098,4,lstm,LSTM,1,HY,0.9985935693507161,2,IG,0.0008427457152732155,0.3023214374876886,roa <= 0.01,-0.07727679427154412,opposes_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.0530428146887642,0.8601276842716192,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_test_idx_1098.html,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_row_test_001098_all_classes_plot.png
test_001098,GILD,"GILEAD SCIENCES, INC",2013-12-13,7,1098,5,lstm,LSTM,1,HY,0.9985935693507161,2,IG,0.0008427457152732155,0.3023214374876886,ebit_margin <= -0.20,-0.06020200097833256,opposes_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.0530428146887642,0.8601276842716192,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_test_idx_1098.html,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_row_test_001098_all_classes_plot.png
test_001098,GILD,"GILEAD SCIENCES, INC",2013-12-13,7,1098,6,lstm,LSTM,1,HY,0.9985935693507161,2,IG,0.0008427457152732155,0.3023214374876886,roe <= 0.05,-0.04247082335056329,opposes_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.0530428146887642,0.8601276842716192,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_test_idx_1098.html,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_row_test_001098_all_classes_plot.png
test_001098,GILD,"GILEAD SCIENCES, INC",2013-12-13,7,1098,7,lstm,LSTM,1,HY,0.9985935693507161,2,IG,0.0008427457152732155,0.3023214374876886,-0.74 < gross_profit_margin <= -0.13,-0.038411149791372556,opposes_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.0530428146887642,0.8601276842716192,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_test_idx_1098.html,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_row_test_001098_all_classes_plot.png
test_001098,GILD,"GILEAD SCIENCES, INC",2013-12-13,7,1098,8,lstm,LSTM,1,HY,0.9985935693507161,2,IG,0.0008427457152732155,0.3023214374876886,operating_cashflow_ps <= -0.92,0.031191410853011033,supports_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.0530428146887642,0.8601276842716192,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_test_idx_1098.html,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_row_test_001098_all_classes_plot.png
test_001098,GILD,"GILEAD SCIENCES, INC",2013-12-13,7,1098,9,lstm,LSTM,1,HY,0.9985935693507161,2,IG,0.0008427457152732155,0.3023214374876886,0.12 < asset_turnover <= 1.13,0.02916322192620064,supports_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.0530428146887642,0.8601276842716192,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_test_idx_1098.html,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_row_test_001098_all_classes_plot.png
test_001098,GILD,"GILEAD SCIENCES, INC",2013-12-13,7,1098,10,lstm,LSTM,1,HY,0.9985935693507161,2,IG,0.0008427457152732155,0.3023214374876886,0.05 < debt_equity_ratio <= 1.21,0.01193297402781648,supports_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.0530428146887642,0.8601276842716192,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_test_idx_1098.html,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_row_test_001098_all_classes_plot.png
test_001598,CAH,Cardinal Health Inc.,2016-06-30,4,1598,1,lstm,LSTM,2,IG,0.998004379611768,0,Distressed,4.801731406048561e-06,0.001970302966642195,current_ratio <= -1.13,0.0017670992780889527,supports_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.0530428146887642,0.8601276842716192,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_test_idx_1598.html,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_row_test_001598_all_classes_plot.png
test_001598,CAH,Cardinal Health Inc.,2016-06-30,4,1598,2,lstm,LSTM,2,IG,0.998004379611768,0,Distressed,4.801731406048561e-06,0.001970302966642195,asset_turnover > 1.13,-0.001715694590316331,opposes_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.0530428146887642,0.8601276842716192,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_test_idx_1598.html,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_row_test_001598_all_classes_plot.png
test_001598,CAH,Cardinal Health Inc.,2016-06-30,4,1598,3,lstm,LSTM,2,IG,0.998004379611768,0,Distressed,4.801731406048561e-06,0.001970302966642195,-0.24 < operating_profit_margin <= 0.23,0.0015403932875576649,supports_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.0530428146887642,0.8601276842716192,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_test_idx_1598.html,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_row_test_001598_all_classes_plot.png
test_001598,CAH,Cardinal Health Inc.,2016-06-30,4,1598,4,lstm,LSTM,2,IG,0.998004379611768,0,Distressed,4.801731406048561e-06,0.001970302966642195,-0.12 < pretax_profit_margin <= 0.30,0.0013022657095466004,supports_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.0530428146887642,0.8601276842716192,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_test_idx_1598.html,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_row_test_001598_all_classes_plot.png
test_001598,CAH,Cardinal Health Inc.,2016-06-30,4,1598,5,lstm,LSTM,2,IG,0.998004379611768,0,Distressed,4.801731406048561e-06,0.001970302966642195,-0.81 < debt_equity_ratio <= 0.05,0.0012355052792655387,supports_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.0530428146887642,0.8601276842716192,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_test_idx_1598.html,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_row_test_001598_all_classes_plot.png
test_001598,CAH,Cardinal Health Inc.,2016-06-30,4,1598,6,lstm,LSTM,2,IG,0.998004379611768,0,Distressed,4.801731406048561e-06,0.001970302966642195,-0.74 < gross_profit_margin <= -0.13,-0.00045343679564549137,opposes_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.0530428146887642,0.8601276842716192,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_test_idx_1598.html,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_row_test_001598_all_classes_plot.png
test_001598,CAH,Cardinal Health Inc.,2016-06-30,4,1598,7,lstm,LSTM,2,IG,0.998004379611768,0,Distressed,4.801731406048561e-06,0.001970302966642195,-0.20 < ebit_margin <= 0.32,-0.00043555879525282643,opposes_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.0530428146887642,0.8601276842716192,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_test_idx_1598.html,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_row_test_001598_all_classes_plot.png
test_001598,CAH,Cardinal Health Inc.,2016-06-30,4,1598,8,lstm,LSTM,2,IG,0.998004379611768,0,Distressed,4.801731406048561e-06,0.001970302966642195,0.37 < roe <= 0.77,0.00012651068374918288,supports_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.0530428146887642,0.8601276842716192,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_test_idx_1598.html,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_row_test_001598_all_classes_plot.png
test_001598,CAH,Cardinal Health Inc.,2016-06-30,4,1598,9,lstm,LSTM,2,IG,0.998004379611768,0,Distressed,4.801731406048561e-06,0.001970302966642195,0.39 < roa <= 0.92,-9.098314132289988e-05,opposes_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.0530428146887642,0.8601276842716192,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_test_idx_1598.html,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_row_test_001598_all_classes_plot.png
test_001598,CAH,Cardinal Health Inc.,2016-06-30,4,1598,10,lstm,LSTM,2,IG,0.998004379611768,0,Distressed,4.801731406048561e-06,0.001970302966642195,-0.14 < free_cashflow_ps <= 0.45,7.749096681280103e-05,supports_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.0530428146887642,0.8601276842716192,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_test_idx_1598.html,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_row_test_001598_all_classes_plot.png
test_001598,CAH,Cardinal Health Inc.,2016-06-30,4,1598,1,lstm,LSTM,2,IG,0.998004379611768,1,HY,0.0019908186568258785,0.03699816305590371,-0.24 < operating_profit_margin <= 0.23,-0.1235339144049869,opposes_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.0530428146887642,0.8601276842716192,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_test_idx_1598.html,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_row_test_001598_all_classes_plot.png
test_001598,CAH,Cardinal Health Inc.,2016-06-30,4,1598,2,lstm,LSTM,2,IG,0.998004379611768,1,HY,0.0019908186568258785,0.03699816305590371,-0.81 < debt_equity_ratio <= 0.05,-0.06460938104704025,opposes_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.0530428146887642,0.8601276842716192,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_test_idx_1598.html,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_row_test_001598_all_classes_plot.png
test_001598,CAH,Cardinal Health Inc.,2016-06-30,4,1598,3,lstm,LSTM,2,IG,0.998004379611768,1,HY,0.0019908186568258785,0.03699816305590371,-0.14 < free_cashflow_ps <= 0.45,-0.057953429466776174,opposes_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.0530428146887642,0.8601276842716192,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_test_idx_1598.html,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_row_test_001598_all_classes_plot.png
test_001598,CAH,Cardinal Health Inc.,2016-06-30,4,1598,4,lstm,LSTM,2,IG,0.998004379611768,1,HY,0.0019908186568258785,0.03699816305590371,0.39 < roa <= 0.92,-0.03882408602386978,opposes_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.0530428146887642,0.8601276842716192,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_test_idx_1598.html,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_row_test_001598_all_classes_plot.png
test_001598,CAH,Cardinal Health Inc.,2016-06-30,4,1598,5,lstm,LSTM,2,IG,0.998004379611768,1,HY,0.0019908186568258785,0.03699816305590371,-0.74 < gross_profit_margin <= -0.13,-0.03740971377534944,opposes_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.0530428146887642,0.8601276842716192,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_test_idx_1598.html,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_row_test_001598_all_classes_plot.png
test_001598,CAH,Cardinal Health Inc.,2016-06-30,4,1598,6,lstm,LSTM,2,IG,0.998004379611768,1,HY,0.0019908186568258785,0.03699816305590371,0.37 < roe <= 0.77,-0.03165721401322937,opposes_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.0530428146887642,0.8601276842716192,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_test_idx_1598.html,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_row_test_001598_all_classes_plot.png
test_001598,CAH,Cardinal Health Inc.,2016-06-30,4,1598,7,lstm,LSTM,2,IG,0.998004379611768,1,HY,0.0019908186568258785,0.03699816305590371,current_ratio <= -1.13,-0.02350427778394802,opposes_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.0530428146887642,0.8601276842716192,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_test_idx_1598.html,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_row_test_001598_all_classes_plot.png
test_001598,CAH,Cardinal Health Inc.,2016-06-30,4,1598,8,lstm,LSTM,2,IG,0.998004379611768,1,HY,0.0019908186568258785,0.03699816305590371,asset_turnover > 1.13,0.021851703912317142,supports_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.0530428146887642,0.8601276842716192,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_test_idx_1598.html,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_row_test_001598_all_classes_plot.png
test_001598,CAH,Cardinal Health Inc.,2016-06-30,4,1598,9,lstm,LSTM,2,IG,0.998004379611768,1,HY,0.0019908186568258785,0.03699816305590371,-0.20 < ebit_margin <= 0.32,0.012349168711650427,supports_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.0530428146887642,0.8601276842716192,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_test_idx_1598.html,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_row_test_001598_all_classes_plot.png
test_001598,CAH,Cardinal Health Inc.,2016-06-30,4,1598,10,lstm,LSTM,2,IG,0.998004379611768,1,HY,0.0019908186568258785,0.03699816305590371,-0.12 < pretax_profit_margin <= 0.30,0.006609025583210064,supports_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.0530428146887642,0.8601276842716192,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_test_idx_1598.html,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_row_test_001598_all_classes_plot.png
test_001598,CAH,Cardinal Health Inc.,2016-06-30,4,1598,1,lstm,LSTM,2,IG,0.998004379611768,2,IG,0.998004379611768,0.9610315339774541,-0.24 < operating_profit_margin <= 0.23,0.12199352111742921,supports_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.0530428146887642,0.8601276842716192,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_test_idx_1598.html,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_row_test_001598_all_classes_plot.png
test_001598,CAH,Cardinal Health Inc.,2016-06-30,4,1598,2,lstm,LSTM,2,IG,0.998004379611768,2,IG,0.998004379611768,0.9610315339774541,-0.81 < debt_equity_ratio <= 0.05,0.0633738757677747,supports_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.0530428146887642,0.8601276842716192,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_test_idx_1598.html,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_row_test_001598_all_classes_plot.png
test_001598,CAH,Cardinal Health Inc.,2016-06-30,4,1598,3,lstm,LSTM,2,IG,0.998004379611768,2,IG,0.998004379611768,0.9610315339774541,-0.14 < free_cashflow_ps <= 0.45,0.057875938499963406,supports_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.0530428146887642,0.8601276842716192,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_test_idx_1598.html,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_row_test_001598_all_classes_plot.png
test_001598,CAH,Cardinal Health Inc.,2016-06-30,4,1598,4,lstm,LSTM,2,IG,0.998004379611768,2,IG,0.998004379611768,0.9610315339774541,0.39 < roa <= 0.92,0.038915069165192696,supports_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.0530428146887642,0.8601276842716192,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_test_idx_1598.html,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_row_test_001598_all_classes_plot.png
test_001598,CAH,Cardinal Health Inc.,2016-06-30,4,1598,5,lstm,LSTM,2,IG,0.998004379611768,2,IG,0.998004379611768,0.9610315339774541,-0.74 < gross_profit_margin <= -0.13,0.03786315057099492,supports_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.0530428146887642,0.8601276842716192,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_test_idx_1598.html,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_row_test_001598_all_classes_plot.png
test_001598,CAH,Cardinal Health Inc.,2016-06-30,4,1598,6,lstm,LSTM,2,IG,0.998004379611768,2,IG,0.998004379611768,0.9610315339774541,0.37 < roe <= 0.77,0.03153070332948019,supports_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.0530428146887642,0.8601276842716192,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_test_idx_1598.html,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_row_test_001598_all_classes_plot.png
test_001598,CAH,Cardinal Health Inc.,2016-06-30,4,1598,7,lstm,LSTM,2,IG,0.998004379611768,2,IG,0.998004379611768,0.9610315339774541,current_ratio <= -1.13,0.021737178505859087,supports_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.0530428146887642,0.8601276842716192,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_test_idx_1598.html,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_row_test_001598_all_classes_plot.png
test_001598,CAH,Cardinal Health Inc.,2016-06-30,4,1598,8,lstm,LSTM,2,IG,0.998004379611768,2,IG,0.998004379611768,0.9610315339774541,asset_turnover > 1.13,-0.020136009322000832,opposes_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.0530428146887642,0.8601276842716192,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_test_idx_1598.html,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_row_test_001598_all_classes_plot.png
test_001598,CAH,Cardinal Health Inc.,2016-06-30,4,1598,9,lstm,LSTM,2,IG,0.998004379611768,2,IG,0.998004379611768,0.9610315339774541,-0.20 < ebit_margin <= 0.32,-0.011913609916397594,opposes_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.0530428146887642,0.8601276842716192,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_test_idx_1598.html,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_row_test_001598_all_classes_plot.png
test_001598,CAH,Cardinal Health Inc.,2016-06-30,4,1598,10,lstm,LSTM,2,IG,0.998004379611768,2,IG,0.998004379611768,0.9610315339774541,-0.12 < pretax_profit_margin <= 0.30,-0.007911291292756658,opposes_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.0530428146887642,0.8601276842716192,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_test_idx_1598.html,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_row_test_001598_all_classes_plot.png
test_001334,BZH,Beazer Homes USA Inc.,2014-07-31,8,1334,1,lstm,LSTM,1,HY,0.9983946351054148,0,Distressed,0.0012342762103681893,6.101311728615288e-08,asset_turnover <= -0.60,0.0023695591320135275,supports_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.0530428146887642,0.8601276842716192,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_test_idx_1334.html,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_row_test_001334_all_classes_plot.png
test_001334,BZH,Beazer Homes USA Inc.,2014-07-31,8,1334,2,lstm,LSTM,1,HY,0.9983946351054148,0,Distressed,0.0012342762103681893,6.101311728615288e-08,gross_profit_margin > 0.81,0.0019168743618949232,supports_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.0530428146887642,0.8601276842716192,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_test_idx_1334.html,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_row_test_001334_all_classes_plot.png
test_001334,BZH,Beazer Homes USA Inc.,2014-07-31,8,1334,3,lstm,LSTM,1,HY,0.9983946351054148,0,Distressed,0.0012342762103681893,6.101311728615288e-08,debt_equity_ratio <= -0.81,-0.0016096906710114912,opposes_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.0530428146887642,0.8601276842716192,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_test_idx_1334.html,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_row_test_001334_all_classes_plot.png
test_001334,BZH,Beazer Homes USA Inc.,2014-07-31,8,1334,4,lstm,LSTM,1,HY,0.9983946351054148,0,Distressed,0.0012342762103681893,6.101311728615288e-08,net_profit_margin <= -0.05,-0.0015165084281787342,opposes_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.0530428146887642,0.8601276842716192,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_test_idx_1334.html,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_row_test_001334_all_classes_plot.png
test_001334,BZH,Beazer Homes USA Inc.,2014-07-31,8,1334,5,lstm,LSTM,1,HY,0.9983946351054148,0,Distressed,0.0012342762103681893,6.101311728615288e-08,current_ratio <= -1.13,0.0014337845573375839,supports_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.0530428146887642,0.8601276842716192,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_test_idx_1334.html,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_row_test_001334_all_classes_plot.png
test_001334,BZH,Beazer Homes USA Inc.,2014-07-31,8,1334,6,lstm,LSTM,1,HY,0.9983946351054148,0,Distressed,0.0012342762103681893,6.101311728615288e-08,roe > 0.77,-0.0014195688705676964,opposes_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.0530428146887642,0.8601276842716192,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_test_idx_1334.html,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_row_test_001334_all_classes_plot.png
test_001334,BZH,Beazer Homes USA Inc.,2014-07-31,8,1334,7,lstm,LSTM,1,HY,0.9983946351054148,0,Distressed,0.0012342762103681893,6.101311728615288e-08,pretax_profit_margin <= -0.12,-0.0013968826912900642,opposes_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.0530428146887642,0.8601276842716192,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_test_idx_1334.html,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_row_test_001334_all_classes_plot.png
test_001334,BZH,Beazer Homes USA Inc.,2014-07-31,8,1334,8,lstm,LSTM,1,HY,0.9983946351054148,0,Distressed,0.0012342762103681893,6.101311728615288e-08,roa <= 0.01,-0.0010128844483574344,opposes_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.0530428146887642,0.8601276842716192,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_test_idx_1334.html,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_row_test_001334_all_classes_plot.png
test_001334,BZH,Beazer Homes USA Inc.,2014-07-31,8,1334,9,lstm,LSTM,1,HY,0.9983946351054148,0,Distressed,0.0012342762103681893,6.101311728615288e-08,-0.14 < free_cashflow_ps <= 0.45,0.00038597236952156477,supports_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.0530428146887642,0.8601276842716192,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_test_idx_1334.html,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_row_test_001334_all_classes_plot.png
test_001334,BZH,Beazer Homes USA Inc.,2014-07-31,8,1334,10,lstm,LSTM,1,HY,0.9983946351054148,0,Distressed,0.0012342762103681893,6.101311728615288e-08,0.32 < ebit_margin <= 0.85,-0.0003316311606481268,opposes_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.0530428146887642,0.8601276842716192,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_test_idx_1334.html,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_row_test_001334_all_classes_plot.png
test_001334,BZH,Beazer Homes USA Inc.,2014-07-31,8,1334,1,lstm,LSTM,1,HY,0.9983946351054148,1,HY,0.9983946351054148,0.8616937689544052,pretax_profit_margin <= -0.12,0.43667444792281573,supports_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.0530428146887642,0.8601276842716192,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_test_idx_1334.html,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_row_test_001334_all_classes_plot.png
test_001334,BZH,Beazer Homes USA Inc.,2014-07-31,8,1334,2,lstm,LSTM,1,HY,0.9983946351054148,1,HY,0.9983946351054148,0.8616937689544052,0.23 < operating_profit_margin <= 0.70,0.08946684775267559,supports_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.0530428146887642,0.8601276842716192,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_test_idx_1334.html,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_row_test_001334_all_classes_plot.png
test_001334,BZH,Beazer Homes USA Inc.,2014-07-31,8,1334,3,lstm,LSTM,1,HY,0.9983946351054148,1,HY,0.9983946351054148,0.8616937689544052,asset_turnover <= -0.60,-0.05410675700402336,opposes_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.0530428146887642,0.8601276842716192,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_test_idx_1334.html,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_row_test_001334_all_classes_plot.png
test_001334,BZH,Beazer Homes USA Inc.,2014-07-31,8,1334,4,lstm,LSTM,1,HY,0.9983946351054148,1,HY,0.9983946351054148,0.8616937689544052,net_profit_margin <= -0.05,-0.05194592345812798,opposes_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.0530428146887642,0.8601276842716192,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_test_idx_1334.html,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_row_test_001334_all_classes_plot.png
test_001334,BZH,Beazer Homes USA Inc.,2014-07-31,8,1334,5,lstm,LSTM,1,HY,0.9983946351054148,1,HY,0.9983946351054148,0.8616937689544052,roa <= 0.01,0.051667611758207777,supports_explained_class,original_financial_sequence_mean,test_proba,LimeTabularExplainer,test_proba,0.0530428146887642,0.8601276842716192,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_test_idx_1334.html,/kaggle/working/credit_rating_artifacts/lstm_financial_lime_row_test_001334_all_classes_plot.png
