ticker,company_name,rating_date,sector,test_index,rank,model_key,model_label,predicted_class_id,predicted_class,predicted_probability,explained_class_id,explained_class,explained_class_model_probability,feature,feature_value,gradientshap_attribution,direction,feature_source,probability_source,xai_probability_source,xai_method,gradientshap_method,proxy_mse,proxy_argmax_agreement
WOR,"WORTHINGTON INDUSTRIES, INC",2014-09-10,1,142,3,xgboost,XGBoost,1,HY,0.9497722918040469,0,Distressed,0.019546791140742106,debt_equity_ratio,2.5919387340545654,-0.03763701394200325,opposes_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.04920732050829606,0.832269297736506
WOR,"WORTHINGTON INDUSTRIES, INC",2014-09-10,1,142,4,xgboost,XGBoost,1,HY,0.9497722918040469,0,Distressed,0.019546791140742106,roe,-0.1729387640953064,-0.01893003284931183,opposes_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.04920732050829606,0.832269297736506
WOR,"WORTHINGTON INDUSTRIES, INC",2014-09-10,1,142,5,xgboost,XGBoost,1,HY,0.9497722918040469,0,Distressed,0.019546791140742106,ebit_margin,0.05743536725640297,-0.01877477392554283,opposes_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.04920732050829606,0.832269297736506
WOR,"WORTHINGTON INDUSTRIES, INC",2014-09-10,1,142,6,xgboost,XGBoost,1,HY,0.9497722918040469,0,Distressed,0.019546791140742106,roa,-0.4028584063053131,-0.013975233770906925,opposes_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.04920732050829606,0.832269297736506
WOR,"WORTHINGTON INDUSTRIES, INC",2014-09-10,1,142,7,xgboost,XGBoost,1,HY,0.9497722918040469,0,Distressed,0.019546791140742106,asset_turnover,0.18675567209720612,-0.010356989689171314,opposes_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.04920732050829606,0.832269297736506
WOR,"WORTHINGTON INDUSTRIES, INC",2014-09-10,1,142,8,xgboost,XGBoost,1,HY,0.9497722918040469,0,Distressed,0.019546791140742106,current_ratio,0.1871228665113449,-0.007188737392425537,opposes_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.04920732050829606,0.832269297736506
WOR,"WORTHINGTON INDUSTRIES, INC",2014-09-10,1,142,9,xgboost,XGBoost,1,HY,0.9497722918040469,0,Distressed,0.019546791140742106,operating_cashflow_ps,-1.080478549003601,-0.004701436497271061,opposes_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.04920732050829606,0.832269297736506
WOR,"WORTHINGTON INDUSTRIES, INC",2014-09-10,1,142,10,xgboost,XGBoost,1,HY,0.9497722918040469,0,Distressed,0.019546791140742106,gross_profit_margin,-0.20147794485092163,0.003630094463005662,supports_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.04920732050829606,0.832269297736506
WOR,"WORTHINGTON INDUSTRIES, INC",2014-09-10,1,142,1,xgboost,XGBoost,1,HY,0.9497722918040469,1,HY,0.9497722918040469,pretax_profit_margin,-0.3902030885219574,0.15129144489765167,supports_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.04920732050829606,0.832269297736506
WOR,"WORTHINGTON INDUSTRIES, INC",2014-09-10,1,142,2,xgboost,XGBoost,1,HY,0.9497722918040469,1,HY,0.9497722918040469,debt_equity_ratio,2.5919387340545654,0.15050779283046722,supports_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.04920732050829606,0.832269297736506
WOR,"WORTHINGTON INDUSTRIES, INC",2014-09-10,1,142,3,xgboost,XGBoost,1,HY,0.9497722918040469,1,HY,0.9497722918040469,roe,-0.1729387640953064,0.0894516259431839,supports_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.04920732050829606,0.832269297736506
WOR,"WORTHINGTON INDUSTRIES, INC",2014-09-10,1,142,4,xgboost,XGBoost,1,HY,0.9497722918040469,1,HY,0.9497722918040469,current_ratio,0.1871228665113449,0.08563177287578583,supports_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.04920732050829606,0.832269297736506
WOR,"WORTHINGTON INDUSTRIES, INC",2014-09-10,1,142,5,xgboost,XGBoost,1,HY,0.9497722918040469,1,HY,0.9497722918040469,operating_profit_margin,-0.014818048104643822,-0.07729611545801163,opposes_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.04920732050829606,0.832269297736506
WOR,"WORTHINGTON INDUSTRIES, INC",2014-09-10,1,142,6,xgboost,XGBoost,1,HY,0.9497722918040469,1,HY,0.9497722918040469,roa,-0.4028584063053131,0.060868483036756516,supports_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.04920732050829606,0.832269297736506
WOR,"WORTHINGTON INDUSTRIES, INC",2014-09-10,1,142,7,xgboost,XGBoost,1,HY,0.9497722918040469,1,HY,0.9497722918040469,net_profit_margin,-0.355643630027771,0.05611928179860115,supports_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.04920732050829606,0.832269297736506
WOR,"WORTHINGTON INDUSTRIES, INC",2014-09-10,1,142,8,xgboost,XGBoost,1,HY,0.9497722918040469,1,HY,0.9497722918040469,operating_cashflow_ps,-1.080478549003601,0.041846923530101776,supports_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.04920732050829606,0.832269297736506
WOR,"WORTHINGTON INDUSTRIES, INC",2014-09-10,1,142,9,xgboost,XGBoost,1,HY,0.9497722918040469,1,HY,0.9497722918040469,asset_turnover,0.18675567209720612,-0.026991702616214752,opposes_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.04920732050829606,0.832269297736506
WOR,"WORTHINGTON INDUSTRIES, INC",2014-09-10,1,142,10,xgboost,XGBoost,1,HY,0.9497722918040469,1,HY,0.9497722918040469,ebit_margin,0.05743536725640297,0.023163428530097008,supports_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.04920732050829606,0.832269297736506
WOR,"WORTHINGTON INDUSTRIES, INC",2014-09-10,1,142,1,xgboost,XGBoost,1,HY,0.9497722918040469,2,IG,0.030680917055211053,pretax_profit_margin,-0.3902030885219574,-0.19639386236667633,opposes_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.04920732050829606,0.832269297736506
WOR,"WORTHINGTON INDUSTRIES, INC",2014-09-10,1,142,2,xgboost,XGBoost,1,HY,0.9497722918040469,2,IG,0.030680917055211053,debt_equity_ratio,2.5919387340545654,-0.15336711704730988,opposes_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.04920732050829606,0.832269297736506
WOR,"WORTHINGTON INDUSTRIES, INC",2014-09-10,1,142,3,xgboost,XGBoost,1,HY,0.9497722918040469,2,IG,0.030680917055211053,operating_profit_margin,-0.014818048104643822,0.08838687837123871,supports_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.04920732050829606,0.832269297736506
WOR,"WORTHINGTON INDUSTRIES, INC",2014-09-10,1,142,4,xgboost,XGBoost,1,HY,0.9497722918040469,2,IG,0.030680917055211053,roe,-0.1729387640953064,-0.07553863525390625,opposes_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.04920732050829606,0.832269297736506
WOR,"WORTHINGTON INDUSTRIES, INC",2014-09-10,1,142,5,xgboost,XGBoost,1,HY,0.9497722918040469,2,IG,0.030680917055211053,roa,-0.4028584063053131,-0.06780190020799637,opposes_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.04920732050829606,0.832269297736506
WOR,"WORTHINGTON INDUSTRIES, INC",2014-09-10,1,142,6,xgboost,XGBoost,1,HY,0.9497722918040469,2,IG,0.030680917055211053,current_ratio,0.1871228665113449,-0.0504835844039917,opposes_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.04920732050829606,0.832269297736506
WOR,"WORTHINGTON INDUSTRIES, INC",2014-09-10,1,142,7,xgboost,XGBoost,1,HY,0.9497722918040469,2,IG,0.030680917055211053,net_profit_margin,-0.355643630027771,-0.04819551855325699,opposes_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.04920732050829606,0.832269297736506
WOR,"WORTHINGTON INDUSTRIES, INC",2014-09-10,1,142,8,xgboost,XGBoost,1,HY,0.9497722918040469,2,IG,0.030680917055211053,operating_cashflow_ps,-1.080478549003601,-0.03213223069906235,opposes_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.04920732050829606,0.832269297736506
WOR,"WORTHINGTON INDUSTRIES, INC",2014-09-10,1,142,9,xgboost,XGBoost,1,HY,0.9497722918040469,2,IG,0.030680917055211053,ebit_margin,0.05743536725640297,-0.01817428134381771,opposes_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.04920732050829606,0.832269297736506
WOR,"WORTHINGTON INDUSTRIES, INC",2014-09-10,1,142,10,xgboost,XGBoost,1,HY,0.9497722918040469,2,IG,0.030680917055211053,asset_turnover,0.18675567209720612,0.016278386116027832,supports_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.04920732050829606,0.832269297736506
COP,ConocoPhillips,2012-02-07,5,1297,1,xgboost,XGBoost,2,IG,0.9559442988075835,0,Distressed,0.015512096681155175,free_cashflow_ps,0.9814948439598083,0.01837354153394699,supports_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.04920732050829606,0.832269297736506
COP,ConocoPhillips,2012-02-07,5,1297,2,xgboost,XGBoost,2,IG,0.9559442988075835,0,Distressed,0.015512096681155175,asset_turnover,1.1093015670776367,-0.01086397934705019,opposes_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.04920732050829606,0.832269297736506
